25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.212886 s, 493 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.45624 s, 230 MB/s
2015-08-15 17:46:21.545011
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.26697 s, 393 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.308701 s, 340 MB/s
2015-08-15 17:46:24.272428
w, s, s, 4096, 1, 331.523477
w, s, r, 4096, 1, 317.164137
r, s, s, 4096, 1, 284.275437
r, s, r, 4096, 1, 33.341205
w, s, s, 4096, 1, 334.088572
w, s, r, 4096, 1, 323.085659
r, s, s, 4096, 1, 288.655057
r, s, r, 4096, 1, 34.029858
w, s, s, 1048576, 1, 324.211506
w, s, r, 1048576, 1, 339.422175
r, s, s, 1048576, 1, 291.195635
r, s, r, 1048576, 1, 274.322330
w, s, s, 1048576, 1, 354.123588
w, s, r, 1048576, 1, 336.668874
r, s, s, 1048576, 1, 286.254129
r, s, r, 1048576, 1, 278.394653
w, s, s, 4096, 1, 47.592647
w, s, r, 4096, 1, 49.253636
r, s, s, 4096, 1, 48.404447
r, s, r, 4096, 1, 23.040870
w, s, s, 4096, 1, 47.970132
w, s, r, 4096, 1, 47.578383
r, s, s, 4096, 1, 47.397482
r, s, r, 4096, 1, 22.885380
w, s, s, 1048576, 1, 328.091925
w, s, r, 1048576, 1, 323.716981
r, s, s, 1048576, 1, 331.196694
r, s, r, 1048576, 1, 331.612386
w, s, s, 1048576, 1, 322.281462
w, s, r, 1048576, 1, 326.153666
r, s, s, 1048576, 1, 325.206062
r, s, r, 1048576, 1, 332.960899
r, a, s, 4096, 1, 280.972282
r, a, r, 4096, 1, 33.699638
r, a, s, 4096, 1, 290.347479
r, a, r, 4096, 1, 33.762233
r, a, s, 4096, 15, 285.535803
r, a, r, 4096, 15, 33.437912
r, a, s, 4096, 15, 344.210339
r, a, r, 4096, 15, 38.294380
r, a, s, 4096, 31, 401.814638
r, a, r, 4096, 31, 38.299190
r, a, s, 4096, 31, 321.683204
r, a, r, 4096, 31, 38.399583
r, a, s, 4096, 62, 324.385930
r, a, r, 4096, 62, 38.341676
r, a, s, 4096, 62, 379.597223
r, a, r, 4096, 62, 38.464527
r, a, s, 1048576, 1, 385.033914
r, a, r, 1048576, 1, 308.431032
r, a, s, 1048576, 1, 353.454564
r, a, r, 1048576, 1, 309.358494
r, a, s, 1048576, 15, 400.050407
r, a, r, 1048576, 15, 307.999475
r, a, s, 1048576, 15, 374.745370
r, a, r, 1048576, 15, 306.909387
r, a, s, 1048576, 31, 369.865172
r, a, r, 1048576, 31, 307.546360
r, a, s, 1048576, 31, 347.697169
r, a, r, 1048576, 31, 306.478026
r, a, s, 1048576, 62, 388.505973
r, a, r, 1048576, 62, 306.165689
r, a, s, 1048576, 62, 362.408476
r, a, r, 1048576, 62, 305.909978
r, a, s, 4096, 1, 60.288755
r, a, r, 4096, 1, 37.792118
r, a, s, 4096, 1, 60.435669
r, a, r, 4096, 1, 38.146272
r, a, s, 4096, 15, 216.641437
r, a, r, 4096, 15, 38.785185
r, a, s, 4096, 15, 242.660438
r, a, r, 4096, 15, 38.463326
r, a, s, 4096, 31, 219.429773
r, a, r, 4096, 31, 38.367735
r, a, s, 4096, 31, 325.701563
r, a, r, 4096, 31, 38.513961
r, a, s, 4096, 62, 308.883898
r, a, r, 4096, 62, 38.244503
r, a, s, 4096, 62, 329.115772
r, a, r, 4096, 62, 38.279199
r, a, s, 1048576, 1, 391.077661
r, a, r, 1048576, 1, 308.455397
r, a, s, 1048576, 1, 389.872043
r, a, r, 1048576, 1, 306.832936
r, a, s, 1048576, 15, 461.575680
r, a, r, 1048576, 15, 309.000324
r, a, s, 1048576, 15, 463.790306
r, a, r, 1048576, 15, 305.666273
r, a, s, 1048576, 31, 431.032875
r, a, r, 1048576, 31, 304.893909
r, a, s, 1048576, 31, 428.676349
r, a, r, 1048576, 31, 305.843417
r, a, s, 1048576, 62, 438.950676
r, a, r, 1048576, 62, 312.006886
r, a, s, 1048576, 62, 454.921871
r, a, r, 1048576, 62, 306.118763
