25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.211114 s, 497 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.447135 s, 235 MB/s
2015-08-13 03:42:51.882462
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.264429 s, 397 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.303896 s, 345 MB/s
2015-08-13 03:42:54.610368
w, s, s, 4096, 1, 342.019638
w, s, r, 4096, 1, 317.459416
r, s, s, 4096, 1, 280.173782
r, s, r, 4096, 1, 33.644918
w, s, s, 4096, 1, 332.727382
w, s, r, 4096, 1, 323.592423
r, s, s, 4096, 1, 290.833383
r, s, r, 4096, 1, 33.536057
w, s, s, 1048576, 1, 341.374793
w, s, r, 1048576, 1, 354.446861
r, s, s, 1048576, 1, 283.525972
r, s, r, 1048576, 1, 274.034056
w, s, s, 1048576, 1, 342.028250
w, s, r, 1048576, 1, 340.455948
r, s, s, 1048576, 1, 289.202047
r, s, r, 1048576, 1, 282.189798
w, s, s, 4096, 1, 48.893161
w, s, r, 4096, 1, 49.504529
r, s, s, 4096, 1, 48.822039
r, s, r, 4096, 1, 23.211000
w, s, s, 4096, 1, 49.206886
w, s, r, 4096, 1, 49.193654
r, s, s, 4096, 1, 48.476450
r, s, r, 4096, 1, 23.289528
w, s, s, 1048576, 1, 324.342216
w, s, r, 1048576, 1, 325.274822
r, s, s, 1048576, 1, 331.105214
r, s, r, 1048576, 1, 329.096438
w, s, s, 1048576, 1, 328.299471
w, s, r, 1048576, 1, 325.676706
r, s, s, 1048576, 1, 342.336816
r, s, r, 1048576, 1, 333.858680
r, a, s, 4096, 1, 306.889204
r, a, r, 4096, 1, 33.446745
r, a, s, 4096, 1, 290.678006
r, a, r, 4096, 1, 33.546926
r, a, s, 4096, 15, 290.260578
r, a, r, 4096, 15, 32.443095
r, a, s, 4096, 15, 297.994197
r, a, r, 4096, 15, 36.373281
r, a, s, 4096, 31, 391.869503
r, a, r, 4096, 31, 38.462200
r, a, s, 4096, 31, 391.271978
r, a, r, 4096, 31, 38.630576
r, a, s, 4096, 62, 418.169512
r, a, r, 4096, 62, 38.804595
r, a, s, 4096, 62, 371.181980
r, a, r, 4096, 62, 38.523883
r, a, s, 1048576, 1, 399.932992
r, a, r, 1048576, 1, 312.736645
r, a, s, 1048576, 1, 357.868880
r, a, r, 1048576, 1, 314.077432
r, a, s, 1048576, 15, 384.202304
r, a, r, 1048576, 15, 310.005008
r, a, s, 1048576, 15, 416.099016
r, a, r, 1048576, 15, 310.561666
r, a, s, 1048576, 31, 401.651211
r, a, r, 1048576, 31, 309.634086
r, a, s, 1048576, 31, 406.120904
r, a, r, 1048576, 31, 309.840933
r, a, s, 1048576, 62, 426.018049
r, a, r, 1048576, 62, 311.242705
r, a, s, 1048576, 62, 398.475684
r, a, r, 1048576, 62, 311.961045
r, a, s, 4096, 1, 60.156033
r, a, r, 4096, 1, 38.310759
r, a, s, 4096, 1, 58.982402
r, a, r, 4096, 1, 38.248469
r, a, s, 4096, 15, 193.505542
r, a, r, 4096, 15, 38.151632
r, a, s, 4096, 15, 220.347644
r, a, r, 4096, 15, 37.999587
r, a, s, 4096, 31, 236.157726
r, a, r, 4096, 31, 38.548580
r, a, s, 4096, 31, 253.983764
r, a, r, 4096, 31, 38.324904
r, a, s, 4096, 62, 327.707503
r, a, r, 4096, 62, 38.378986
r, a, s, 4096, 62, 324.439150
r, a, r, 4096, 62, 38.292618
r, a, s, 1048576, 1, 391.761536
r, a, r, 1048576, 1, 313.122730
r, a, s, 1048576, 1, 392.811594
r, a, r, 1048576, 1, 312.781999
r, a, s, 1048576, 15, 464.529375
r, a, r, 1048576, 15, 311.245482
r, a, s, 1048576, 15, 465.054731
r, a, r, 1048576, 15, 310.876596
r, a, s, 1048576, 31, 437.869126
r, a, r, 1048576, 31, 310.351008
r, a, s, 1048576, 31, 439.553519
r, a, r, 1048576, 31, 312.553977
r, a, s, 1048576, 62, 439.899812
r, a, r, 1048576, 62, 310.163062
r, a, s, 1048576, 62, 440.445845
r, a, r, 1048576, 62, 310.402841
