25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.214812 s, 488 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.397904 s, 264 MB/s
2015-08-13 03:42:51.882456
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.268579 s, 390 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.304197 s, 345 MB/s
2015-08-13 03:42:54.610353
w, s, s, 4096, 1, 341.217232
w, s, r, 4096, 1, 333.627560
r, s, s, 4096, 1, 285.365713
r, s, r, 4096, 1, 33.823849
w, s, s, 4096, 1, 309.264758
w, s, r, 4096, 1, 337.827468
r, s, s, 4096, 1, 290.777428
r, s, r, 4096, 1, 33.484713
w, s, s, 1048576, 1, 340.765701
w, s, r, 1048576, 1, 354.581333
r, s, s, 1048576, 1, 278.052112
r, s, r, 1048576, 1, 270.688449
w, s, s, 1048576, 1, 354.970000
w, s, r, 1048576, 1, 354.889956
r, s, s, 1048576, 1, 287.402706
r, s, r, 1048576, 1, 279.846899
w, s, s, 4096, 1, 47.942340
w, s, r, 4096, 1, 49.849861
r, s, s, 4096, 1, 47.903754
r, s, r, 4096, 1, 23.158247
w, s, s, 4096, 1, 49.534947
w, s, r, 4096, 1, 48.859515
r, s, s, 4096, 1, 48.372391
r, s, r, 4096, 1, 23.201129
w, s, s, 1048576, 1, 323.726157
w, s, r, 1048576, 1, 325.440821
r, s, s, 1048576, 1, 327.925467
r, s, r, 1048576, 1, 329.376532
w, s, s, 1048576, 1, 325.494765
w, s, r, 1048576, 1, 327.349900
r, s, s, 1048576, 1, 326.030240
r, s, r, 1048576, 1, 315.161470
r, a, s, 4096, 1, 269.019912
r, a, r, 4096, 1, 31.550725
r, a, s, 4096, 1, 269.431205
r, a, r, 4096, 1, 31.845043
r, a, s, 4096, 15, 267.321402
r, a, r, 4096, 15, 32.105648
r, a, s, 4096, 15, 321.575431
r, a, r, 4096, 15, 38.690791
r, a, s, 4096, 31, 367.791643
r, a, r, 4096, 31, 38.695041
r, a, s, 4096, 31, 361.669775
r, a, r, 4096, 31, 38.421572
r, a, s, 4096, 62, 403.329730
r, a, r, 4096, 62, 38.508734
r, a, s, 4096, 62, 390.765176
r, a, r, 4096, 62, 38.358245
r, a, s, 1048576, 1, 316.429906
r, a, r, 1048576, 1, 308.405959
r, a, s, 1048576, 1, 362.422907
r, a, r, 1048576, 1, 308.866065
r, a, s, 1048576, 15, 348.438232
r, a, r, 1048576, 15, 306.501430
r, a, s, 1048576, 15, 425.794996
r, a, r, 1048576, 15, 306.906860
r, a, s, 1048576, 31, 340.990110
r, a, r, 1048576, 31, 307.077342
r, a, s, 1048576, 31, 314.811967
r, a, r, 1048576, 31, 307.369798
r, a, s, 1048576, 62, 388.358700
r, a, r, 1048576, 62, 302.242801
r, a, s, 1048576, 62, 404.737862
r, a, r, 1048576, 62, 304.820890
r, a, s, 4096, 1, 63.161145
r, a, r, 4096, 1, 38.119386
r, a, s, 4096, 1, 60.149582
r, a, r, 4096, 1, 38.028389
r, a, s, 4096, 15, 210.910848
r, a, r, 4096, 15, 38.320163
r, a, s, 4096, 15, 220.282662
r, a, r, 4096, 15, 38.074046
r, a, s, 4096, 31, 239.592731
r, a, r, 4096, 31, 38.501026
r, a, s, 4096, 31, 251.969788
r, a, r, 4096, 31, 38.288622
r, a, s, 4096, 62, 319.570306
r, a, r, 4096, 62, 38.320722
r, a, s, 4096, 62, 333.932962
r, a, r, 4096, 62, 38.392052
r, a, s, 1048576, 1, 387.186769
r, a, r, 1048576, 1, 306.153281
r, a, s, 1048576, 1, 388.952947
r, a, r, 1048576, 1, 307.034251
r, a, s, 1048576, 15, 462.214236
r, a, r, 1048576, 15, 303.628838
r, a, s, 1048576, 15, 460.807249
r, a, r, 1048576, 15, 303.341806
r, a, s, 1048576, 31, 433.568937
r, a, r, 1048576, 31, 304.560970
r, a, s, 1048576, 31, 436.385099
r, a, r, 1048576, 31, 305.064761
r, a, s, 1048576, 62, 436.388718
r, a, r, 1048576, 62, 302.420807
r, a, s, 1048576, 62, 437.450225
r, a, r, 1048576, 62, 303.055063
