25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.286911 s, 365 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.434518 s, 241 MB/s
2015-08-12 08:35:16.306009
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.315703 s, 332 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.344112 s, 305 MB/s
2015-08-12 08:35:19.202450
w, s, s, 4096, 1, 353.420223
w, s, r, 4096, 1, 298.968566
r, s, s, 4096, 1, 314.760039
r, s, r, 4096, 1, 32.803877
w, s, s, 4096, 1, 311.137087
w, s, r, 4096, 1, 327.830181
r, s, s, 4096, 1, 303.915832
r, s, r, 4096, 1, 32.722207
w, s, s, 1048576, 1, 313.660744
w, s, r, 1048576, 1, 202.573625
r, s, s, 1048576, 1, 295.435117
r, s, r, 1048576, 1, 258.353713
w, s, s, 1048576, 1, 314.653099
w, s, r, 1048576, 1, 315.563737
r, s, s, 1048576, 1, 279.973499
r, s, r, 1048576, 1, 233.864894
w, s, s, 4096, 1, 42.974685
w, s, r, 4096, 1, 45.230896
r, s, s, 4096, 1, 43.890257
r, s, r, 4096, 1, 22.022772
w, s, s, 4096, 1, 44.849689
w, s, r, 4096, 1, 44.964668
r, s, s, 4096, 1, 44.797194
r, s, r, 4096, 1, 22.594244
w, s, s, 1048576, 1, 344.463492
w, s, r, 1048576, 1, 344.611183
r, s, s, 1048576, 1, 340.535946
r, s, r, 1048576, 1, 338.382548
w, s, s, 1048576, 1, 346.474477
w, s, r, 1048576, 1, 348.033611
r, s, s, 1048576, 1, 342.755507
r, s, r, 1048576, 1, 343.206018
r, a, s, 4096, 1, 302.281856
r, a, r, 4096, 1, 32.304605
r, a, s, 4096, 1, 278.665457
r, a, r, 4096, 1, 32.270847
r, a, s, 4096, 15, 302.610184
r, a, r, 4096, 15, 34.318240
r, a, s, 4096, 15, 421.802169
r, a, r, 4096, 15, 36.485874
r, a, s, 4096, 31, 397.780179
r, a, r, 4096, 31, 36.940404
r, a, s, 4096, 31, 390.018890
r, a, r, 4096, 31, 37.017003
r, a, s, 4096, 62, 332.189085
r, a, r, 4096, 62, 36.828169
r, a, s, 4096, 62, 336.759885
r, a, r, 4096, 62, 37.338112
r, a, s, 1048576, 1, 323.285281
r, a, r, 1048576, 1, 287.450108
r, a, s, 1048576, 1, 384.502129
r, a, r, 1048576, 1, 285.636572
r, a, s, 1048576, 15, 366.191350
r, a, r, 1048576, 15, 295.078463
r, a, s, 1048576, 15, 359.224735
r, a, r, 1048576, 15, 283.645259
r, a, s, 1048576, 31, 338.456776
r, a, r, 1048576, 31, 284.544961
r, a, s, 1048576, 31, 360.943939
r, a, r, 1048576, 31, 278.506080
r, a, s, 1048576, 62, 336.991459
r, a, r, 1048576, 62, 284.156641
r, a, s, 1048576, 62, 342.411404
r, a, r, 1048576, 62, 279.835773
r, a, s, 4096, 1, 58.409569
r, a, r, 4096, 1, 36.699227
r, a, s, 4096, 1, 60.122557
r, a, r, 4096, 1, 37.155922
r, a, s, 4096, 15, 169.852352
r, a, r, 4096, 15, 37.299695
r, a, s, 4096, 15, 169.299815
r, a, r, 4096, 15, 37.087140
r, a, s, 4096, 31, 221.243324
r, a, r, 4096, 31, 36.767128
r, a, s, 4096, 31, 221.451426
r, a, r, 4096, 31, 36.984621
r, a, s, 4096, 62, 327.917684
r, a, r, 4096, 62, 36.707195
r, a, s, 4096, 62, 328.129842
r, a, r, 4096, 62, 37.166901
r, a, s, 1048576, 1, 391.552876
r, a, r, 1048576, 1, 287.826408
r, a, s, 1048576, 1, 389.858588
r, a, r, 1048576, 1, 287.481984
r, a, s, 1048576, 15, 462.196688
r, a, r, 1048576, 15, 288.362327
r, a, s, 1048576, 15, 464.554007
r, a, r, 1048576, 15, 289.006978
r, a, s, 1048576, 31, 263.348332
r, a, r, 1048576, 31, 279.354232
r, a, s, 1048576, 31, 453.635657
r, a, r, 1048576, 31, 281.914890
r, a, s, 1048576, 62, 423.010358
r, a, r, 1048576, 62, 281.963110
r, a, s, 1048576, 62, 423.666155
r, a, r, 1048576, 62, 281.544592
