25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.210199 s, 499 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.329342 s, 318 MB/s
2015-08-18 22:34:23.099241
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.327881 s, 320 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.302352 s, 347 MB/s
2015-08-18 22:34:25.681751
w, s, s, 4096, 1, 0, 311.924856
w, s, r, 4096, 1, 0, 320.769448
r, s, s, 4096, 1, 0, 308.355264
r, s, r, 4096, 1, 0, 38.482478
w, s, s, 4096, 1, 0, 342.284838
w, s, r, 4096, 1, 0, 350.220430
r, s, s, 4096, 1, 0, 332.248871
r, s, r, 4096, 1, 0, 38.914829
w, s, s, 1048576, 1, 0, 352.091747
w, s, r, 1048576, 1, 0, 367.384444
r, s, s, 1048576, 1, 0, 334.310717
r, s, r, 1048576, 1, 0, 327.716955
w, s, s, 1048576, 1, 0, 362.690768
w, s, r, 1048576, 1, 0, 369.361664
r, s, s, 1048576, 1, 0, 337.057783
r, s, r, 1048576, 1, 0, 329.269934
w, s, s, 4096, 1, 1, 55.098462
w, s, r, 4096, 1, 1, 55.821018
r, s, s, 4096, 1, 1, 58.983868
r, s, r, 4096, 1, 1, 26.524948
w, s, s, 4096, 1, 1, 55.005687
w, s, r, 4096, 1, 1, 56.535465
r, s, s, 4096, 1, 1, 58.089565
r, s, r, 4096, 1, 1, 26.534316
w, s, s, 1048576, 1, 1, 409.754232
w, s, r, 1048576, 1, 1, 411.403531
r, s, s, 1048576, 1, 1, 398.015709
r, s, r, 1048576, 1, 1, 400.383384
w, s, s, 1048576, 1, 1, 418.767313
w, s, r, 1048576, 1, 1, 411.014664
r, s, s, 1048576, 1, 1, 387.539927
r, s, r, 1048576, 1, 1, 392.164260
r, a, s, 4096, 1, 0, 328.101111
r, a, r, 4096, 1, 0, 38.357345
r, a, s, 4096, 1, 0, 333.385178
r, a, r, 4096, 1, 0, 38.683746
r, a, s, 4096, 15, 0, 345.164071
r, a, r, 4096, 15, 0, 38.403953
r, a, s, 4096, 15, 0, 339.012564
r, a, r, 4096, 15, 0, 38.003784
r, a, s, 4096, 31, 0, 334.095052
r, a, r, 4096, 31, 0, 38.682740
r, a, s, 4096, 31, 0, 329.992595
r, a, r, 4096, 31, 0, 38.599346
r, a, s, 4096, 62, 0, 328.845721
r, a, r, 4096, 62, 0, 38.596924
r, a, s, 4096, 62, 0, 369.504066
r, a, r, 4096, 62, 0, 38.840430
r, a, s, 1048576, 1, 0, 351.005998
r, a, r, 1048576, 1, 0, 315.412907
r, a, s, 1048576, 1, 0, 364.981582
r, a, r, 1048576, 1, 0, 312.080113
r, a, s, 1048576, 15, 0, 426.833147
r, a, r, 1048576, 15, 0, 304.337928
r, a, s, 1048576, 15, 0, 394.100050
r, a, r, 1048576, 15, 0, 305.831714
r, a, s, 1048576, 31, 0, 427.117596
r, a, r, 1048576, 31, 0, 302.511779
r, a, s, 1048576, 31, 0, 395.809749
r, a, r, 1048576, 31, 0, 301.252669
r, a, s, 1048576, 62, 0, 368.044536
r, a, r, 1048576, 62, 0, 303.516298
r, a, s, 1048576, 62, 0, 350.402374
r, a, r, 1048576, 62, 0, 306.201635
r, a, s, 4096, 1, 1, 65.098237
r, a, r, 4096, 1, 1, 38.300160
r, a, s, 4096, 1, 1, 66.782831
r, a, r, 4096, 1, 1, 38.496898
r, a, s, 4096, 15, 1, 254.152376
r, a, r, 4096, 15, 1, 38.606506
r, a, s, 4096, 15, 1, 227.614568
r, a, r, 4096, 15, 1, 38.755484
r, a, s, 4096, 31, 1, 331.458729
r, a, r, 4096, 31, 1, 38.602244
r, a, s, 4096, 31, 1, 325.347469
r, a, r, 4096, 31, 1, 38.239276
r, a, s, 4096, 62, 1, 331.219842
r, a, r, 4096, 62, 1, 38.763657
r, a, s, 4096, 62, 1, 332.541428
r, a, r, 4096, 62, 1, 38.516312
r, a, s, 1048576, 1, 1, 395.126714
r, a, r, 1048576, 1, 1, 314.296128
r, a, s, 1048576, 1, 1, 387.120341
r, a, r, 1048576, 1, 1, 311.534985
r, a, s, 1048576, 15, 1, 472.505923
r, a, r, 1048576, 15, 1, 309.379264
r, a, s, 1048576, 15, 1, 464.614479
r, a, r, 1048576, 15, 1, 304.082851
r, a, s, 1048576, 31, 1, 466.910845
r, a, r, 1048576, 31, 1, 310.456358
r, a, s, 1048576, 31, 1, 467.294793
r, a, r, 1048576, 31, 1, 302.986234
r, a, s, 1048576, 62, 1, 460.447155
r, a, r, 1048576, 62, 1, 308.080739
r, a, s, 1048576, 62, 1, 474.233187
r, a, r, 1048576, 62, 1, 302.315282
