25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.258971 s, 405 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.352657 s, 297 MB/s
2015-08-17 07:38:31.150902
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.285961 s, 367 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.346315 s, 303 MB/s
2015-08-17 07:38:34.185797
w, s, s, 4096, 1, 334.155306
w, s, r, 4096, 1, 207.737971
r, s, s, 4096, 1, 318.140698
r, s, r, 4096, 1, 32.454431
w, s, s, 4096, 1, 322.894184
w, s, r, 4096, 1, 199.419107
r, s, s, 4096, 1, 316.788754
r, s, r, 4096, 1, 32.121994
w, s, s, 1048576, 1, 197.048070
w, s, r, 1048576, 1, 305.277037
r, s, s, 1048576, 1, 328.028096
r, s, r, 1048576, 1, 252.334872
w, s, s, 1048576, 1, 321.164681
w, s, r, 1048576, 1, 283.923319
r, s, s, 1048576, 1, 300.753628
r, s, r, 1048576, 1, 256.342030
w, s, s, 4096, 1, 43.289982
w, s, r, 4096, 1, 45.486396
r, s, s, 4096, 1, 43.954522
r, s, r, 4096, 1, 22.332921
w, s, s, 4096, 1, 45.120406
w, s, r, 4096, 1, 44.331486
r, s, s, 4096, 1, 44.487854
r, s, r, 4096, 1, 22.273427
w, s, s, 1048576, 1, 348.425210
w, s, r, 1048576, 1, 341.790741
r, s, s, 1048576, 1, 340.217599
r, s, r, 1048576, 1, 339.777529
w, s, s, 1048576, 1, 350.852879
w, s, r, 1048576, 1, 346.079668
r, s, s, 1048576, 1, 345.211427
r, s, r, 1048576, 1, 350.756898
r, a, s, 4096, 1, 344.569013
r, a, r, 4096, 1, 31.726931
r, a, s, 4096, 1, 341.268411
r, a, r, 4096, 1, 30.971265
r, a, s, 4096, 15, 305.917541
r, a, r, 4096, 15, 31.948632
r, a, s, 4096, 15, 330.586922
r, a, r, 4096, 15, 36.739976
r, a, s, 4096, 31, 397.037204
r, a, r, 4096, 31, 36.398878
r, a, s, 4096, 31, 386.335232
r, a, r, 4096, 31, 36.687676
r, a, s, 4096, 62, 317.073209
r, a, r, 4096, 62, 36.316715
r, a, s, 4096, 62, 331.105086
r, a, r, 4096, 62, 36.556213
r, a, s, 1048576, 1, 333.879465
r, a, r, 1048576, 1, 279.113701
r, a, s, 1048576, 1, 339.816245
r, a, r, 1048576, 1, 280.843835
r, a, s, 1048576, 15, 363.660447
r, a, r, 1048576, 15, 277.045091
r, a, s, 1048576, 15, 339.888884
r, a, r, 1048576, 15, 284.006236
r, a, s, 1048576, 31, 328.200201
r, a, r, 1048576, 31, 276.793054
r, a, s, 1048576, 31, 339.152641
r, a, r, 1048576, 31, 276.608431
r, a, s, 1048576, 62, 377.939743
r, a, r, 1048576, 62, 282.703817
r, a, s, 1048576, 62, 333.499552
r, a, r, 1048576, 62, 279.624876
r, a, s, 4096, 1, 59.330242
r, a, r, 4096, 1, 36.234779
r, a, s, 4096, 1, 58.448957
r, a, r, 4096, 1, 36.209059
r, a, s, 4096, 15, 166.697828
r, a, r, 4096, 15, 36.400096
r, a, s, 4096, 15, 164.877205
r, a, r, 4096, 15, 36.571064
r, a, s, 4096, 31, 219.051243
r, a, r, 4096, 31, 36.931277
r, a, s, 4096, 31, 219.985237
r, a, r, 4096, 31, 36.704510
r, a, s, 4096, 62, 329.175689
r, a, r, 4096, 62, 36.295874
r, a, s, 4096, 62, 332.278150
r, a, r, 4096, 62, 36.408924
r, a, s, 1048576, 1, 391.511520
r, a, r, 1048576, 1, 277.571881
r, a, s, 1048576, 1, 390.238601
r, a, r, 1048576, 1, 279.607487
r, a, s, 1048576, 15, 468.810048
r, a, r, 1048576, 15, 276.225580
r, a, s, 1048576, 15, 465.180006
r, a, r, 1048576, 15, 274.855625
r, a, s, 1048576, 31, 450.996603
r, a, r, 1048576, 31, 280.202238
r, a, s, 1048576, 31, 437.739973
r, a, r, 1048576, 31, 275.856670
r, a, s, 1048576, 62, 453.335840
r, a, r, 1048576, 62, 278.623881
r, a, s, 1048576, 62, 433.937217
r, a, r, 1048576, 62, 275.109509
