25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.211589 s, 496 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.360497 s, 291 MB/s
2015-08-12 08:35:16.559671
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.286716 s, 366 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.304217 s, 345 MB/s
2015-08-12 08:35:19.285245
w, s, s, 4096, 1, 339.263754
w, s, r, 4096, 1, 321.287192
r, s, s, 4096, 1, 306.434308
r, s, r, 4096, 1, 36.440300
w, s, s, 4096, 1, 330.716418
w, s, r, 4096, 1, 329.356621
r, s, s, 4096, 1, 306.995969
r, s, r, 4096, 1, 35.640925
w, s, s, 1048576, 1, 339.284951
w, s, r, 1048576, 1, 341.457771
r, s, s, 1048576, 1, 305.484977
r, s, r, 1048576, 1, 293.952572
w, s, s, 1048576, 1, 347.053681
w, s, r, 1048576, 1, 332.726627
r, s, s, 1048576, 1, 304.498743
r, s, r, 1048576, 1, 297.880778
w, s, s, 4096, 1, 50.858355
w, s, r, 4096, 1, 51.986389
r, s, s, 4096, 1, 52.119421
r, s, r, 4096, 1, 24.978134
w, s, s, 4096, 1, 51.631170
w, s, r, 4096, 1, 52.495010
r, s, s, 4096, 1, 52.847291
r, s, r, 4096, 1, 24.368340
w, s, s, 1048576, 1, 336.403207
w, s, r, 1048576, 1, 339.016367
r, s, s, 1048576, 1, 342.743479
r, s, r, 1048576, 1, 341.837189
w, s, s, 1048576, 1, 336.743515
w, s, r, 1048576, 1, 346.973476
r, s, s, 1048576, 1, 356.164252
r, s, r, 1048576, 1, 341.992863
r, a, s, 4096, 1, 310.624081
r, a, r, 4096, 1, 35.951533
r, a, s, 4096, 1, 310.080968
r, a, r, 4096, 1, 35.789198
r, a, s, 4096, 15, 323.737502
r, a, r, 4096, 15, 35.903041
r, a, s, 4096, 15, 313.316131
r, a, r, 4096, 15, 36.126644
r, a, s, 4096, 31, 302.900429
r, a, r, 4096, 31, 36.001646
r, a, s, 4096, 31, 301.897221
r, a, r, 4096, 31, 36.322516
r, a, s, 4096, 62, 316.025910
r, a, r, 4096, 62, 36.289543
r, a, s, 4096, 62, 304.965394
r, a, r, 4096, 62, 35.966041
r, a, s, 1048576, 1, 305.721593
r, a, r, 1048576, 1, 289.730474
r, a, s, 1048576, 1, 301.958355
r, a, r, 1048576, 1, 293.741979
r, a, s, 1048576, 15, 308.178662
r, a, r, 1048576, 15, 289.948006
r, a, s, 1048576, 15, 305.093356
r, a, r, 1048576, 15, 291.966835
r, a, s, 1048576, 31, 314.493677
r, a, r, 1048576, 31, 289.816893
r, a, s, 1048576, 31, 310.607254
r, a, r, 1048576, 31, 289.196269
r, a, s, 1048576, 62, 326.635359
r, a, r, 1048576, 62, 286.792671
r, a, s, 1048576, 62, 320.665016
r, a, r, 1048576, 62, 288.373430
r, a, s, 4096, 1, 58.368833
r, a, r, 4096, 1, 35.874513
r, a, s, 4096, 1, 57.284078
r, a, r, 4096, 1, 35.786198
r, a, s, 4096, 15, 188.826163
r, a, r, 4096, 15, 34.382879
r, a, s, 4096, 15, 193.196806
r, a, r, 4096, 15, 34.241461
r, a, s, 4096, 31, 242.552042
r, a, r, 4096, 31, 34.889253
r, a, s, 4096, 31, 207.916798
r, a, r, 4096, 31, 38.530713
r, a, s, 4096, 62, 315.144539
r, a, r, 4096, 62, 38.420075
r, a, s, 4096, 62, 312.223635
r, a, r, 4096, 62, 38.630846
r, a, s, 1048576, 1, 393.046972
r, a, r, 1048576, 1, 312.545227
r, a, s, 1048576, 1, 394.389022
r, a, r, 1048576, 1, 311.810323
r, a, s, 1048576, 15, 464.909616
r, a, r, 1048576, 15, 309.910548
r, a, s, 1048576, 15, 466.106556
r, a, r, 1048576, 15, 308.409084
r, a, s, 1048576, 31, 425.090161
r, a, r, 1048576, 31, 309.403134
r, a, s, 1048576, 31, 424.407513
r, a, r, 1048576, 31, 308.072416
r, a, s, 1048576, 62, 427.820917
r, a, r, 1048576, 62, 311.365524
r, a, s, 1048576, 62, 432.634458
r, a, r, 1048576, 62, 306.976745
