25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.212769 s, 493 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.335958 s, 312 MB/s
2015-08-15 22:37:09.819007
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.290595 s, 361 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.282604 s, 371 MB/s
2015-08-15 22:37:12.441987
w, s, s, 4096, 1, 0, 376.128757
w, s, r, 4096, 1, 0, 361.843714
r, s, s, 4096, 1, 0, 293.121834
r, s, r, 4096, 1, 0, 31.257557
w, s, s, 4096, 1, 0, 312.359282
w, s, r, 4096, 1, 0, 360.779382
r, s, s, 4096, 1, 0, 294.470171
r, s, r, 4096, 1, 0, 31.649878
w, s, s, 1048576, 1, 0, 336.183822
w, s, r, 1048576, 1, 0, 378.108954
r, s, s, 1048576, 1, 0, 278.997877
r, s, r, 1048576, 1, 0, 266.371944
w, s, s, 1048576, 1, 0, 372.576109
w, s, r, 1048576, 1, 0, 352.343830
r, s, s, 1048576, 1, 0, 275.148822
r, s, r, 1048576, 1, 0, 271.319832
w, s, s, 4096, 1, 1, 44.507241
w, s, r, 4096, 1, 1, 45.320729
r, s, s, 4096, 1, 1, 44.302838
r, s, r, 4096, 1, 1, 20.096612
w, s, s, 4096, 1, 1, 45.368921
w, s, r, 4096, 1, 1, 45.093785
r, s, s, 4096, 1, 1, 45.058620
r, s, r, 4096, 1, 1, 20.026596
w, s, s, 1048576, 1, 1, 365.761364
w, s, r, 1048576, 1, 1, 363.830364
r, s, s, 1048576, 1, 1, 329.991407
r, s, r, 1048576, 1, 1, 340.183624
w, s, s, 1048576, 1, 1, 364.169356
w, s, r, 1048576, 1, 1, 362.568568
r, s, s, 1048576, 1, 1, 335.832119
r, s, r, 1048576, 1, 1, 334.003532
r, a, s, 4096, 1, 0, 285.554630
r, a, r, 4096, 1, 0, 30.896604
r, a, s, 4096, 1, 0, 294.678799
r, a, r, 4096, 1, 0, 31.328676
r, a, s, 4096, 15, 0, 292.573662
r, a, r, 4096, 15, 0, 32.125701
r, a, s, 4096, 15, 0, 399.419701
r, a, r, 4096, 15, 0, 35.210843
r, a, s, 4096, 31, 0, 353.874965
r, a, r, 4096, 31, 0, 35.035835
r, a, s, 4096, 31, 0, 346.809752
r, a, r, 4096, 31, 0, 35.086058
r, a, s, 4096, 62, 0, 372.430053
r, a, r, 4096, 62, 0, 35.282595
r, a, s, 4096, 62, 0, 348.194645
r, a, r, 4096, 62, 0, 35.227259
r, a, s, 1048576, 1, 0, 331.697712
r, a, r, 1048576, 1, 0, 324.419777
r, a, s, 1048576, 1, 0, 333.048915
r, a, r, 1048576, 1, 0, 323.854034
r, a, s, 1048576, 15, 0, 360.894894
r, a, r, 1048576, 15, 0, 319.025666
r, a, s, 1048576, 15, 0, 431.185223
r, a, r, 1048576, 15, 0, 319.621771
r, a, s, 1048576, 31, 0, 387.207414
r, a, r, 1048576, 31, 0, 319.750933
r, a, s, 1048576, 31, 0, 428.815907
r, a, r, 1048576, 31, 0, 318.843881
r, a, s, 1048576, 62, 0, 421.772819
r, a, r, 1048576, 62, 0, 317.846242
r, a, s, 1048576, 62, 0, 402.745707
r, a, r, 1048576, 62, 0, 317.282401
r, a, s, 4096, 1, 1, 56.052605
r, a, r, 4096, 1, 1, 35.129626
r, a, s, 4096, 1, 1, 56.126102
r, a, r, 4096, 1, 1, 34.922576
r, a, s, 4096, 15, 1, 187.712779
r, a, r, 4096, 15, 1, 34.714352
r, a, s, 4096, 15, 1, 189.670284
r, a, r, 4096, 15, 1, 34.709280
r, a, s, 4096, 31, 1, 232.175644
r, a, r, 4096, 31, 1, 34.696182
r, a, s, 4096, 31, 1, 218.637308
r, a, r, 4096, 31, 1, 35.511336
r, a, s, 4096, 62, 1, 301.333035
r, a, r, 4096, 62, 1, 35.000164
r, a, s, 4096, 62, 1, 316.435482
r, a, r, 4096, 62, 1, 35.704932
r, a, s, 1048576, 1, 1, 395.684217
r, a, r, 1048576, 1, 1, 322.608963
r, a, s, 1048576, 1, 1, 394.696043
r, a, r, 1048576, 1, 1, 323.771201
r, a, s, 1048576, 15, 1, 473.608371
r, a, r, 1048576, 15, 1, 317.370310
r, a, s, 1048576, 15, 1, 472.043663
r, a, r, 1048576, 15, 1, 316.650728
r, a, s, 1048576, 31, 1, 467.271951
r, a, r, 1048576, 31, 1, 316.259755
r, a, s, 1048576, 31, 1, 468.014344
r, a, r, 1048576, 31, 1, 316.266579
r, a, s, 1048576, 62, 1, 468.666260
r, a, r, 1048576, 62, 1, 316.965147
r, a, s, 1048576, 62, 1, 468.452337
r, a, r, 1048576, 62, 1, 317.222171
