25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.205661 s, 510 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.302588 s, 347 MB/s
2015-08-12 00:43:06.495489
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.299897 s, 350 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.275016 s, 381 MB/s
2015-08-12 00:43:09.041162
w, s, s, 4096, 1, 387.344951
w, s, r, 4096, 1, 376.910117
r, s, s, 4096, 1, 337.851453
r, s, r, 4096, 1, 37.968571
w, s, s, 4096, 1, 365.027030
w, s, r, 4096, 1, 376.725467
r, s, s, 4096, 1, 327.004209
r, s, r, 4096, 1, 37.576198
w, s, s, 1048576, 1, 376.727299
w, s, r, 1048576, 1, 393.936153
r, s, s, 1048576, 1, 333.460422
r, s, r, 1048576, 1, 323.271309
w, s, s, 1048576, 1, 386.453704
w, s, r, 1048576, 1, 388.988878
r, s, s, 1048576, 1, 337.566798
r, s, r, 1048576, 1, 328.592898
w, s, s, 4096, 1, 58.023047
w, s, r, 4096, 1, 60.576501
r, s, s, 4096, 1, 62.699220
r, s, r, 4096, 1, 26.821804
w, s, s, 4096, 1, 59.204875
w, s, r, 4096, 1, 59.952082
r, s, s, 4096, 1, 61.912886
r, s, r, 4096, 1, 26.880650
w, s, s, 1048576, 1, 414.300745
w, s, r, 1048576, 1, 413.561956
r, s, s, 1048576, 1, 382.522843
r, s, r, 1048576, 1, 390.092216
w, s, s, 1048576, 1, 424.085558
w, s, r, 1048576, 1, 427.064922
r, s, s, 1048576, 1, 390.933120
r, s, r, 1048576, 1, 391.258940
r, a, s, 4096, 1, 328.343395
r, a, r, 4096, 1, 39.042528
r, a, s, 4096, 1, 330.934759
r, a, r, 4096, 1, 39.114941
r, a, s, 4096, 15, 328.923630
r, a, r, 4096, 15, 39.194074
r, a, s, 4096, 15, 343.983555
r, a, r, 4096, 15, 39.510488
r, a, s, 4096, 31, 336.459829
r, a, r, 4096, 31, 39.317303
r, a, s, 4096, 31, 326.160695
r, a, r, 4096, 31, 39.427804
r, a, s, 4096, 62, 337.816009
r, a, r, 4096, 62, 39.312089
r, a, s, 4096, 62, 334.442549
r, a, r, 4096, 62, 39.432172
r, a, s, 1048576, 1, 359.827741
r, a, r, 1048576, 1, 321.357705
r, a, s, 1048576, 1, 330.125415
r, a, r, 1048576, 1, 319.954237
r, a, s, 1048576, 15, 343.901461
r, a, r, 1048576, 15, 313.784624
r, a, s, 1048576, 15, 365.614995
r, a, r, 1048576, 15, 315.997192
r, a, s, 1048576, 31, 335.872444
r, a, r, 1048576, 31, 316.811418
r, a, s, 1048576, 31, 343.221576
r, a, r, 1048576, 31, 316.713170
r, a, s, 1048576, 62, 359.870218
r, a, r, 1048576, 62, 315.360838
r, a, s, 1048576, 62, 336.682763
r, a, r, 1048576, 62, 316.312968
r, a, s, 4096, 1, 69.145642
r, a, r, 4096, 1, 39.118917
r, a, s, 4096, 1, 65.535650
r, a, r, 4096, 1, 39.267723
r, a, s, 4096, 15, 216.592437
r, a, r, 4096, 15, 39.348995
r, a, s, 4096, 15, 211.436336
r, a, r, 4096, 15, 39.334562
r, a, s, 4096, 31, 229.930625
r, a, r, 4096, 31, 39.435199
r, a, s, 4096, 31, 234.352429
r, a, r, 4096, 31, 39.269253
r, a, s, 4096, 62, 321.352616
r, a, r, 4096, 62, 39.290396
r, a, s, 4096, 62, 323.146315
r, a, r, 4096, 62, 38.353130
r, a, s, 1048576, 1, 395.310235
r, a, r, 1048576, 1, 319.689004
r, a, s, 1048576, 1, 394.560001
r, a, r, 1048576, 1, 321.264905
r, a, s, 1048576, 15, 478.953116
r, a, r, 1048576, 15, 315.155482
r, a, s, 1048576, 15, 474.953821
r, a, r, 1048576, 15, 316.600523
r, a, s, 1048576, 31, 478.543256
r, a, r, 1048576, 31, 317.714771
r, a, s, 1048576, 31, 479.740076
r, a, r, 1048576, 31, 316.421027
r, a, s, 1048576, 62, 477.851211
r, a, r, 1048576, 62, 315.479646
r, a, s, 1048576, 62, 479.074918
r, a, r, 1048576, 62, 316.430221
