25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.217643 s, 482 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.463566 s, 226 MB/s
2015-08-17 07:38:31.359046
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.277383 s, 378 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.304248 s, 345 MB/s
2015-08-17 07:38:34.088806
w, s, s, 4096, 1, 342.685130
w, s, r, 4096, 1, 314.814069
r, s, s, 4096, 1, 269.728889
r, s, r, 4096, 1, 31.532385
w, s, s, 4096, 1, 336.628761
w, s, r, 4096, 1, 318.853066
r, s, s, 4096, 1, 271.396273
r, s, r, 4096, 1, 31.801820
w, s, s, 1048576, 1, 344.192913
w, s, r, 1048576, 1, 337.587104
r, s, s, 1048576, 1, 266.756092
r, s, r, 1048576, 1, 256.619332
w, s, s, 1048576, 1, 328.868812
w, s, r, 1048576, 1, 336.767581
r, s, s, 1048576, 1, 304.966862
r, s, r, 1048576, 1, 269.585015
w, s, s, 4096, 1, 47.354814
w, s, r, 4096, 1, 48.264970
r, s, s, 4096, 1, 48.122277
r, s, r, 4096, 1, 22.977254
w, s, s, 4096, 1, 48.036696
w, s, r, 4096, 1, 47.573948
r, s, s, 4096, 1, 47.763212
r, s, r, 4096, 1, 22.941740
w, s, s, 1048576, 1, 329.653680
w, s, r, 1048576, 1, 323.376861
r, s, s, 1048576, 1, 328.140764
r, s, r, 1048576, 1, 330.833944
w, s, s, 1048576, 1, 325.802789
w, s, r, 1048576, 1, 324.136103
r, s, s, 1048576, 1, 327.931979
r, s, r, 1048576, 1, 328.947260
r, a, s, 4096, 1, 297.791853
r, a, r, 4096, 1, 33.094322
r, a, s, 4096, 1, 301.427413
r, a, r, 4096, 1, 32.802849
r, a, s, 4096, 15, 297.842157
r, a, r, 4096, 15, 33.173570
r, a, s, 4096, 15, 390.065115
r, a, r, 4096, 15, 38.300014
r, a, s, 4096, 31, 415.129385
r, a, r, 4096, 31, 38.155393
r, a, s, 4096, 31, 413.255686
r, a, r, 4096, 31, 37.772020
r, a, s, 4096, 62, 401.887782
r, a, r, 4096, 62, 38.034027
r, a, s, 4096, 62, 384.587526
r, a, r, 4096, 62, 37.864796
r, a, s, 1048576, 1, 408.835061
r, a, r, 1048576, 1, 315.626493
r, a, s, 1048576, 1, 405.497158
r, a, r, 1048576, 1, 313.940035
r, a, s, 1048576, 15, 416.968065
r, a, r, 1048576, 15, 303.134710
r, a, s, 1048576, 15, 420.532992
r, a, r, 1048576, 15, 306.909038
r, a, s, 1048576, 31, 409.611978
r, a, r, 1048576, 31, 307.712493
r, a, s, 1048576, 31, 422.066391
r, a, r, 1048576, 31, 305.110809
r, a, s, 1048576, 62, 406.501537
r, a, r, 1048576, 62, 307.954013
r, a, s, 1048576, 62, 420.603861
r, a, r, 1048576, 62, 308.373587
r, a, s, 4096, 1, 62.737084
r, a, r, 4096, 1, 37.689818
r, a, s, 4096, 1, 60.836435
r, a, r, 4096, 1, 37.744022
r, a, s, 4096, 15, 242.901542
r, a, r, 4096, 15, 38.098843
r, a, s, 4096, 15, 201.919782
r, a, r, 4096, 15, 37.784427
r, a, s, 4096, 31, 225.050566
r, a, r, 4096, 31, 37.960296
r, a, s, 4096, 31, 321.165929
r, a, r, 4096, 31, 38.038584
r, a, s, 4096, 62, 320.515182
r, a, r, 4096, 62, 37.944727
r, a, s, 4096, 62, 321.441339
r, a, r, 4096, 62, 37.884756
r, a, s, 1048576, 1, 393.680185
r, a, r, 1048576, 1, 310.593777
r, a, s, 1048576, 1, 396.225211
r, a, r, 1048576, 1, 309.462609
r, a, s, 1048576, 15, 463.202237
r, a, r, 1048576, 15, 307.352551
r, a, s, 1048576, 15, 465.374014
r, a, r, 1048576, 15, 307.078952
r, a, s, 1048576, 31, 436.889314
r, a, r, 1048576, 31, 307.856152
r, a, s, 1048576, 31, 437.846155
r, a, r, 1048576, 31, 307.457240
r, a, s, 1048576, 62, 445.634957
r, a, r, 1048576, 62, 306.654365
r, a, s, 1048576, 62, 460.847961
r, a, r, 1048576, 62, 313.786173
