25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.225981 s, 464 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.352406 s, 298 MB/s
2015-08-15 22:37:09.793313
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.259099 s, 405 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.290837 s, 361 MB/s
2015-08-15 22:37:12.458365
w, s, s, 4096, 1, 351.440200
w, s, r, 4096, 1, 344.809155
r, s, s, 4096, 1, 321.319470
r, s, r, 4096, 1, 32.847407
w, s, s, 4096, 1, 336.765325
w, s, r, 4096, 1, 354.110344
r, s, s, 4096, 1, 298.471366
r, s, r, 4096, 1, 32.830921
w, s, s, 1048576, 1, 353.043987
w, s, r, 1048576, 1, 315.399944
r, s, s, 1048576, 1, 290.703928
r, s, r, 1048576, 1, 273.550193
w, s, s, 1048576, 1, 361.287096
w, s, r, 1048576, 1, 377.685837
r, s, s, 1048576, 1, 311.061263
r, s, r, 1048576, 1, 280.582062
w, s, s, 4096, 1, 45.109815
w, s, r, 4096, 1, 45.883990
r, s, s, 4096, 1, 45.945286
r, s, r, 4096, 1, 22.662478
w, s, s, 4096, 1, 46.242752
w, s, r, 4096, 1, 46.268118
r, s, s, 4096, 1, 45.610512
r, s, r, 4096, 1, 22.729819
w, s, s, 1048576, 1, 365.163539
w, s, r, 1048576, 1, 357.513331
r, s, s, 1048576, 1, 338.891489
r, s, r, 1048576, 1, 339.556838
w, s, s, 1048576, 1, 359.636537
w, s, r, 1048576, 1, 357.884549
r, s, s, 1048576, 1, 345.814731
r, s, r, 1048576, 1, 340.701792
r, a, s, 4096, 1, 303.582262
r, a, r, 4096, 1, 31.911869
r, a, s, 4096, 1, 284.450877
r, a, r, 4096, 1, 31.630057
r, a, s, 4096, 15, 281.650278
r, a, r, 4096, 15, 31.625893
r, a, s, 4096, 15, 350.737916
r, a, r, 4096, 15, 36.039796
r, a, s, 4096, 31, 309.469902
r, a, r, 4096, 31, 36.189565
r, a, s, 4096, 31, 316.039992
r, a, r, 4096, 31, 36.080110
r, a, s, 4096, 62, 316.993843
r, a, r, 4096, 62, 36.013194
r, a, s, 4096, 62, 344.111230
r, a, r, 4096, 62, 36.133305
r, a, s, 1048576, 1, 339.622292
r, a, r, 1048576, 1, 295.335313
r, a, s, 1048576, 1, 343.894011
r, a, r, 1048576, 1, 297.251536
r, a, s, 1048576, 15, 332.597266
r, a, r, 1048576, 15, 289.255043
r, a, s, 1048576, 15, 350.264880
r, a, r, 1048576, 15, 283.371979
r, a, s, 1048576, 31, 354.973253
r, a, r, 1048576, 31, 286.616663
r, a, s, 1048576, 31, 368.801802
r, a, r, 1048576, 31, 286.343609
r, a, s, 1048576, 62, 350.269041
r, a, r, 1048576, 62, 289.061368
r, a, s, 1048576, 62, 311.509955
r, a, r, 1048576, 62, 290.621527
r, a, s, 4096, 1, 62.287638
r, a, r, 4096, 1, 35.936063
r, a, s, 4096, 1, 64.939871
r, a, r, 4096, 1, 35.849868
r, a, s, 4096, 15, 213.411213
r, a, r, 4096, 15, 36.005144
r, a, s, 4096, 15, 191.078882
r, a, r, 4096, 15, 35.783654
r, a, s, 4096, 31, 212.265939
r, a, r, 4096, 31, 36.648780
r, a, s, 4096, 31, 219.945636
r, a, r, 4096, 31, 37.172655
r, a, s, 4096, 62, 329.532230
r, a, r, 4096, 62, 37.258607
r, a, s, 4096, 62, 324.077522
r, a, r, 4096, 62, 37.444251
r, a, s, 1048576, 1, 389.181358
r, a, r, 1048576, 1, 305.324633
r, a, s, 1048576, 1, 384.296370
r, a, r, 1048576, 1, 305.163466
r, a, s, 1048576, 15, 457.897110
r, a, r, 1048576, 15, 289.186845
r, a, s, 1048576, 15, 462.145057
r, a, r, 1048576, 15, 300.018900
r, a, s, 1048576, 31, 461.101543
r, a, r, 1048576, 31, 298.687268
r, a, s, 1048576, 31, 461.105262
r, a, r, 1048576, 31, 294.974194
r, a, s, 1048576, 62, 461.867547
r, a, r, 1048576, 62, 292.333157
r, a, s, 1048576, 62, 455.479395
r, a, r, 1048576, 62, 291.456944
