25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.209626 s, 500 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.341146 s, 307 MB/s
2015-08-15 22:37:09.641625
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.245327 s, 427 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.28551 s, 367 MB/s
2015-08-15 22:37:12.267627
w, s, s, 4096, 1, 373.016140
w, s, r, 4096, 1, 368.757599
r, s, s, 4096, 1, 317.638428
r, s, r, 4096, 1, 36.051377
w, s, s, 4096, 1, 320.499084
w, s, r, 4096, 1, 350.904153
r, s, s, 4096, 1, 353.522251
r, s, r, 4096, 1, 35.727955
w, s, s, 1048576, 1, 358.159807
w, s, r, 1048576, 1, 373.440461
r, s, s, 1048576, 1, 362.377809
r, s, r, 1048576, 1, 304.281320
w, s, s, 1048576, 1, 342.482822
w, s, r, 1048576, 1, 387.763425
r, s, s, 1048576, 1, 310.194124
r, s, r, 1048576, 1, 300.547013
w, s, s, 4096, 1, 50.018210
w, s, r, 4096, 1, 51.713848
r, s, s, 4096, 1, 51.907424
r, s, r, 4096, 1, 24.479720
w, s, s, 4096, 1, 52.180180
w, s, r, 4096, 1, 52.060227
r, s, s, 4096, 1, 52.826261
r, s, r, 4096, 1, 24.387780
w, s, s, 1048576, 1, 366.562105
w, s, r, 1048576, 1, 363.049853
r, s, s, 1048576, 1, 350.332141
r, s, r, 1048576, 1, 346.594101
w, s, s, 1048576, 1, 364.090256
w, s, r, 1048576, 1, 379.119227
r, s, s, 1048576, 1, 351.592844
r, s, r, 1048576, 1, 347.816334
r, a, s, 4096, 1, 311.940833
r, a, r, 4096, 1, 34.881481
r, a, s, 4096, 1, 323.949723
r, a, r, 4096, 1, 34.100182
r, a, s, 4096, 15, 313.949652
r, a, r, 4096, 15, 33.757145
r, a, s, 4096, 15, 291.781085
r, a, r, 4096, 15, 33.539795
r, a, s, 4096, 31, 319.868256
r, a, r, 4096, 31, 33.822530
r, a, s, 4096, 31, 339.905901
r, a, r, 4096, 31, 34.066014
r, a, s, 4096, 62, 381.830424
r, a, r, 4096, 62, 35.628801
r, a, s, 4096, 62, 380.264653
r, a, r, 4096, 62, 34.957607
r, a, s, 1048576, 1, 308.866736
r, a, r, 1048576, 1, 298.814257
r, a, s, 1048576, 1, 308.440795
r, a, r, 1048576, 1, 298.407963
r, a, s, 1048576, 15, 307.747734
r, a, r, 1048576, 15, 297.809212
r, a, s, 1048576, 15, 309.488888
r, a, r, 1048576, 15, 296.637878
r, a, s, 1048576, 31, 306.970986
r, a, r, 1048576, 31, 295.163713
r, a, s, 1048576, 31, 303.631893
r, a, r, 1048576, 31, 295.742820
r, a, s, 1048576, 62, 312.174474
r, a, r, 1048576, 62, 295.859428
r, a, s, 1048576, 62, 302.967513
r, a, r, 1048576, 62, 295.039641
r, a, s, 4096, 1, 58.522467
r, a, r, 4096, 1, 35.117222
r, a, s, 4096, 1, 58.758831
r, a, r, 4096, 1, 35.168662
r, a, s, 4096, 15, 214.587260
r, a, r, 4096, 15, 35.186925
r, a, s, 4096, 15, 225.517851
r, a, r, 4096, 15, 35.424839
r, a, s, 4096, 31, 234.884929
r, a, r, 4096, 31, 35.211285
r, a, s, 4096, 31, 223.737438
r, a, r, 4096, 31, 35.466222
r, a, s, 4096, 62, 312.202884
r, a, r, 4096, 62, 37.749748
r, a, s, 4096, 62, 335.892115
r, a, r, 4096, 62, 37.858450
r, a, s, 1048576, 1, 393.849377
r, a, r, 1048576, 1, 321.424889
r, a, s, 1048576, 1, 393.071369
r, a, r, 1048576, 1, 321.121318
r, a, s, 1048576, 15, 474.276238
r, a, r, 1048576, 15, 317.858650
r, a, s, 1048576, 15, 473.794947
r, a, r, 1048576, 15, 317.041182
r, a, s, 1048576, 31, 472.378846
r, a, r, 1048576, 31, 317.202587
r, a, s, 1048576, 31, 470.281507
r, a, r, 1048576, 31, 317.079648
r, a, s, 1048576, 62, 468.594629
r, a, r, 1048576, 62, 312.946141
r, a, s, 1048576, 62, 469.551320
r, a, r, 1048576, 62, 315.185790
