25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.211687 s, 495 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.428368 s, 245 MB/s
2015-08-15 22:37:09.671419
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.284445 s, 369 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.2853 s, 368 MB/s
2015-08-15 22:37:12.352093
w, s, s, 4096, 1, 320.749453
w, s, r, 4096, 1, 337.976167
r, s, s, 4096, 1, 287.555164
r, s, r, 4096, 1, 34.052336
w, s, s, 4096, 1, 339.973924
w, s, r, 4096, 1, 345.101480
r, s, s, 4096, 1, 285.222480
r, s, r, 4096, 1, 34.144751
w, s, s, 1048576, 1, 355.659986
w, s, r, 1048576, 1, 372.241834
r, s, s, 1048576, 1, 288.847541
r, s, r, 1048576, 1, 279.044283
w, s, s, 1048576, 1, 365.048927
w, s, r, 1048576, 1, 379.607472
r, s, s, 1048576, 1, 286.862157
r, s, r, 1048576, 1, 279.188385
w, s, s, 4096, 1, 52.487946
w, s, r, 4096, 1, 50.772285
r, s, s, 4096, 1, 49.251710
r, s, r, 4096, 1, 23.411576
w, s, s, 4096, 1, 51.953320
w, s, r, 4096, 1, 51.767303
r, s, s, 4096, 1, 50.876278
r, s, r, 4096, 1, 23.468073
w, s, s, 1048576, 1, 357.216218
w, s, r, 1048576, 1, 360.980431
r, s, s, 1048576, 1, 337.120838
r, s, r, 1048576, 1, 333.550353
w, s, s, 1048576, 1, 345.623772
w, s, r, 1048576, 1, 345.004809
r, s, s, 1048576, 1, 333.828767
r, s, r, 1048576, 1, 333.295700
r, a, s, 4096, 1, 284.418692
r, a, r, 4096, 1, 33.688499
r, a, s, 4096, 1, 292.118508
r, a, r, 4096, 1, 33.680556
r, a, s, 4096, 15, 293.744607
r, a, r, 4096, 15, 33.986838
r, a, s, 4096, 15, 292.626819
r, a, r, 4096, 15, 35.780070
r, a, s, 4096, 31, 335.661723
r, a, r, 4096, 31, 38.572506
r, a, s, 4096, 31, 383.818819
r, a, r, 4096, 31, 38.716747
r, a, s, 4096, 62, 379.065890
r, a, r, 4096, 62, 38.705460
r, a, s, 4096, 62, 333.655754
r, a, r, 4096, 62, 38.494759
r, a, s, 1048576, 1, 347.866070
r, a, r, 1048576, 1, 324.662055
r, a, s, 1048576, 1, 332.683601
r, a, r, 1048576, 1, 323.055537
r, a, s, 1048576, 15, 338.533419
r, a, r, 1048576, 15, 317.961836
r, a, s, 1048576, 15, 412.622145
r, a, r, 1048576, 15, 317.894760
r, a, s, 1048576, 31, 357.513788
r, a, r, 1048576, 31, 317.908211
r, a, s, 1048576, 31, 355.848505
r, a, r, 1048576, 31, 318.073263
r, a, s, 1048576, 62, 332.652140
r, a, r, 1048576, 62, 317.231813
r, a, s, 1048576, 62, 354.555875
r, a, r, 1048576, 62, 317.300772
r, a, s, 4096, 1, 61.803551
r, a, r, 4096, 1, 38.261711
r, a, s, 4096, 1, 63.361538
r, a, r, 4096, 1, 38.473324
r, a, s, 4096, 15, 226.822856
r, a, r, 4096, 15, 38.355362
r, a, s, 4096, 15, 228.807423
r, a, r, 4096, 15, 38.505101
r, a, s, 4096, 31, 253.416522
r, a, r, 4096, 31, 38.835561
r, a, s, 4096, 31, 249.647991
r, a, r, 4096, 31, 38.677940
r, a, s, 4096, 62, 307.350799
r, a, r, 4096, 62, 38.193486
r, a, s, 4096, 62, 304.024638
r, a, r, 4096, 62, 38.668486
r, a, s, 1048576, 1, 394.377947
r, a, r, 1048576, 1, 323.558343
r, a, s, 1048576, 1, 392.693458
r, a, r, 1048576, 1, 321.376058
r, a, s, 1048576, 15, 470.331369
r, a, r, 1048576, 15, 317.715462
r, a, s, 1048576, 15, 470.235549
r, a, r, 1048576, 15, 317.426806
r, a, s, 1048576, 31, 464.144397
r, a, r, 1048576, 31, 317.239283
r, a, s, 1048576, 31, 461.225527
r, a, r, 1048576, 31, 314.049889
r, a, s, 1048576, 62, 461.304342
r, a, r, 1048576, 62, 312.945728
r, a, s, 1048576, 62, 465.160098
r, a, r, 1048576, 62, 311.799769
