25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.217201 s, 483 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.412265 s, 254 MB/s
2015-08-12 08:35:16.559657
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.262287 s, 400 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.299204 s, 350 MB/s
2015-08-12 08:35:19.285232
w, s, s, 4096, 1, 0, 322.282437
w, s, r, 4096, 1, 0, 342.894173
r, s, s, 4096, 1, 0, 297.287111
r, s, r, 4096, 1, 0, 33.435303
w, s, s, 4096, 1, 0, 315.435595
w, s, r, 4096, 1, 0, 327.771766
r, s, s, 4096, 1, 0, 288.082540
r, s, r, 4096, 1, 0, 32.990953
w, s, s, 1048576, 1, 0, 323.882017
w, s, r, 1048576, 1, 0, 336.929907
r, s, s, 1048576, 1, 0, 287.120962
r, s, r, 1048576, 1, 0, 269.511916
w, s, s, 1048576, 1, 0, 333.977208
w, s, r, 1048576, 1, 0, 337.605581
r, s, s, 1048576, 1, 0, 319.004325
r, s, r, 1048576, 1, 0, 272.404285
w, s, s, 4096, 1, 1, 47.708107
w, s, r, 4096, 1, 1, 47.540116
r, s, s, 4096, 1, 1, 47.745903
r, s, r, 4096, 1, 1, 23.121517
w, s, s, 4096, 1, 1, 48.681247
w, s, r, 4096, 1, 1, 48.635916
r, s, s, 4096, 1, 1, 47.909768
r, s, r, 4096, 1, 1, 23.033443
w, s, s, 1048576, 1, 1, 316.516215
w, s, r, 1048576, 1, 1, 318.785495
r, s, s, 1048576, 1, 1, 317.525773
r, s, r, 1048576, 1, 1, 321.038109
w, s, s, 1048576, 1, 1, 315.109563
w, s, r, 1048576, 1, 1, 324.582032
r, s, s, 1048576, 1, 1, 325.461265
r, s, r, 1048576, 1, 1, 309.809531
r, a, s, 4096, 1, 0, 275.607953
r, a, r, 4096, 1, 0, 31.538183
r, a, s, 4096, 1, 0, 284.177502
r, a, r, 4096, 1, 0, 31.747281
r, a, s, 4096, 15, 0, 278.190173
r, a, r, 4096, 15, 0, 33.387336
r, a, s, 4096, 15, 0, 380.499769
r, a, r, 4096, 15, 0, 38.123583
r, a, s, 4096, 31, 0, 422.346063
r, a, r, 4096, 31, 0, 38.018253
r, a, s, 4096, 31, 0, 420.048923
r, a, r, 4096, 31, 0, 37.981753
r, a, s, 4096, 62, 0, 401.298461
r, a, r, 4096, 62, 0, 38.129120
r, a, s, 4096, 62, 0, 422.633032
r, a, r, 4096, 62, 0, 38.007459
r, a, s, 1048576, 1, 0, 364.018121
r, a, r, 1048576, 1, 0, 305.524292
r, a, s, 1048576, 1, 0, 332.680287
r, a, r, 1048576, 1, 0, 310.399606
r, a, s, 1048576, 15, 0, 410.669419
r, a, r, 1048576, 15, 0, 305.730838
r, a, s, 1048576, 15, 0, 403.679979
r, a, r, 1048576, 15, 0, 306.378297
r, a, s, 1048576, 31, 0, 418.768241
r, a, r, 1048576, 31, 0, 304.624821
r, a, s, 1048576, 31, 0, 399.130332
r, a, r, 1048576, 31, 0, 302.173262
r, a, s, 1048576, 62, 0, 401.069253
r, a, r, 1048576, 62, 0, 302.705367
r, a, s, 1048576, 62, 0, 401.844600
r, a, r, 1048576, 62, 0, 302.360435
r, a, s, 4096, 1, 1, 59.213049
r, a, r, 4096, 1, 1, 37.924145
r, a, s, 4096, 1, 1, 61.199050
r, a, r, 4096, 1, 1, 37.736168
r, a, s, 4096, 15, 1, 243.091259
r, a, r, 4096, 15, 1, 38.304389
r, a, s, 4096, 15, 1, 217.587444
r, a, r, 4096, 15, 1, 37.944055
r, a, s, 4096, 31, 1, 249.041766
r, a, r, 4096, 31, 1, 37.873925
r, a, s, 4096, 31, 1, 227.107359
r, a, r, 4096, 31, 1, 38.046692
r, a, s, 4096, 62, 1, 318.093275
r, a, r, 4096, 62, 1, 37.896653
r, a, s, 4096, 62, 1, 306.181677
r, a, r, 4096, 62, 1, 37.841127
r, a, s, 1048576, 1, 1, 392.629686
r, a, r, 1048576, 1, 1, 305.834564
r, a, s, 1048576, 1, 1, 391.481700
r, a, r, 1048576, 1, 1, 305.260909
r, a, s, 1048576, 15, 1, 453.029773
r, a, r, 1048576, 15, 1, 302.670572
r, a, s, 1048576, 15, 1, 466.191345
r, a, r, 1048576, 15, 1, 303.167081
r, a, s, 1048576, 31, 1, 426.070635
r, a, r, 1048576, 31, 1, 304.290599
r, a, s, 1048576, 31, 1, 425.735337
r, a, r, 1048576, 31, 1, 302.206006
r, a, s, 1048576, 62, 1, 428.609105
r, a, r, 1048576, 62, 1, 302.683285
r, a, s, 1048576, 62, 1, 432.293649
r, a, r, 1048576, 62, 1, 299.482744
