25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.212587 s, 493 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.454546 s, 231 MB/s
2015-08-17 07:38:31.430045
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.304151 s, 345 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.29942 s, 350 MB/s
2015-08-17 07:38:34.152807
w, s, s, 4096, 1, 352.798934
w, s, r, 4096, 1, 328.767144
r, s, s, 4096, 1, 287.566403
r, s, r, 4096, 1, 29.318049
w, s, s, 4096, 1, 338.634233
w, s, r, 4096, 1, 328.601753
r, s, s, 4096, 1, 292.464016
r, s, r, 4096, 1, 29.155402
w, s, s, 1048576, 1, 348.219826
w, s, r, 1048576, 1, 362.521962
r, s, s, 1048576, 1, 291.018901
r, s, r, 1048576, 1, 280.521778
w, s, s, 1048576, 1, 344.727387
w, s, r, 1048576, 1, 365.376401
r, s, s, 1048576, 1, 291.479411
r, s, r, 1048576, 1, 272.193317
w, s, s, 4096, 1, 38.690283
w, s, r, 4096, 1, 38.735050
r, s, s, 4096, 1, 38.563013
r, s, r, 4096, 1, 19.120651
w, s, s, 4096, 1, 39.069412
w, s, r, 4096, 1, 39.121041
r, s, s, 4096, 1, 38.270189
r, s, r, 4096, 1, 18.786426
w, s, s, 1048576, 1, 341.861625
w, s, r, 1048576, 1, 347.086168
r, s, s, 1048576, 1, 334.095081
r, s, r, 1048576, 1, 335.252454
w, s, s, 1048576, 1, 340.481656
w, s, r, 1048576, 1, 346.186951
r, s, s, 1048576, 1, 325.973006
r, s, r, 1048576, 1, 323.182377
r, a, s, 4096, 1, 298.560406
r, a, r, 4096, 1, 28.788715
r, a, s, 4096, 1, 299.505472
r, a, r, 4096, 1, 31.524740
r, a, s, 4096, 15, 391.448066
r, a, r, 4096, 15, 32.641803
r, a, s, 4096, 15, 408.071815
r, a, r, 4096, 15, 32.759445
r, a, s, 4096, 31, 370.758337
r, a, r, 4096, 31, 32.660802
r, a, s, 4096, 31, 373.406425
r, a, r, 4096, 31, 32.614824
r, a, s, 4096, 62, 399.548678
r, a, r, 4096, 62, 32.407539
r, a, s, 4096, 62, 428.575986
r, a, r, 4096, 62, 32.703657
r, a, s, 1048576, 1, 386.406056
r, a, r, 1048576, 1, 320.052069
r, a, s, 1048576, 1, 394.829998
r, a, r, 1048576, 1, 320.948987
r, a, s, 1048576, 15, 424.240216
r, a, r, 1048576, 15, 314.247358
r, a, s, 1048576, 15, 402.132910
r, a, r, 1048576, 15, 313.658329
r, a, s, 1048576, 31, 424.869952
r, a, r, 1048576, 31, 313.391873
r, a, s, 1048576, 31, 422.523944
r, a, r, 1048576, 31, 313.341829
r, a, s, 1048576, 62, 424.438158
r, a, r, 1048576, 62, 313.454330
r, a, s, 1048576, 62, 425.195139
r, a, r, 1048576, 62, 312.122897
r, a, s, 4096, 1, 45.050112
r, a, r, 4096, 1, 32.318133
r, a, s, 4096, 1, 44.634934
r, a, r, 4096, 1, 32.438452
r, a, s, 4096, 15, 177.817566
r, a, r, 4096, 15, 32.614821
r, a, s, 4096, 15, 165.136671
r, a, r, 4096, 15, 32.509491
r, a, s, 4096, 31, 235.059503
r, a, r, 4096, 31, 32.601421
r, a, s, 4096, 31, 221.262857
r, a, r, 4096, 31, 32.765332
r, a, s, 4096, 62, 310.414079
r, a, r, 4096, 62, 32.302728
r, a, s, 4096, 62, 294.626048
r, a, r, 4096, 62, 32.569657
r, a, s, 1048576, 1, 390.755842
r, a, r, 1048576, 1, 320.252558
r, a, s, 1048576, 1, 390.560488
r, a, r, 1048576, 1, 320.569870
r, a, s, 1048576, 15, 463.873888
r, a, r, 1048576, 15, 314.146165
r, a, s, 1048576, 15, 462.646544
r, a, r, 1048576, 15, 314.187585
r, a, s, 1048576, 31, 446.738880
r, a, r, 1048576, 31, 313.450396
r, a, s, 1048576, 31, 446.657807
r, a, r, 1048576, 31, 314.063394
r, a, s, 1048576, 62, 445.758235
r, a, r, 1048576, 62, 313.722197
r, a, s, 1048576, 62, 445.283028
r, a, r, 1048576, 62, 311.520212
