25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.218574 s, 480 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.454295 s, 231 MB/s
2015-08-15 17:46:21.533872
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.315611 s, 332 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.300079 s, 349 MB/s
2015-08-15 17:46:24.260739
w, s, s, 4096, 1, 0, 351.293463
w, s, r, 4096, 1, 0, 322.651807
r, s, s, 4096, 1, 0, 296.680510
r, s, r, 4096, 1, 0, 28.651011
w, s, s, 4096, 1, 0, 332.750046
w, s, r, 4096, 1, 0, 328.732980
r, s, s, 4096, 1, 0, 299.021664
r, s, r, 4096, 1, 0, 28.720157
w, s, s, 1048576, 1, 0, 341.659384
w, s, r, 1048576, 1, 0, 342.010328
r, s, s, 1048576, 1, 0, 298.684569
r, s, r, 1048576, 1, 0, 274.369675
w, s, s, 1048576, 1, 0, 351.878191
w, s, r, 1048576, 1, 0, 346.515166
r, s, s, 1048576, 1, 0, 298.878907
r, s, r, 1048576, 1, 0, 281.202028
w, s, s, 4096, 1, 1, 38.156319
w, s, r, 4096, 1, 1, 38.562698
r, s, s, 4096, 1, 1, 38.341350
r, s, r, 4096, 1, 1, 18.994911
w, s, s, 4096, 1, 1, 38.858129
w, s, r, 4096, 1, 1, 38.786698
r, s, s, 4096, 1, 1, 38.434150
r, s, r, 4096, 1, 1, 18.902703
w, s, s, 1048576, 1, 1, 347.772976
w, s, r, 1048576, 1, 1, 356.122111
r, s, s, 1048576, 1, 1, 344.292674
r, s, r, 1048576, 1, 1, 345.497300
w, s, s, 1048576, 1, 1, 349.753222
w, s, r, 1048576, 1, 1, 344.062022
r, s, s, 1048576, 1, 1, 341.290225
r, s, r, 1048576, 1, 1, 345.487014
r, a, s, 4096, 1, 0, 298.080277
r, a, r, 4096, 1, 0, 28.438821
r, a, s, 4096, 1, 0, 312.433411
r, a, r, 4096, 1, 0, 30.603097
r, a, s, 4096, 15, 0, 387.034803
r, a, r, 4096, 15, 0, 32.495522
r, a, s, 4096, 15, 0, 403.953366
r, a, r, 4096, 15, 0, 32.424269
r, a, s, 4096, 31, 0, 401.831010
r, a, r, 4096, 31, 0, 32.660835
r, a, s, 4096, 31, 0, 363.745830
r, a, r, 4096, 31, 0, 32.580182
r, a, s, 4096, 62, 0, 377.262851
r, a, r, 4096, 62, 0, 32.469976
r, a, s, 4096, 62, 0, 415.470286
r, a, r, 4096, 62, 0, 32.638359
r, a, s, 1048576, 1, 0, 374.014898
r, a, r, 1048576, 1, 0, 317.084756
r, a, s, 1048576, 1, 0, 383.166716
r, a, r, 1048576, 1, 0, 316.153392
r, a, s, 1048576, 15, 0, 410.969608
r, a, r, 1048576, 15, 0, 310.007020
r, a, s, 1048576, 15, 0, 428.676972
r, a, r, 1048576, 15, 0, 309.453503
r, a, s, 1048576, 31, 0, 406.932622
r, a, r, 1048576, 31, 0, 310.043347
r, a, s, 1048576, 31, 0, 429.116039
r, a, r, 1048576, 31, 0, 309.129081
r, a, s, 1048576, 62, 0, 432.811884
r, a, r, 1048576, 62, 0, 307.966875
r, a, s, 1048576, 62, 0, 402.432325
r, a, r, 1048576, 62, 0, 309.805460
r, a, s, 4096, 1, 1, 45.873165
r, a, r, 4096, 1, 1, 32.428143
r, a, s, 4096, 1, 1, 46.039091
r, a, r, 4096, 1, 1, 32.277213
r, a, s, 4096, 15, 1, 158.815198
r, a, r, 4096, 15, 1, 32.680806
r, a, s, 4096, 15, 1, 154.162418
r, a, r, 4096, 15, 1, 32.788398
r, a, s, 4096, 31, 1, 239.466193
r, a, r, 4096, 31, 1, 32.607441
r, a, s, 4096, 31, 1, 209.507255
r, a, r, 4096, 31, 1, 32.499175
r, a, s, 4096, 62, 1, 300.478024
r, a, r, 4096, 62, 1, 32.657009
r, a, s, 4096, 62, 1, 303.073046
r, a, r, 4096, 62, 1, 32.534004
r, a, s, 1048576, 1, 1, 389.629358
r, a, r, 1048576, 1, 1, 314.395106
r, a, s, 1048576, 1, 1, 390.413781
r, a, r, 1048576, 1, 1, 314.893908
r, a, s, 1048576, 15, 1, 464.219317
r, a, r, 1048576, 15, 1, 309.631631
r, a, s, 1048576, 15, 1, 463.964277
r, a, r, 1048576, 15, 1, 309.402309
r, a, s, 1048576, 31, 1, 446.713269
r, a, r, 1048576, 31, 1, 309.294545
r, a, s, 1048576, 31, 1, 447.835385
r, a, r, 1048576, 31, 1, 309.287042
r, a, s, 1048576, 62, 1, 445.335608
r, a, r, 1048576, 62, 1, 308.595541
r, a, s, 1048576, 62, 1, 445.386691
r, a, r, 1048576, 62, 1, 308.201030
