25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.216713 s, 484 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.43317 s, 242 MB/s
2015-08-15 17:46:21.681637
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.303563 s, 345 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.29694 s, 353 MB/s
2015-08-15 17:46:24.407453
w, s, s, 4096, 1, 353.404387
w, s, r, 4096, 1, 323.303540
r, s, s, 4096, 1, 288.815222
r, s, r, 4096, 1, 30.931944
w, s, s, 4096, 1, 343.186823
w, s, r, 4096, 1, 329.632734
r, s, s, 4096, 1, 291.510125
r, s, r, 4096, 1, 30.790406
w, s, s, 1048576, 1, 348.338310
w, s, r, 1048576, 1, 345.467335
r, s, s, 1048576, 1, 285.219757
r, s, r, 1048576, 1, 273.554393
w, s, s, 1048576, 1, 337.247608
w, s, r, 1048576, 1, 344.559578
r, s, s, 1048576, 1, 291.431571
r, s, r, 1048576, 1, 282.181862
w, s, s, 4096, 1, 39.071500
w, s, r, 4096, 1, 39.170738
r, s, s, 4096, 1, 38.704408
r, s, r, 4096, 1, 20.830375
w, s, s, 4096, 1, 39.395568
w, s, r, 4096, 1, 39.279061
r, s, s, 4096, 1, 39.065583
r, s, r, 4096, 1, 20.574729
w, s, s, 1048576, 1, 348.197818
w, s, r, 1048576, 1, 349.444558
r, s, s, 1048576, 1, 328.403256
r, s, r, 1048576, 1, 331.015006
w, s, s, 1048576, 1, 345.934715
w, s, r, 1048576, 1, 347.444464
r, s, s, 1048576, 1, 329.963002
r, s, r, 1048576, 1, 328.485499
r, a, s, 4096, 1, 268.297699
r, a, r, 4096, 1, 29.251474
r, a, s, 4096, 1, 275.349571
r, a, r, 4096, 1, 33.631470
r, a, s, 4096, 15, 328.006472
r, a, r, 4096, 15, 34.921179
r, a, s, 4096, 15, 373.748803
r, a, r, 4096, 15, 34.835282
r, a, s, 4096, 31, 327.192425
r, a, r, 4096, 31, 34.921880
r, a, s, 4096, 31, 428.332021
r, a, r, 4096, 31, 34.905044
r, a, s, 4096, 62, 373.733625
r, a, r, 4096, 62, 34.841147
r, a, s, 4096, 62, 376.489839
r, a, r, 4096, 62, 34.632352
r, a, s, 1048576, 1, 329.043196
r, a, r, 1048576, 1, 318.681958
r, a, s, 1048576, 1, 356.834371
r, a, r, 1048576, 1, 318.617142
r, a, s, 1048576, 15, 418.850916
r, a, r, 1048576, 15, 312.671858
r, a, s, 1048576, 15, 407.351164
r, a, r, 1048576, 15, 312.345063
r, a, s, 1048576, 31, 406.832153
r, a, r, 1048576, 31, 313.153567
r, a, s, 1048576, 31, 380.521952
r, a, r, 1048576, 31, 316.207890
r, a, s, 1048576, 62, 382.560435
r, a, r, 1048576, 62, 312.183051
r, a, s, 1048576, 62, 429.100920
r, a, r, 1048576, 62, 311.155266
r, a, s, 4096, 1, 45.699513
r, a, r, 4096, 1, 34.784697
r, a, s, 4096, 1, 46.519812
r, a, r, 4096, 1, 34.678604
r, a, s, 4096, 15, 162.285356
r, a, r, 4096, 15, 34.734139
r, a, s, 4096, 15, 169.456229
r, a, r, 4096, 15, 34.827787
r, a, s, 4096, 31, 224.056250
r, a, r, 4096, 31, 34.682276
r, a, s, 4096, 31, 219.330053
r, a, r, 4096, 31, 34.947535
r, a, s, 4096, 62, 304.456498
r, a, r, 4096, 62, 35.241413
r, a, s, 4096, 62, 280.198562
r, a, r, 4096, 62, 34.954448
r, a, s, 1048576, 1, 394.539538
r, a, r, 1048576, 1, 318.245723
r, a, s, 1048576, 1, 392.312039
r, a, r, 1048576, 1, 318.174325
r, a, s, 1048576, 15, 463.806048
r, a, r, 1048576, 15, 312.562273
r, a, s, 1048576, 15, 463.260075
r, a, r, 1048576, 15, 314.230079
r, a, s, 1048576, 31, 452.530404
r, a, r, 1048576, 31, 313.143798
r, a, s, 1048576, 31, 451.837580
r, a, r, 1048576, 31, 312.697859
r, a, s, 1048576, 62, 451.834560
r, a, r, 1048576, 62, 312.372329
r, a, s, 1048576, 62, 449.793826
r, a, r, 1048576, 62, 311.471257
