25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.211367 s, 496 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.419226 s, 250 MB/s
2015-08-13 03:42:52.096587
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.264164 s, 397 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.310215 s, 338 MB/s
2015-08-13 03:42:54.831695
w, s, s, 4096, 1, 328.657994
w, s, r, 4096, 1, 332.162456
r, s, s, 4096, 1, 292.299109
r, s, r, 4096, 1, 33.226001
w, s, s, 4096, 1, 313.348493
w, s, r, 4096, 1, 318.834262
r, s, s, 4096, 1, 308.046252
r, s, r, 4096, 1, 33.514582
w, s, s, 1048576, 1, 317.819163
w, s, r, 1048576, 1, 360.220577
r, s, s, 1048576, 1, 299.196628
r, s, r, 1048576, 1, 273.717271
w, s, s, 1048576, 1, 328.965889
w, s, r, 1048576, 1, 331.138994
r, s, s, 1048576, 1, 271.473199
r, s, r, 1048576, 1, 268.380102
w, s, s, 4096, 1, 49.599696
w, s, r, 4096, 1, 50.258888
r, s, s, 4096, 1, 50.507602
r, s, r, 4096, 1, 24.213770
w, s, s, 4096, 1, 49.814165
w, s, r, 4096, 1, 50.218391
r, s, s, 4096, 1, 49.616047
r, s, r, 4096, 1, 24.314620
w, s, s, 1048576, 1, 334.674157
w, s, r, 1048576, 1, 332.957894
r, s, s, 1048576, 1, 332.918588
r, s, r, 1048576, 1, 326.292838
w, s, s, 1048576, 1, 331.064357
w, s, r, 1048576, 1, 333.718187
r, s, s, 1048576, 1, 333.010674
r, s, r, 1048576, 1, 340.732824
r, a, s, 4096, 1, 350.957423
r, a, r, 4096, 1, 35.069579
r, a, s, 4096, 1, 329.236187
r, a, r, 4096, 1, 35.429727
r, a, s, 4096, 15, 338.012413
r, a, r, 4096, 15, 35.672597
r, a, s, 4096, 15, 347.730934
r, a, r, 4096, 15, 35.235350
r, a, s, 4096, 31, 347.332808
r, a, r, 4096, 31, 34.868059
r, a, s, 4096, 31, 336.885057
r, a, r, 4096, 31, 34.855981
r, a, s, 4096, 62, 343.185077
r, a, r, 4096, 62, 35.138987
r, a, s, 4096, 62, 347.093167
r, a, r, 4096, 62, 35.218842
r, a, s, 1048576, 1, 318.714579
r, a, r, 1048576, 1, 283.449283
r, a, s, 1048576, 1, 316.996905
r, a, r, 1048576, 1, 290.681588
r, a, s, 1048576, 15, 326.772302
r, a, r, 1048576, 15, 283.625944
r, a, s, 1048576, 15, 351.270556
r, a, r, 1048576, 15, 282.543843
r, a, s, 1048576, 31, 362.559131
r, a, r, 1048576, 31, 282.719197
r, a, s, 1048576, 31, 344.294518
r, a, r, 1048576, 31, 284.501989
r, a, s, 1048576, 62, 359.719507
r, a, r, 1048576, 62, 296.367149
r, a, s, 1048576, 62, 337.985103
r, a, r, 1048576, 62, 281.856762
r, a, s, 4096, 1, 55.721722
r, a, r, 4096, 1, 34.932436
r, a, s, 4096, 1, 53.235020
r, a, r, 4096, 1, 34.948832
r, a, s, 4096, 15, 249.348291
r, a, r, 4096, 15, 35.466274
r, a, s, 4096, 15, 203.658200
r, a, r, 4096, 15, 35.255323
r, a, s, 4096, 31, 201.922675
r, a, r, 4096, 31, 35.989622
r, a, s, 4096, 31, 226.363856
r, a, r, 4096, 31, 37.630876
r, a, s, 4096, 62, 316.939356
r, a, r, 4096, 62, 37.298172
r, a, s, 4096, 62, 306.972817
r, a, r, 4096, 62, 37.865235
r, a, s, 1048576, 1, 391.372500
r, a, r, 1048576, 1, 309.917654
r, a, s, 1048576, 1, 393.957279
r, a, r, 1048576, 1, 314.719666
r, a, s, 1048576, 15, 462.532696
r, a, r, 1048576, 15, 310.730798
r, a, s, 1048576, 15, 462.203772
r, a, r, 1048576, 15, 305.640963
r, a, s, 1048576, 31, 421.603959
r, a, r, 1048576, 31, 305.839898
r, a, s, 1048576, 31, 428.142717
r, a, r, 1048576, 31, 305.884094
r, a, s, 1048576, 62, 432.565767
r, a, r, 1048576, 62, 303.124139
r, a, s, 1048576, 62, 432.903618
r, a, r, 1048576, 62, 305.918275
