25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.209256 s, 501 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.46976 s, 223 MB/s
2015-08-17 07:38:31.167993
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.276849 s, 379 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.308706 s, 340 MB/s
2015-08-17 07:38:33.905751
w, s, s, 4096, 1, 346.592764
w, s, r, 4096, 1, 312.664727
r, s, s, 4096, 1, 294.253152
r, s, r, 4096, 1, 33.114610
w, s, s, 4096, 1, 331.401519
w, s, r, 4096, 1, 338.803182
r, s, s, 4096, 1, 304.883537
r, s, r, 4096, 1, 33.016486
w, s, s, 1048576, 1, 339.364019
w, s, r, 1048576, 1, 349.622278
r, s, s, 1048576, 1, 291.513276
r, s, r, 1048576, 1, 273.222400
w, s, s, 1048576, 1, 344.565138
w, s, r, 1048576, 1, 356.836151
r, s, s, 1048576, 1, 297.520055
r, s, r, 1048576, 1, 279.951868
w, s, s, 4096, 1, 46.634088
w, s, r, 4096, 1, 46.921861
r, s, s, 4096, 1, 47.152829
r, s, r, 4096, 1, 22.913256
w, s, s, 4096, 1, 46.984254
w, s, r, 4096, 1, 47.551562
r, s, s, 4096, 1, 47.049111
r, s, r, 4096, 1, 22.842234
w, s, s, 1048576, 1, 322.675331
w, s, r, 1048576, 1, 321.892307
r, s, s, 1048576, 1, 327.750242
r, s, r, 1048576, 1, 324.038415
w, s, s, 1048576, 1, 322.071278
w, s, r, 1048576, 1, 322.024234
r, s, s, 1048576, 1, 331.307452
r, s, r, 1048576, 1, 324.150405
r, a, s, 4096, 1, 295.769664
r, a, r, 4096, 1, 33.035757
r, a, s, 4096, 1, 300.743305
r, a, r, 4096, 1, 32.830988
r, a, s, 4096, 15, 304.757867
r, a, r, 4096, 15, 33.020892
r, a, s, 4096, 15, 396.354480
r, a, r, 4096, 15, 37.609369
r, a, s, 4096, 31, 388.589765
r, a, r, 4096, 31, 37.416220
r, a, s, 4096, 31, 408.593314
r, a, r, 4096, 31, 37.488223
r, a, s, 4096, 62, 403.016113
r, a, r, 4096, 62, 37.667085
r, a, s, 4096, 62, 398.697179
r, a, r, 4096, 62, 37.448604
r, a, s, 1048576, 1, 384.135674
r, a, r, 1048576, 1, 303.962803
r, a, s, 1048576, 1, 358.709969
r, a, r, 1048576, 1, 304.642219
r, a, s, 1048576, 15, 399.719997
r, a, r, 1048576, 15, 300.930419
r, a, s, 1048576, 15, 401.664917
r, a, r, 1048576, 15, 302.104299
r, a, s, 1048576, 31, 401.990283
r, a, r, 1048576, 31, 300.965161
r, a, s, 1048576, 31, 389.202696
r, a, r, 1048576, 31, 301.424481
r, a, s, 1048576, 62, 421.332919
r, a, r, 1048576, 62, 301.522556
r, a, s, 1048576, 62, 415.977705
r, a, r, 1048576, 62, 303.545915
r, a, s, 4096, 1, 57.732744
r, a, r, 4096, 1, 37.475791
r, a, s, 4096, 1, 59.161740
r, a, r, 4096, 1, 37.243427
r, a, s, 4096, 15, 222.743765
r, a, r, 4096, 15, 37.644907
r, a, s, 4096, 15, 192.976374
r, a, r, 4096, 15, 37.627548
r, a, s, 4096, 31, 241.919883
r, a, r, 4096, 31, 37.722467
r, a, s, 4096, 31, 226.518644
r, a, r, 4096, 31, 37.712168
r, a, s, 4096, 62, 320.791118
r, a, r, 4096, 62, 37.630413
r, a, s, 4096, 62, 309.015193
r, a, r, 4096, 62, 37.564251
r, a, s, 1048576, 1, 391.242802
r, a, r, 1048576, 1, 302.633345
r, a, s, 1048576, 1, 392.261651
r, a, r, 1048576, 1, 303.879769
r, a, s, 1048576, 15, 466.039583
r, a, r, 1048576, 15, 306.306968
r, a, s, 1048576, 15, 464.697440
r, a, r, 1048576, 15, 309.205528
r, a, s, 1048576, 31, 447.554881
r, a, r, 1048576, 31, 302.962178
r, a, s, 1048576, 31, 447.767586
r, a, r, 1048576, 31, 301.561086
r, a, s, 1048576, 62, 439.450961
r, a, r, 1048576, 62, 300.395559
r, a, s, 1048576, 62, 442.601170
r, a, r, 1048576, 62, 300.789304
