25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.213751 s, 491 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.33125 s, 317 MB/s
2015-08-13 03:42:52.330530
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.278798 s, 376 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.304897 s, 344 MB/s
2015-08-13 03:42:55.054861
w, s, s, 4096, 1, 355.949093
w, s, r, 4096, 1, 320.540473
r, s, s, 4096, 1, 290.568278
r, s, r, 4096, 1, 33.104309
w, s, s, 4096, 1, 333.998304
w, s, r, 4096, 1, 322.675341
r, s, s, 4096, 1, 306.358441
r, s, r, 4096, 1, 33.197225
w, s, s, 1048576, 1, 325.071388
w, s, r, 1048576, 1, 356.395652
r, s, s, 1048576, 1, 291.582193
r, s, r, 1048576, 1, 265.313744
w, s, s, 1048576, 1, 344.744904
w, s, r, 1048576, 1, 341.209106
r, s, s, 1048576, 1, 289.547947
r, s, r, 1048576, 1, 271.299857
w, s, s, 4096, 1, 46.790668
w, s, r, 4096, 1, 47.810940
r, s, s, 4096, 1, 46.819284
r, s, r, 4096, 1, 23.047698
w, s, s, 4096, 1, 48.135594
w, s, r, 4096, 1, 47.981028
r, s, s, 4096, 1, 46.951927
r, s, r, 4096, 1, 22.714397
w, s, s, 1048576, 1, 318.140330
w, s, r, 1048576, 1, 323.228524
r, s, s, 1048576, 1, 323.767179
r, s, r, 1048576, 1, 320.372047
w, s, s, 1048576, 1, 322.928164
w, s, r, 1048576, 1, 321.775985
r, s, s, 1048576, 1, 315.461997
r, s, r, 1048576, 1, 317.709743
r, a, s, 4096, 1, 275.341281
r, a, r, 4096, 1, 31.135911
r, a, s, 4096, 1, 272.726623
r, a, r, 4096, 1, 31.269226
r, a, s, 4096, 15, 265.953431
r, a, r, 4096, 15, 32.506136
r, a, s, 4096, 15, 355.317460
r, a, r, 4096, 15, 37.474319
r, a, s, 4096, 31, 376.524648
r, a, r, 4096, 31, 37.843903
r, a, s, 4096, 31, 414.904651
r, a, r, 4096, 31, 37.967960
r, a, s, 4096, 62, 375.012877
r, a, r, 4096, 62, 38.121002
r, a, s, 4096, 62, 368.309874
r, a, r, 4096, 62, 37.997898
r, a, s, 1048576, 1, 390.243696
r, a, r, 1048576, 1, 308.752368
r, a, s, 1048576, 1, 391.215821
r, a, r, 1048576, 1, 312.412065
r, a, s, 1048576, 15, 414.704910
r, a, r, 1048576, 15, 306.372543
r, a, s, 1048576, 15, 363.956386
r, a, r, 1048576, 15, 310.853373
r, a, s, 1048576, 31, 409.843668
r, a, r, 1048576, 31, 306.213634
r, a, s, 1048576, 31, 424.789364
r, a, r, 1048576, 31, 305.514017
r, a, s, 1048576, 62, 419.112110
r, a, r, 1048576, 62, 305.293465
r, a, s, 1048576, 62, 419.737268
r, a, r, 1048576, 62, 309.756343
r, a, s, 4096, 1, 56.929877
r, a, r, 4096, 1, 37.456123
r, a, s, 4096, 1, 56.192017
r, a, r, 4096, 1, 37.494773
r, a, s, 4096, 15, 165.396457
r, a, r, 4096, 15, 37.344706
r, a, s, 4096, 15, 212.509634
r, a, r, 4096, 15, 37.754716
r, a, s, 4096, 31, 255.437763
r, a, r, 4096, 31, 37.781016
r, a, s, 4096, 31, 227.901754
r, a, r, 4096, 31, 37.495153
r, a, s, 4096, 62, 322.286221
r, a, r, 4096, 62, 37.707183
r, a, s, 4096, 62, 326.870689
r, a, r, 4096, 62, 37.704660
r, a, s, 1048576, 1, 390.713229
r, a, r, 1048576, 1, 307.943924
r, a, s, 1048576, 1, 389.661423
r, a, r, 1048576, 1, 310.531581
r, a, s, 1048576, 15, 463.692641
r, a, r, 1048576, 15, 305.386842
r, a, s, 1048576, 15, 466.797818
r, a, r, 1048576, 15, 307.305730
r, a, s, 1048576, 31, 434.602164
r, a, r, 1048576, 31, 314.615560
r, a, s, 1048576, 31, 432.746779
r, a, r, 1048576, 31, 305.813513
r, a, s, 1048576, 62, 442.954556
r, a, r, 1048576, 62, 312.164906
r, a, s, 1048576, 62, 439.723957
r, a, r, 1048576, 62, 305.635504
