25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.208859 s, 502 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.323823 s, 324 MB/s
2015-08-18 22:34:23.009917
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.317048 s, 331 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.277028 s, 379 MB/s
2015-08-18 22:34:25.579545
w, s, s, 4096, 1, 0, 321.983462
w, s, r, 4096, 1, 0, 360.682165
r, s, s, 4096, 1, 0, 294.725206
r, s, r, 4096, 1, 0, 34.707765
w, s, s, 4096, 1, 0, 361.417986
w, s, r, 4096, 1, 0, 325.019418
r, s, s, 4096, 1, 0, 297.148944
r, s, r, 4096, 1, 0, 34.686670
w, s, s, 1048576, 1, 0, 360.378567
w, s, r, 1048576, 1, 0, 372.326836
r, s, s, 1048576, 1, 0, 279.668396
r, s, r, 1048576, 1, 0, 278.688623
w, s, s, 1048576, 1, 0, 370.890592
w, s, r, 1048576, 1, 0, 374.652703
r, s, s, 1048576, 1, 0, 258.881363
r, s, r, 1048576, 1, 0, 246.773783
w, s, s, 4096, 1, 1, 50.866380
w, s, r, 4096, 1, 1, 52.225938
r, s, s, 4096, 1, 1, 50.022433
r, s, r, 4096, 1, 1, 22.788406
w, s, s, 4096, 1, 1, 51.994052
w, s, r, 4096, 1, 1, 50.929489
r, s, s, 4096, 1, 1, 50.161122
r, s, r, 4096, 1, 1, 23.057729
w, s, s, 1048576, 1, 1, 365.578972
w, s, r, 1048576, 1, 1, 365.999798
r, s, s, 1048576, 1, 1, 331.353413
r, s, r, 1048576, 1, 1, 328.931440
w, s, s, 1048576, 1, 1, 362.779046
w, s, r, 1048576, 1, 1, 365.143265
r, s, s, 1048576, 1, 1, 337.915762
r, s, r, 1048576, 1, 1, 337.655532
r, a, s, 4096, 1, 0, 283.606712
r, a, r, 4096, 1, 0, 33.018124
r, a, s, 4096, 1, 0, 283.181492
r, a, r, 4096, 1, 0, 33.319826
r, a, s, 4096, 15, 0, 278.992003
r, a, r, 4096, 15, 0, 33.398906
r, a, s, 4096, 15, 0, 283.848473
r, a, r, 4096, 15, 0, 34.449590
r, a, s, 4096, 31, 0, 318.933878
r, a, r, 4096, 31, 0, 37.739315
r, a, s, 4096, 31, 0, 327.934900
r, a, r, 4096, 31, 0, 37.862935
r, a, s, 4096, 62, 0, 319.300658
r, a, r, 4096, 62, 0, 37.794627
r, a, s, 4096, 62, 0, 321.425651
r, a, r, 4096, 62, 0, 37.800117
r, a, s, 1048576, 1, 0, 320.435605
r, a, r, 1048576, 1, 0, 308.173678
r, a, s, 1048576, 1, 0, 318.466748
r, a, r, 1048576, 1, 0, 305.945350
r, a, s, 1048576, 15, 0, 318.246265
r, a, r, 1048576, 15, 0, 301.813357
r, a, s, 1048576, 15, 0, 312.344387
r, a, r, 1048576, 15, 0, 300.612984
r, a, s, 1048576, 31, 0, 308.523742
r, a, r, 1048576, 31, 0, 298.907598
r, a, s, 1048576, 31, 0, 312.274094
r, a, r, 1048576, 31, 0, 299.980906
r, a, s, 1048576, 62, 0, 311.500930
r, a, r, 1048576, 62, 0, 301.646157
r, a, s, 1048576, 62, 0, 311.865621
r, a, r, 1048576, 62, 0, 315.445334
r, a, s, 4096, 1, 1, 66.451519
r, a, r, 4096, 1, 1, 38.976351
r, a, s, 4096, 1, 1, 68.410204
r, a, r, 4096, 1, 1, 38.979425
r, a, s, 4096, 15, 1, 243.089722
r, a, r, 4096, 15, 1, 39.077948
r, a, s, 4096, 15, 1, 227.828828
r, a, r, 4096, 15, 1, 39.148937
r, a, s, 4096, 31, 1, 330.979055
r, a, r, 4096, 31, 1, 39.177507
r, a, s, 4096, 31, 1, 335.457946
r, a, r, 4096, 31, 1, 39.248509
r, a, s, 4096, 62, 1, 319.319655
r, a, r, 4096, 62, 1, 38.895299
r, a, s, 4096, 62, 1, 317.913025
r, a, r, 4096, 62, 1, 39.123668
r, a, s, 1048576, 1, 1, 396.290060
r, a, r, 1048576, 1, 1, 319.204529
r, a, s, 1048576, 1, 1, 396.579159
r, a, r, 1048576, 1, 1, 319.919927
r, a, s, 1048576, 15, 1, 476.220246
r, a, r, 1048576, 15, 1, 315.137221
r, a, s, 1048576, 15, 1, 475.437604
r, a, r, 1048576, 15, 1, 315.630849
r, a, s, 1048576, 31, 1, 475.554784
r, a, r, 1048576, 31, 1, 315.007918
r, a, s, 1048576, 31, 1, 475.357212
r, a, r, 1048576, 31, 1, 315.345413
r, a, s, 1048576, 62, 1, 476.292577
r, a, r, 1048576, 62, 1, 313.810678
r, a, s, 1048576, 62, 1, 475.386646
r, a, r, 1048576, 62, 1, 313.016250
