25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.218786 s, 479 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.434167 s, 242 MB/s
2015-08-13 03:42:52.086439
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.26762 s, 392 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.306005 s, 343 MB/s
2015-08-13 03:42:54.813566
w, s, s, 4096, 1, 338.802912
w, s, r, 4096, 1, 290.154439
r, s, s, 4096, 1, 288.947424
r, s, r, 4096, 1, 33.303457
w, s, s, 4096, 1, 330.662332
w, s, r, 4096, 1, 332.516156
r, s, s, 4096, 1, 291.343396
r, s, r, 4096, 1, 33.182547
w, s, s, 1048576, 1, 341.070194
w, s, r, 1048576, 1, 342.343365
r, s, s, 1048576, 1, 296.668929
r, s, r, 1048576, 1, 274.592845
w, s, s, 1048576, 1, 348.280190
w, s, r, 1048576, 1, 355.984195
r, s, s, 1048576, 1, 294.946301
r, s, r, 1048576, 1, 279.488054
w, s, s, 4096, 1, 47.436373
w, s, r, 4096, 1, 47.378735
r, s, s, 4096, 1, 46.472541
r, s, r, 4096, 1, 22.923352
w, s, s, 4096, 1, 48.806573
w, s, r, 4096, 1, 47.935602
r, s, s, 4096, 1, 47.172164
r, s, r, 4096, 1, 22.929981
w, s, s, 1048576, 1, 321.856267
w, s, r, 1048576, 1, 322.975550
r, s, s, 1048576, 1, 327.122575
r, s, r, 1048576, 1, 326.255460
w, s, s, 1048576, 1, 322.086535
w, s, r, 1048576, 1, 322.994744
r, s, s, 1048576, 1, 320.485610
r, s, r, 1048576, 1, 325.770131
r, a, s, 4096, 1, 310.011699
r, a, r, 4096, 1, 32.793459
r, a, s, 4096, 1, 315.596927
r, a, r, 4096, 1, 33.014122
r, a, s, 4096, 15, 314.994117
r, a, r, 4096, 15, 33.208641
r, a, s, 4096, 15, 308.981656
r, a, r, 4096, 15, 37.758024
r, a, s, 4096, 31, 391.749279
r, a, r, 4096, 31, 37.562017
r, a, s, 4096, 31, 415.807460
r, a, r, 4096, 31, 37.964603
r, a, s, 4096, 62, 405.321353
r, a, r, 4096, 62, 37.921259
r, a, s, 4096, 62, 397.686426
r, a, r, 4096, 62, 37.777285
r, a, s, 1048576, 1, 400.166705
r, a, r, 1048576, 1, 307.977779
r, a, s, 1048576, 1, 359.032403
r, a, r, 1048576, 1, 309.427275
r, a, s, 1048576, 15, 406.160741
r, a, r, 1048576, 15, 304.015918
r, a, s, 1048576, 15, 417.359858
r, a, r, 1048576, 15, 304.171669
r, a, s, 1048576, 31, 418.016064
r, a, r, 1048576, 31, 304.789159
r, a, s, 1048576, 31, 418.062011
r, a, r, 1048576, 31, 305.188644
r, a, s, 1048576, 62, 416.799185
r, a, r, 1048576, 62, 303.319015
r, a, s, 1048576, 62, 408.491818
r, a, r, 1048576, 62, 309.217329
r, a, s, 4096, 1, 61.919443
r, a, r, 4096, 1, 37.527691
r, a, s, 4096, 1, 63.495860
r, a, r, 4096, 1, 37.966917
r, a, s, 4096, 15, 224.032222
r, a, r, 4096, 15, 37.721896
r, a, s, 4096, 15, 203.146548
r, a, r, 4096, 15, 37.747221
r, a, s, 4096, 31, 219.759126
r, a, r, 4096, 31, 37.938709
r, a, s, 4096, 31, 236.984450
r, a, r, 4096, 31, 37.829964
r, a, s, 4096, 62, 316.548507
r, a, r, 4096, 62, 37.724351
r, a, s, 4096, 62, 321.969923
r, a, r, 4096, 62, 37.830347
r, a, s, 1048576, 1, 388.368591
r, a, r, 1048576, 1, 305.954233
r, a, s, 1048576, 1, 390.309496
r, a, r, 1048576, 1, 305.310057
r, a, s, 1048576, 15, 464.506765
r, a, r, 1048576, 15, 303.180881
r, a, s, 1048576, 15, 463.833540
r, a, r, 1048576, 15, 316.006820
r, a, s, 1048576, 31, 443.473847
r, a, r, 1048576, 31, 306.909969
r, a, s, 1048576, 31, 428.612038
r, a, r, 1048576, 31, 305.332016
r, a, s, 1048576, 62, 433.859143
r, a, r, 1048576, 62, 302.700972
r, a, s, 1048576, 62, 436.101751
r, a, r, 1048576, 62, 302.323207
