25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.212295 s, 494 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.353946 s, 296 MB/s
2015-08-15 22:37:09.511673
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.27449 s, 382 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.291207 s, 360 MB/s
2015-08-15 22:37:12.132202
w, s, s, 4096, 1, 349.187531
w, s, r, 4096, 1, 315.243553
r, s, s, 4096, 1, 291.891354
r, s, r, 4096, 1, 31.166764
w, s, s, 4096, 1, 349.843541
w, s, r, 4096, 1, 358.877352
r, s, s, 4096, 1, 290.891899
r, s, r, 4096, 1, 30.870184
w, s, s, 1048576, 1, 374.304426
w, s, r, 1048576, 1, 350.134990
r, s, s, 1048576, 1, 290.972610
r, s, r, 1048576, 1, 283.528399
w, s, s, 1048576, 1, 367.013398
w, s, r, 1048576, 1, 361.711919
r, s, s, 1048576, 1, 296.404580
r, s, r, 1048576, 1, 287.160724
w, s, s, 4096, 1, 39.982236
w, s, r, 4096, 1, 40.154848
r, s, s, 4096, 1, 39.391440
r, s, r, 4096, 1, 21.292267
w, s, s, 4096, 1, 41.066237
w, s, r, 4096, 1, 39.211113
r, s, s, 4096, 1, 39.180530
r, s, r, 4096, 1, 21.059438
w, s, s, 1048576, 1, 369.053640
w, s, r, 1048576, 1, 362.346973
r, s, s, 1048576, 1, 330.725754
r, s, r, 1048576, 1, 332.882575
w, s, s, 1048576, 1, 360.313054
w, s, r, 1048576, 1, 352.158845
r, s, s, 1048576, 1, 344.742874
r, s, r, 1048576, 1, 342.868940
r, a, s, 4096, 1, 285.712057
r, a, r, 4096, 1, 31.318030
r, a, s, 4096, 1, 288.249694
r, a, r, 4096, 1, 31.081402
r, a, s, 4096, 15, 290.711972
r, a, r, 4096, 15, 34.652722
r, a, s, 4096, 15, 361.036573
r, a, r, 4096, 15, 35.078089
r, a, s, 4096, 31, 330.430638
r, a, r, 4096, 31, 35.659450
r, a, s, 4096, 31, 341.065437
r, a, r, 4096, 31, 35.644853
r, a, s, 4096, 62, 332.155585
r, a, r, 4096, 62, 35.647849
r, a, s, 4096, 62, 331.615969
r, a, r, 4096, 62, 35.386375
r, a, s, 1048576, 1, 361.634612
r, a, r, 1048576, 1, 325.334165
r, a, s, 1048576, 1, 332.822898
r, a, r, 1048576, 1, 322.799656
r, a, s, 1048576, 15, 338.414878
r, a, r, 1048576, 15, 316.663234
r, a, s, 1048576, 15, 359.160450
r, a, r, 1048576, 15, 318.536699
r, a, s, 1048576, 31, 362.900337
r, a, r, 1048576, 31, 318.777305
r, a, s, 1048576, 31, 383.891738
r, a, r, 1048576, 31, 318.512117
r, a, s, 1048576, 62, 352.916005
r, a, r, 1048576, 62, 318.147831
r, a, s, 1048576, 62, 348.076131
r, a, r, 1048576, 62, 314.179936
r, a, s, 4096, 1, 49.267885
r, a, r, 4096, 1, 35.130484
r, a, s, 4096, 1, 47.108293
r, a, r, 4096, 1, 35.226814
r, a, s, 4096, 15, 159.905419
r, a, r, 4096, 15, 33.805625
r, a, s, 4096, 15, 169.449981
r, a, r, 4096, 15, 34.682909
r, a, s, 4096, 31, 210.436083
r, a, r, 4096, 31, 35.386619
r, a, s, 4096, 31, 234.354594
r, a, r, 4096, 31, 34.957136
r, a, s, 4096, 62, 342.546818
r, a, r, 4096, 62, 34.804766
r, a, s, 4096, 62, 276.201899
r, a, r, 4096, 62, 34.901832
r, a, s, 1048576, 1, 395.531126
r, a, r, 1048576, 1, 325.452168
r, a, s, 1048576, 1, 393.394778
r, a, r, 1048576, 1, 326.213691
r, a, s, 1048576, 15, 466.178140
r, a, r, 1048576, 15, 323.886886
r, a, s, 1048576, 15, 467.808212
r, a, r, 1048576, 15, 321.442453
r, a, s, 1048576, 31, 469.614099
r, a, r, 1048576, 31, 322.285647
r, a, s, 1048576, 31, 468.042911
r, a, r, 1048576, 31, 318.188165
r, a, s, 1048576, 62, 468.956453
r, a, r, 1048576, 62, 318.577860
r, a, s, 1048576, 62, 468.650935
r, a, r, 1048576, 62, 318.765710
