25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.21632 s, 485 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.403399 s, 260 MB/s
2015-08-17 07:38:31.105049
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.313185 s, 335 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.306325 s, 342 MB/s
2015-08-17 07:38:33.834912
w, s, s, 4096, 1, 0, 336.655819
w, s, r, 4096, 1, 0, 337.691026
r, s, s, 4096, 1, 0, 298.152503
r, s, r, 4096, 1, 0, 33.114237
w, s, s, 4096, 1, 0, 314.698676
w, s, r, 4096, 1, 0, 326.022075
r, s, s, 4096, 1, 0, 301.402667
r, s, r, 4096, 1, 0, 33.251763
w, s, s, 1048576, 1, 0, 335.192329
w, s, r, 1048576, 1, 0, 348.256688
r, s, s, 1048576, 1, 0, 302.632801
r, s, r, 1048576, 1, 0, 268.546168
w, s, s, 1048576, 1, 0, 341.083364
w, s, r, 1048576, 1, 0, 337.179501
r, s, s, 1048576, 1, 0, 291.335481
r, s, r, 1048576, 1, 0, 269.916952
w, s, s, 4096, 1, 1, 47.619994
w, s, r, 4096, 1, 1, 48.448962
r, s, s, 4096, 1, 1, 47.313790
r, s, r, 4096, 1, 1, 22.862787
w, s, s, 4096, 1, 1, 47.222924
w, s, r, 4096, 1, 1, 47.325070
r, s, s, 4096, 1, 1, 46.062900
r, s, r, 4096, 1, 1, 22.617976
w, s, s, 1048576, 1, 1, 320.748418
w, s, r, 1048576, 1, 1, 321.138136
r, s, s, 1048576, 1, 1, 319.758991
r, s, r, 1048576, 1, 1, 316.963148
w, s, s, 1048576, 1, 1, 322.008211
w, s, r, 1048576, 1, 1, 323.934607
r, s, s, 1048576, 1, 1, 317.392036
r, s, r, 1048576, 1, 1, 322.650185
r, a, s, 4096, 1, 0, 284.023349
r, a, r, 4096, 1, 0, 32.932735
r, a, s, 4096, 1, 0, 297.972746
r, a, r, 4096, 1, 0, 32.799139
r, a, s, 4096, 15, 0, 282.832714
r, a, r, 4096, 15, 0, 33.047709
r, a, s, 4096, 15, 0, 405.374000
r, a, r, 4096, 15, 0, 37.358861
r, a, s, 4096, 31, 0, 405.680785
r, a, r, 4096, 31, 0, 37.653481
r, a, s, 4096, 31, 0, 402.152243
r, a, r, 4096, 31, 0, 37.790569
r, a, s, 4096, 62, 0, 409.412312
r, a, r, 4096, 62, 0, 38.057260
r, a, s, 4096, 62, 0, 404.335154
r, a, r, 4096, 62, 0, 37.814202
r, a, s, 1048576, 1, 0, 393.398833
r, a, r, 1048576, 1, 0, 311.125993
r, a, s, 1048576, 1, 0, 407.233948
r, a, r, 1048576, 1, 0, 309.313619
r, a, s, 1048576, 15, 0, 398.762970
r, a, r, 1048576, 15, 0, 303.959483
r, a, s, 1048576, 15, 0, 421.537262
r, a, r, 1048576, 15, 0, 311.061873
r, a, s, 1048576, 31, 0, 426.124372
r, a, r, 1048576, 31, 0, 306.226517
r, a, s, 1048576, 31, 0, 423.917491
r, a, r, 1048576, 31, 0, 305.018254
r, a, s, 1048576, 62, 0, 418.188771
r, a, r, 1048576, 62, 0, 304.949352
r, a, s, 1048576, 62, 0, 422.415850
r, a, r, 1048576, 62, 0, 312.709386
r, a, s, 4096, 1, 1, 58.722602
r, a, r, 4096, 1, 1, 37.623498
r, a, s, 4096, 1, 1, 58.853720
r, a, r, 4096, 1, 1, 37.470006
r, a, s, 4096, 15, 1, 206.404082
r, a, r, 4096, 15, 1, 37.749460
r, a, s, 4096, 15, 1, 190.252953
r, a, r, 4096, 15, 1, 37.735708
r, a, s, 4096, 31, 1, 251.107993
r, a, r, 4096, 31, 1, 37.861574
r, a, s, 4096, 31, 1, 223.003649
r, a, r, 4096, 31, 1, 37.686634
r, a, s, 4096, 62, 1, 319.699092
r, a, r, 4096, 62, 1, 37.928306
r, a, s, 4096, 62, 1, 322.387049
r, a, r, 4096, 62, 1, 38.060624
r, a, s, 1048576, 1, 1, 390.600912
r, a, r, 1048576, 1, 1, 308.341819
r, a, s, 1048576, 1, 1, 389.278425
r, a, r, 1048576, 1, 1, 308.246998
r, a, s, 1048576, 15, 1, 468.491343
r, a, r, 1048576, 15, 1, 304.897618
r, a, s, 1048576, 15, 1, 466.578283
r, a, r, 1048576, 15, 1, 305.502231
r, a, s, 1048576, 31, 1, 427.330561
r, a, r, 1048576, 31, 1, 305.277515
r, a, s, 1048576, 31, 1, 426.732451
r, a, r, 1048576, 31, 1, 305.467322
r, a, s, 1048576, 62, 1, 432.920494
r, a, r, 1048576, 62, 1, 303.869751
r, a, s, 1048576, 62, 1, 435.371656
r, a, r, 1048576, 62, 1, 304.646778
