25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.21769 s, 482 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.388367 s, 270 MB/s
2015-08-17 07:38:31.105043
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.267556 s, 392 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.303497 s, 345 MB/s
2015-08-17 07:38:33.834905
w, s, s, 4096, 1, 0, 338.664089
w, s, r, 4096, 1, 0, 340.287474
r, s, s, 4096, 1, 0, 301.222808
r, s, r, 4096, 1, 0, 33.317937
w, s, s, 4096, 1, 0, 316.467425
w, s, r, 4096, 1, 0, 337.324767
r, s, s, 4096, 1, 0, 294.171234
r, s, r, 4096, 1, 0, 33.430687
w, s, s, 1048576, 1, 0, 320.346106
w, s, r, 1048576, 1, 0, 339.497248
r, s, s, 1048576, 1, 0, 291.970050
r, s, r, 1048576, 1, 0, 270.427624
w, s, s, 1048576, 1, 0, 325.816245
w, s, r, 1048576, 1, 0, 353.683804
r, s, s, 1048576, 1, 0, 297.179943
r, s, r, 1048576, 1, 0, 272.686812
w, s, s, 4096, 1, 1, 47.431028
w, s, r, 4096, 1, 1, 48.337778
r, s, s, 4096, 1, 1, 47.745653
r, s, r, 4096, 1, 1, 22.960970
w, s, s, 4096, 1, 1, 47.967774
w, s, r, 4096, 1, 1, 47.848253
r, s, s, 4096, 1, 1, 47.620270
r, s, r, 4096, 1, 1, 22.759906
w, s, s, 1048576, 1, 1, 321.229770
w, s, r, 1048576, 1, 1, 324.216063
r, s, s, 1048576, 1, 1, 318.807406
r, s, r, 1048576, 1, 1, 314.670017
w, s, s, 1048576, 1, 1, 325.984368
w, s, r, 1048576, 1, 1, 326.176422
r, s, s, 1048576, 1, 1, 316.447617
r, s, r, 1048576, 1, 1, 317.520431
r, a, s, 4096, 1, 0, 283.136323
r, a, r, 4096, 1, 0, 33.176410
r, a, s, 4096, 1, 0, 294.611821
r, a, r, 4096, 1, 0, 33.046688
r, a, s, 4096, 15, 0, 291.191030
r, a, r, 4096, 15, 0, 33.302011
r, a, s, 4096, 15, 0, 297.546398
r, a, r, 4096, 15, 0, 37.508245
r, a, s, 4096, 31, 0, 403.330994
r, a, r, 4096, 31, 0, 38.156896
r, a, s, 4096, 31, 0, 375.952309
r, a, r, 4096, 31, 0, 37.776338
r, a, s, 4096, 62, 0, 406.750071
r, a, r, 4096, 62, 0, 37.988723
r, a, s, 4096, 62, 0, 369.955895
r, a, r, 4096, 62, 0, 37.938207
r, a, s, 1048576, 1, 0, 420.699951
r, a, r, 1048576, 1, 0, 309.003435
r, a, s, 1048576, 1, 0, 406.483476
r, a, r, 1048576, 1, 0, 310.196566
r, a, s, 1048576, 15, 0, 395.983874
r, a, r, 1048576, 15, 0, 303.963254
r, a, s, 1048576, 15, 0, 411.090495
r, a, r, 1048576, 15, 0, 312.375903
r, a, s, 1048576, 31, 0, 422.164088
r, a, r, 1048576, 31, 0, 306.986082
r, a, s, 1048576, 31, 0, 399.634192
r, a, r, 1048576, 31, 0, 306.675214
r, a, s, 1048576, 62, 0, 414.491751
r, a, r, 1048576, 62, 0, 306.510588
r, a, s, 1048576, 62, 0, 415.180746
r, a, r, 1048576, 62, 0, 308.356710
r, a, s, 4096, 1, 1, 62.922683
r, a, r, 4096, 1, 1, 38.082686
r, a, s, 4096, 1, 1, 62.589833
r, a, r, 4096, 1, 1, 37.583867
r, a, s, 4096, 15, 1, 211.771023
r, a, r, 4096, 15, 1, 37.944255
r, a, s, 4096, 15, 1, 220.557922
r, a, r, 4096, 15, 1, 37.822651
r, a, s, 4096, 31, 1, 226.029075
r, a, r, 4096, 31, 1, 37.825906
r, a, s, 4096, 31, 1, 224.037838
r, a, r, 4096, 31, 1, 37.866818
r, a, s, 4096, 62, 1, 314.646964
r, a, r, 4096, 62, 1, 37.917165
r, a, s, 4096, 62, 1, 308.507652
r, a, r, 4096, 62, 1, 37.981022
r, a, s, 1048576, 1, 1, 394.535159
r, a, r, 1048576, 1, 1, 309.269521
r, a, s, 1048576, 1, 1, 393.633864
r, a, r, 1048576, 1, 1, 309.765108
r, a, s, 1048576, 15, 1, 464.284735
r, a, r, 1048576, 15, 1, 304.038347
r, a, s, 1048576, 15, 1, 464.775298
r, a, r, 1048576, 15, 1, 305.578703
r, a, s, 1048576, 31, 1, 424.389819
r, a, r, 1048576, 31, 1, 305.374127
r, a, s, 1048576, 31, 1, 426.699595
r, a, r, 1048576, 31, 1, 305.979212
r, a, s, 1048576, 62, 1, 430.155146
r, a, r, 1048576, 62, 1, 305.660529
r, a, s, 1048576, 62, 1, 432.833205
r, a, r, 1048576, 62, 1, 305.666632
