25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.205897 s, 509 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.310956 s, 337 MB/s
2015-08-11 05:19:45.881534
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.262877 s, 399 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.278702 s, 376 MB/s
2015-08-11 05:19:48.434507
w, s, s, 4096, 1, 378.739600
w, s, r, 4096, 1, 370.008264
r, s, s, 4096, 1, 294.763007
r, s, r, 4096, 1, 33.304559
w, s, s, 4096, 1, 366.000181
w, s, r, 4096, 1, 372.194161
r, s, s, 4096, 1, 295.752779
r, s, r, 4096, 1, 33.596921
w, s, s, 1048576, 1, 373.929429
w, s, r, 1048576, 1, 387.079679
r, s, s, 1048576, 1, 303.729230
r, s, r, 1048576, 1, 295.637786
w, s, s, 1048576, 1, 378.926947
w, s, r, 1048576, 1, 389.701623
r, s, s, 1048576, 1, 288.485824
r, s, r, 1048576, 1, 281.397825
w, s, s, 4096, 1, 46.651232
w, s, r, 4096, 1, 49.859120
r, s, s, 4096, 1, 49.521433
r, s, r, 4096, 1, 23.063450
w, s, s, 4096, 1, 49.310336
w, s, r, 4096, 1, 49.765659
r, s, s, 4096, 1, 49.688776
r, s, r, 4096, 1, 22.946079
w, s, s, 1048576, 1, 362.410271
w, s, r, 1048576, 1, 368.438874
r, s, s, 1048576, 1, 336.934093
r, s, r, 1048576, 1, 334.851253
w, s, s, 1048576, 1, 382.094956
w, s, r, 1048576, 1, 376.996862
r, s, s, 1048576, 1, 331.378636
r, s, r, 1048576, 1, 329.792492
r, a, s, 4096, 1, 267.602718
r, a, r, 4096, 1, 31.418993
r, a, s, 4096, 1, 275.898330
r, a, r, 4096, 1, 31.607942
r, a, s, 4096, 15, 293.227339
r, a, r, 4096, 15, 33.338917
r, a, s, 4096, 15, 291.164590
r, a, r, 4096, 15, 34.986726
r, a, s, 4096, 31, 333.490970
r, a, r, 4096, 31, 38.021874
r, a, s, 4096, 31, 334.300406
r, a, r, 4096, 31, 37.834056
r, a, s, 4096, 62, 365.498433
r, a, r, 4096, 62, 38.234083
r, a, s, 4096, 62, 345.651916
r, a, r, 4096, 62, 38.279883
r, a, s, 1048576, 1, 334.060792
r, a, r, 1048576, 1, 323.097895
r, a, s, 1048576, 1, 334.479765
r, a, r, 1048576, 1, 323.284565
r, a, s, 1048576, 15, 368.078478
r, a, r, 1048576, 15, 318.868543
r, a, s, 1048576, 15, 328.711360
r, a, r, 1048576, 15, 320.943624
r, a, s, 1048576, 31, 355.003048
r, a, r, 1048576, 31, 323.071537
r, a, s, 1048576, 31, 334.588967
r, a, r, 1048576, 31, 323.100016
r, a, s, 1048576, 62, 332.836975
r, a, r, 1048576, 62, 321.102829
r, a, s, 1048576, 62, 332.410456
r, a, r, 1048576, 62, 322.072658
r, a, s, 4096, 1, 62.605058
r, a, r, 4096, 1, 37.552148
r, a, s, 4096, 1, 59.800296
r, a, r, 4096, 1, 37.897239
r, a, s, 4096, 15, 226.025361
r, a, r, 4096, 15, 38.118662
r, a, s, 4096, 15, 193.876202
r, a, r, 4096, 15, 38.150088
r, a, s, 4096, 31, 226.033757
r, a, r, 4096, 31, 37.815406
r, a, s, 4096, 31, 227.637057
r, a, r, 4096, 31, 38.025457
r, a, s, 4096, 62, 323.311809
r, a, r, 4096, 62, 38.222705
r, a, s, 4096, 62, 325.638022
r, a, r, 4096, 62, 38.042590
r, a, s, 1048576, 1, 393.017163
r, a, r, 1048576, 1, 321.748314
r, a, s, 1048576, 1, 393.354726
r, a, r, 1048576, 1, 322.253696
r, a, s, 1048576, 15, 478.585368
r, a, r, 1048576, 15, 316.601879
r, a, s, 1048576, 15, 479.316277
r, a, r, 1048576, 15, 313.709620
r, a, s, 1048576, 31, 478.247039
r, a, r, 1048576, 31, 313.513474
r, a, s, 1048576, 31, 478.205000
r, a, r, 1048576, 31, 311.659674
r, a, s, 1048576, 62, 476.710054
r, a, r, 1048576, 62, 310.542883
r, a, s, 1048576, 62, 478.966922
r, a, r, 1048576, 62, 310.075470
