25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.206637 s, 507 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.31324 s, 335 MB/s
2015-08-12 00:43:06.523280
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.257999 s, 406 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.290239 s, 361 MB/s
2015-08-12 00:43:09.078708
w, s, s, 4096, 1, 0, 367.117800
w, s, r, 4096, 1, 0, 360.959485
r, s, s, 4096, 1, 0, 437.522185
r, s, r, 4096, 1, 0, 34.789560
w, s, s, 4096, 1, 0, 347.200431
w, s, r, 4096, 1, 0, 363.009222
r, s, s, 4096, 1, 0, 428.372685
r, s, r, 4096, 1, 0, 34.995348
w, s, s, 1048576, 1, 0, 365.264965
w, s, r, 1048576, 1, 0, 388.816527
r, s, s, 1048576, 1, 0, 421.636616
r, s, r, 1048576, 1, 0, 291.127001
w, s, s, 1048576, 1, 0, 372.891526
w, s, r, 1048576, 1, 0, 382.376696
r, s, s, 1048576, 1, 0, 428.570335
r, s, r, 1048576, 1, 0, 294.199608
w, s, s, 4096, 1, 1, 52.936866
w, s, r, 4096, 1, 1, 56.167500
r, s, s, 4096, 1, 1, 57.748505
r, s, r, 4096, 1, 1, 21.587953
w, s, s, 4096, 1, 1, 55.979633
w, s, r, 4096, 1, 1, 55.993557
r, s, s, 4096, 1, 1, 57.685524
r, s, r, 4096, 1, 1, 21.853587
w, s, s, 1048576, 1, 1, 398.903297
w, s, r, 1048576, 1, 1, 398.569010
r, s, s, 1048576, 1, 1, 377.656965
r, s, r, 1048576, 1, 1, 384.500955
w, s, s, 1048576, 1, 1, 388.170398
w, s, r, 1048576, 1, 1, 397.391889
r, s, s, 1048576, 1, 1, 380.741171
r, s, r, 1048576, 1, 1, 377.507268
r, a, s, 4096, 1, 0, 422.452324
r, a, r, 4096, 1, 0, 35.007350
r, a, s, 4096, 1, 0, 409.480720
r, a, r, 4096, 1, 0, 34.508461
r, a, s, 4096, 15, 0, 377.336058
r, a, r, 4096, 15, 0, 34.432164
r, a, s, 4096, 15, 0, 399.015633
r, a, r, 4096, 15, 0, 34.970622
r, a, s, 4096, 31, 0, 428.067369
r, a, r, 4096, 31, 0, 34.795480
r, a, s, 4096, 31, 0, 421.299682
r, a, r, 4096, 31, 0, 35.399903
r, a, s, 4096, 62, 0, 424.933607
r, a, r, 4096, 62, 0, 34.448174
r, a, s, 4096, 62, 0, 413.100539
r, a, r, 4096, 62, 0, 34.930501
r, a, s, 1048576, 1, 0, 422.775767
r, a, r, 1048576, 1, 0, 289.301803
r, a, s, 1048576, 1, 0, 426.100590
r, a, r, 1048576, 1, 0, 292.538214
r, a, s, 1048576, 15, 0, 419.119730
r, a, r, 1048576, 15, 0, 305.576890
r, a, s, 1048576, 15, 0, 428.132662
r, a, r, 1048576, 15, 0, 285.580330
r, a, s, 1048576, 31, 0, 429.904448
r, a, r, 1048576, 31, 0, 284.193328
r, a, s, 1048576, 31, 0, 428.159192
r, a, r, 1048576, 31, 0, 282.376044
r, a, s, 1048576, 62, 0, 419.876319
r, a, r, 1048576, 62, 0, 284.048656
r, a, s, 1048576, 62, 0, 404.356438
r, a, r, 1048576, 62, 0, 282.283707
r, a, s, 4096, 1, 1, 62.655138
r, a, r, 4096, 1, 1, 34.412733
r, a, s, 4096, 1, 1, 61.757922
r, a, r, 4096, 1, 1, 34.717005
r, a, s, 4096, 15, 1, 274.045525
r, a, r, 4096, 15, 1, 34.789906
r, a, s, 4096, 15, 1, 247.335269
r, a, r, 4096, 15, 1, 34.450265
r, a, s, 4096, 31, 1, 234.524316
r, a, r, 4096, 31, 1, 35.132655
r, a, s, 4096, 31, 1, 230.580311
r, a, r, 4096, 31, 1, 34.922384
r, a, s, 4096, 62, 1, 320.672703
r, a, r, 4096, 62, 1, 34.626027
r, a, s, 4096, 62, 1, 321.977016
r, a, r, 4096, 62, 1, 34.943306
r, a, s, 1048576, 1, 1, 381.944081
r, a, r, 1048576, 1, 1, 290.412069
r, a, s, 1048576, 1, 1, 387.564588
r, a, r, 1048576, 1, 1, 289.694755
r, a, s, 1048576, 15, 1, 478.550693
r, a, r, 1048576, 15, 1, 286.551065
r, a, s, 1048576, 15, 1, 473.139021
r, a, r, 1048576, 15, 1, 285.566266
r, a, s, 1048576, 31, 1, 476.236988
r, a, r, 1048576, 31, 1, 288.446400
r, a, s, 1048576, 31, 1, 479.091812
r, a, r, 1048576, 31, 1, 283.618107
r, a, s, 1048576, 62, 1, 476.939431
r, a, r, 1048576, 62, 1, 283.857636
r, a, s, 1048576, 62, 1, 474.715364
r, a, r, 1048576, 62, 1, 284.086386
