25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.213592 s, 491 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.352187 s, 298 MB/s
2015-08-01 09:26:16.391638
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.316429 s, 331 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.278719 s, 376 MB/s
2015-08-01 09:26:19.010183
w, s, s, 4096, 1, 0, 382.037473
w, s, r, 4096, 1, 0, 366.392768
r, s, s, 4096, 1, 0, 303.378864
r, s, r, 4096, 1, 0, 33.830381
w, s, s, 4096, 1, 0, 362.735914
w, s, r, 4096, 1, 0, 373.399969
r, s, s, 4096, 1, 0, 303.086996
r, s, r, 4096, 1, 0, 33.520616
w, s, s, 1048576, 1, 0, 371.879213
w, s, r, 1048576, 1, 0, 387.354217
r, s, s, 1048576, 1, 0, 296.823679
r, s, r, 1048576, 1, 0, 286.921395
w, s, s, 1048576, 1, 0, 376.547109
w, s, r, 1048576, 1, 0, 394.088506
r, s, s, 1048576, 1, 0, 296.721287
r, s, r, 1048576, 1, 0, 283.831898
w, s, s, 4096, 1, 1, 46.099363
w, s, r, 4096, 1, 1, 46.865092
r, s, s, 4096, 1, 1, 46.112123
r, s, r, 4096, 1, 1, 22.408624
w, s, s, 4096, 1, 1, 46.323950
w, s, r, 4096, 1, 1, 46.542036
r, s, s, 4096, 1, 1, 45.758026
r, s, r, 4096, 1, 1, 22.205243
w, s, s, 1048576, 1, 1, 381.917324
w, s, r, 1048576, 1, 1, 380.333526
r, s, s, 1048576, 1, 1, 332.566898
r, s, r, 1048576, 1, 1, 334.235878
w, s, s, 1048576, 1, 1, 378.319665
w, s, r, 1048576, 1, 1, 381.245855
r, s, s, 1048576, 1, 1, 338.753077
r, s, r, 1048576, 1, 1, 333.871057
r, a, s, 4096, 1, 0, 278.980653
r, a, r, 4096, 1, 0, 32.274794
r, a, s, 4096, 1, 0, 277.885070
r, a, r, 4096, 1, 0, 31.768811
r, a, s, 4096, 15, 0, 280.814281
r, a, r, 4096, 15, 0, 32.414374
r, a, s, 4096, 15, 0, 302.792509
r, a, r, 4096, 15, 0, 36.510407
r, a, s, 4096, 31, 0, 320.318433
r, a, r, 4096, 31, 0, 36.841945
r, a, s, 4096, 31, 0, 317.682570
r, a, r, 4096, 31, 0, 36.700116
r, a, s, 4096, 62, 0, 308.430113
r, a, r, 4096, 62, 0, 36.552329
r, a, s, 4096, 62, 0, 315.335556
r, a, r, 4096, 62, 0, 36.986099
r, a, s, 1048576, 1, 0, 327.796104
r, a, r, 1048576, 1, 0, 314.267855
r, a, s, 1048576, 1, 0, 320.359238
r, a, r, 1048576, 1, 0, 312.681832
r, a, s, 1048576, 15, 0, 338.347306
r, a, r, 1048576, 15, 0, 308.097214
r, a, s, 1048576, 15, 0, 336.026044
r, a, r, 1048576, 15, 0, 306.642238
r, a, s, 1048576, 31, 0, 326.260103
r, a, r, 1048576, 31, 0, 309.882158
r, a, s, 1048576, 31, 0, 316.007379
r, a, r, 1048576, 31, 0, 308.064248
r, a, s, 1048576, 62, 0, 352.342424
r, a, r, 1048576, 62, 0, 315.730236
r, a, s, 1048576, 62, 0, 371.782183
r, a, r, 1048576, 62, 0, 315.169213
r, a, s, 4096, 1, 1, 57.150196
r, a, r, 4096, 1, 1, 37.778452
r, a, s, 4096, 1, 1, 57.388146
r, a, r, 4096, 1, 1, 37.905211
r, a, s, 4096, 15, 1, 208.298831
r, a, r, 4096, 15, 1, 37.643436
r, a, s, 4096, 15, 1, 224.687549
r, a, r, 4096, 15, 1, 37.811576
r, a, s, 4096, 31, 1, 323.085320
r, a, r, 4096, 31, 1, 38.022288
r, a, s, 4096, 31, 1, 240.836296
r, a, r, 4096, 31, 1, 37.297432
r, a, s, 4096, 62, 1, 304.778765
r, a, r, 4096, 62, 1, 37.633914
r, a, s, 4096, 62, 1, 303.722226
r, a, r, 4096, 62, 1, 38.022565
r, a, s, 1048576, 1, 1, 396.819947
r, a, r, 1048576, 1, 1, 321.172576
r, a, s, 1048576, 1, 1, 396.908642
r, a, r, 1048576, 1, 1, 321.769108
r, a, s, 1048576, 15, 1, 471.448020
r, a, r, 1048576, 15, 1, 313.554208
r, a, s, 1048576, 15, 1, 471.207419
r, a, r, 1048576, 15, 1, 315.037430
r, a, s, 1048576, 31, 1, 472.747029
r, a, r, 1048576, 31, 1, 317.063705
r, a, s, 1048576, 31, 1, 472.893783
r, a, r, 1048576, 31, 1, 316.059869
r, a, s, 1048576, 62, 1, 472.735021
r, a, r, 1048576, 62, 1, 317.077852
r, a, s, 1048576, 62, 1, 472.876658
r, a, r, 1048576, 62, 1, 316.296812
