25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.216283 s, 485 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.366679 s, 286 MB/s
2015-08-12 08:35:16.511593
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.310439 s, 338 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.298652 s, 351 MB/s
2015-08-12 08:35:19.222453
w, s, s, 4096, 1, 351.139383
w, s, r, 4096, 1, 331.368562
r, s, s, 4096, 1, 421.453379
r, s, r, 4096, 1, 32.337564
w, s, s, 4096, 1, 344.061982
w, s, r, 4096, 1, 328.340998
r, s, s, 4096, 1, 364.954933
r, s, r, 4096, 1, 32.596244
w, s, s, 1048576, 1, 351.716578
w, s, r, 1048576, 1, 346.504889
r, s, s, 1048576, 1, 324.141491
r, s, r, 1048576, 1, 316.137171
w, s, s, 1048576, 1, 356.836479
w, s, r, 1048576, 1, 348.962406
r, s, s, 1048576, 1, 382.689096
r, s, r, 1048576, 1, 322.137945
w, s, s, 4096, 1, 42.357431
w, s, r, 4096, 1, 42.940950
r, s, s, 4096, 1, 43.932601
r, s, r, 4096, 1, 21.013739
w, s, s, 4096, 1, 42.666568
w, s, r, 4096, 1, 42.852277
r, s, s, 4096, 1, 43.482972
r, s, r, 4096, 1, 21.076192
w, s, s, 1048576, 1, 382.470253
w, s, r, 1048576, 1, 383.025849
r, s, s, 1048576, 1, 379.325672
r, s, r, 1048576, 1, 380.925620
w, s, s, 1048576, 1, 384.259521
w, s, r, 1048576, 1, 381.916084
r, s, s, 1048576, 1, 382.377739
r, s, r, 1048576, 1, 378.405247
r, a, s, 4096, 1, 395.529021
r, a, r, 4096, 1, 32.099496
r, a, s, 4096, 1, 379.581190
r, a, r, 4096, 1, 32.204128
r, a, s, 4096, 15, 353.648956
r, a, r, 4096, 15, 32.268117
r, a, s, 4096, 15, 381.972588
r, a, r, 4096, 15, 32.466444
r, a, s, 4096, 31, 376.811047
r, a, r, 4096, 31, 32.365005
r, a, s, 4096, 31, 383.055164
r, a, r, 4096, 31, 32.325262
r, a, s, 4096, 62, 380.271683
r, a, r, 4096, 62, 32.585635
r, a, s, 4096, 62, 389.469094
r, a, r, 4096, 62, 32.498626
r, a, s, 1048576, 1, 407.172826
r, a, r, 1048576, 1, 314.862543
r, a, s, 1048576, 1, 363.408915
r, a, r, 1048576, 1, 312.652389
r, a, s, 1048576, 15, 417.242848
r, a, r, 1048576, 15, 307.827035
r, a, s, 1048576, 15, 416.322731
r, a, r, 1048576, 15, 310.230383
r, a, s, 1048576, 31, 425.971585
r, a, r, 1048576, 31, 307.688474
r, a, s, 1048576, 31, 429.828488
r, a, r, 1048576, 31, 307.246191
r, a, s, 1048576, 62, 427.001817
r, a, r, 1048576, 62, 305.745297
r, a, s, 1048576, 62, 389.133843
r, a, r, 1048576, 62, 308.107372
r, a, s, 4096, 1, 45.807239
r, a, r, 4096, 1, 32.292195
r, a, s, 4096, 1, 45.101611
r, a, r, 4096, 1, 32.152823
r, a, s, 4096, 15, 174.715831
r, a, r, 4096, 15, 32.135024
r, a, s, 4096, 15, 165.666253
r, a, r, 4096, 15, 32.338630
r, a, s, 4096, 31, 207.519684
r, a, r, 4096, 31, 32.185217
r, a, s, 4096, 31, 238.108706
r, a, r, 4096, 31, 32.281757
r, a, s, 4096, 62, 328.981921
r, a, r, 4096, 62, 32.554586
r, a, s, 4096, 62, 308.425085
r, a, r, 4096, 62, 32.335114
r, a, s, 1048576, 1, 389.270068
r, a, r, 1048576, 1, 316.173835
r, a, s, 1048576, 1, 387.039722
r, a, r, 1048576, 1, 314.844893
r, a, s, 1048576, 15, 463.714459
r, a, r, 1048576, 15, 314.761957
r, a, s, 1048576, 15, 465.124667
r, a, r, 1048576, 15, 310.946332
r, a, s, 1048576, 31, 449.656655
r, a, r, 1048576, 31, 309.347288
r, a, s, 1048576, 31, 453.053572
r, a, r, 1048576, 31, 308.769742
r, a, s, 1048576, 62, 447.647012
r, a, r, 1048576, 62, 309.117301
r, a, s, 1048576, 62, 451.344645
r, a, r, 1048576, 62, 310.867816
