25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.213886 s, 490 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.406911 s, 258 MB/s
2015-08-12 08:35:16.475069
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.252088 s, 416 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.30783 s, 341 MB/s
2015-08-12 08:35:19.207773
w, s, s, 4096, 1, 344.503054
w, s, r, 4096, 1, 337.319000
r, s, s, 4096, 1, 288.536463
r, s, r, 4096, 1, 33.739145
w, s, s, 4096, 1, 332.404597
w, s, r, 4096, 1, 340.902553
r, s, s, 4096, 1, 288.303202
r, s, r, 4096, 1, 34.025318
w, s, s, 1048576, 1, 300.035593
w, s, r, 1048576, 1, 337.734217
r, s, s, 1048576, 1, 283.576518
r, s, r, 1048576, 1, 270.552738
w, s, s, 1048576, 1, 346.967218
w, s, r, 1048576, 1, 343.131030
r, s, s, 1048576, 1, 279.445254
r, s, r, 1048576, 1, 277.514775
w, s, s, 4096, 1, 47.404138
w, s, r, 4096, 1, 48.216937
r, s, s, 4096, 1, 48.302697
r, s, r, 4096, 1, 23.359241
w, s, s, 4096, 1, 49.485246
w, s, r, 4096, 1, 48.225749
r, s, s, 4096, 1, 48.082239
r, s, r, 4096, 1, 23.252657
w, s, s, 1048576, 1, 323.887531
w, s, r, 1048576, 1, 322.294490
r, s, s, 1048576, 1, 330.516097
r, s, r, 1048576, 1, 318.110497
w, s, s, 1048576, 1, 325.879650
w, s, r, 1048576, 1, 358.424955
r, s, s, 1048576, 1, 313.677971
r, s, r, 1048576, 1, 317.238439
r, a, s, 4096, 1, 261.732063
r, a, r, 4096, 1, 31.611313
r, a, s, 4096, 1, 264.695002
r, a, r, 4096, 1, 33.546425
r, a, s, 4096, 15, 281.703587
r, a, r, 4096, 15, 33.282866
r, a, s, 4096, 15, 369.393450
r, a, r, 4096, 15, 38.093488
r, a, s, 4096, 31, 340.113825
r, a, r, 4096, 31, 38.214789
r, a, s, 4096, 31, 380.603952
r, a, r, 4096, 31, 38.252692
r, a, s, 4096, 62, 321.592944
r, a, r, 4096, 62, 38.410961
r, a, s, 4096, 62, 363.113435
r, a, r, 4096, 62, 38.133715
r, a, s, 1048576, 1, 390.430613
r, a, r, 1048576, 1, 308.654367
r, a, s, 1048576, 1, 372.814892
r, a, r, 1048576, 1, 308.013112
r, a, s, 1048576, 15, 362.272622
r, a, r, 1048576, 15, 305.906594
r, a, s, 1048576, 15, 341.402031
r, a, r, 1048576, 15, 305.200111
r, a, s, 1048576, 31, 376.669937
r, a, r, 1048576, 31, 303.934377
r, a, s, 1048576, 31, 339.484665
r, a, r, 1048576, 31, 300.847565
r, a, s, 1048576, 62, 387.367961
r, a, r, 1048576, 62, 305.312146
r, a, s, 1048576, 62, 375.727023
r, a, r, 1048576, 62, 304.211504
r, a, s, 4096, 1, 57.807249
r, a, r, 4096, 1, 37.975784
r, a, s, 4096, 1, 60.900785
r, a, r, 4096, 1, 37.817397
r, a, s, 4096, 15, 173.086827
r, a, r, 4096, 15, 37.989585
r, a, s, 4096, 15, 212.544911
r, a, r, 4096, 15, 38.224576
r, a, s, 4096, 31, 223.269421
r, a, r, 4096, 31, 38.092137
r, a, s, 4096, 31, 256.494039
r, a, r, 4096, 31, 38.177542
r, a, s, 4096, 62, 321.383447
r, a, r, 4096, 62, 38.215746
r, a, s, 4096, 62, 302.337894
r, a, r, 4096, 62, 38.130931
r, a, s, 1048576, 1, 389.128873
r, a, r, 1048576, 1, 306.693702
r, a, s, 1048576, 1, 385.152461
r, a, r, 1048576, 1, 316.147331
r, a, s, 1048576, 15, 458.356764
r, a, r, 1048576, 15, 304.523239
r, a, s, 1048576, 15, 463.343612
r, a, r, 1048576, 15, 304.599679
r, a, s, 1048576, 31, 427.305695
r, a, r, 1048576, 31, 307.898538
r, a, s, 1048576, 31, 432.781000
r, a, r, 1048576, 31, 303.917609
r, a, s, 1048576, 62, 434.406278
r, a, r, 1048576, 62, 304.592093
r, a, s, 1048576, 62, 434.312812
r, a, r, 1048576, 62, 303.023775
