25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.21482 s, 488 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.399867 s, 262 MB/s
2015-08-12 08:35:16.475057
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.280544 s, 374 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.3075 s, 341 MB/s
2015-08-12 08:35:19.207761
w, s, s, 4096, 1, 329.627376
w, s, r, 4096, 1, 313.374903
r, s, s, 4096, 1, 300.704899
r, s, r, 4096, 1, 33.117363
w, s, s, 4096, 1, 330.500662
w, s, r, 4096, 1, 321.636472
r, s, s, 4096, 1, 290.399110
r, s, r, 4096, 1, 33.302065
w, s, s, 1048576, 1, 340.813967
w, s, r, 1048576, 1, 358.420980
r, s, s, 1048576, 1, 286.360719
r, s, r, 1048576, 1, 265.956932
w, s, s, 1048576, 1, 332.110018
w, s, r, 1048576, 1, 343.160365
r, s, s, 1048576, 1, 282.727273
r, s, r, 1048576, 1, 273.696614
w, s, s, 4096, 1, 46.858283
w, s, r, 4096, 1, 46.107808
r, s, s, 4096, 1, 47.626713
r, s, r, 4096, 1, 23.039128
w, s, s, 4096, 1, 48.078550
w, s, r, 4096, 1, 47.859621
r, s, s, 4096, 1, 47.349397
r, s, r, 4096, 1, 22.924883
w, s, s, 1048576, 1, 325.248680
w, s, r, 1048576, 1, 321.683716
r, s, s, 1048576, 1, 325.642001
r, s, r, 1048576, 1, 316.446384
w, s, s, 1048576, 1, 323.003021
w, s, r, 1048576, 1, 355.496736
r, s, s, 1048576, 1, 307.910438
r, s, r, 1048576, 1, 314.556650
r, a, s, 4096, 1, 263.665943
r, a, r, 4096, 1, 31.369383
r, a, s, 4096, 1, 269.415019
r, a, r, 4096, 1, 32.816393
r, a, s, 4096, 15, 287.474113
r, a, r, 4096, 15, 32.779193
r, a, s, 4096, 15, 302.106029
r, a, r, 4096, 15, 37.929432
r, a, s, 4096, 31, 367.663594
r, a, r, 4096, 31, 38.043516
r, a, s, 4096, 31, 411.735981
r, a, r, 4096, 31, 37.654957
r, a, s, 4096, 62, 375.695247
r, a, r, 4096, 62, 37.983776
r, a, s, 4096, 62, 390.995920
r, a, r, 4096, 62, 37.679092
r, a, s, 1048576, 1, 400.080138
r, a, r, 1048576, 1, 308.249933
r, a, s, 1048576, 1, 381.038395
r, a, r, 1048576, 1, 308.343004
r, a, s, 1048576, 15, 410.293633
r, a, r, 1048576, 15, 306.164004
r, a, s, 1048576, 15, 379.087524
r, a, r, 1048576, 15, 301.601635
r, a, s, 1048576, 31, 384.998401
r, a, r, 1048576, 31, 304.777820
r, a, s, 1048576, 31, 419.482759
r, a, r, 1048576, 31, 303.985979
r, a, s, 1048576, 62, 408.649576
r, a, r, 1048576, 62, 305.571973
r, a, s, 1048576, 62, 418.745838
r, a, r, 1048576, 62, 304.306529
r, a, s, 4096, 1, 60.597509
r, a, r, 4096, 1, 37.528985
r, a, s, 4096, 1, 61.141336
r, a, r, 4096, 1, 37.653284
r, a, s, 4096, 15, 222.555260
r, a, r, 4096, 15, 37.828667
r, a, s, 4096, 15, 202.194295
r, a, r, 4096, 15, 38.070958
r, a, s, 4096, 31, 224.445220
r, a, r, 4096, 31, 37.623255
r, a, s, 4096, 31, 249.398853
r, a, r, 4096, 31, 37.754689
r, a, s, 4096, 62, 315.335736
r, a, r, 4096, 62, 37.814731
r, a, s, 4096, 62, 313.227895
r, a, r, 4096, 62, 37.604898
r, a, s, 1048576, 1, 390.443177
r, a, r, 1048576, 1, 306.720762
r, a, s, 1048576, 1, 391.332233
r, a, r, 1048576, 1, 320.014630
r, a, s, 1048576, 15, 459.299918
r, a, r, 1048576, 15, 304.510334
r, a, s, 1048576, 15, 461.082879
r, a, r, 1048576, 15, 304.594336
r, a, s, 1048576, 31, 433.694798
r, a, r, 1048576, 31, 309.580058
r, a, s, 1048576, 31, 425.111052
r, a, r, 1048576, 31, 303.616839
r, a, s, 1048576, 62, 434.748340
r, a, r, 1048576, 62, 302.917091
r, a, s, 1048576, 62, 434.504880
r, a, r, 1048576, 62, 303.419418
