25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.209789 s, 500 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.337954 s, 310 MB/s
2015-08-12 08:35:16.475017
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.273306 s, 384 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.307438 s, 341 MB/s
2015-08-12 08:35:19.207714
w, s, s, 4096, 1, 345.419556
w, s, r, 4096, 1, 320.280140
r, s, s, 4096, 1, 290.710386
r, s, r, 4096, 1, 33.604594
w, s, s, 4096, 1, 329.508201
w, s, r, 4096, 1, 338.853841
r, s, s, 4096, 1, 288.205271
r, s, r, 4096, 1, 33.759992
w, s, s, 1048576, 1, 343.121817
w, s, r, 1048576, 1, 358.207629
r, s, s, 1048576, 1, 285.181907
r, s, r, 1048576, 1, 270.391674
w, s, s, 1048576, 1, 346.826419
w, s, r, 1048576, 1, 360.949956
r, s, s, 1048576, 1, 282.170216
r, s, r, 1048576, 1, 275.752565
w, s, s, 4096, 1, 47.657227
w, s, r, 4096, 1, 48.315408
r, s, s, 4096, 1, 48.401407
r, s, r, 4096, 1, 23.256136
w, s, s, 4096, 1, 48.851389
w, s, r, 4096, 1, 48.982250
r, s, s, 4096, 1, 49.240686
r, s, r, 4096, 1, 23.423406
w, s, s, 1048576, 1, 325.576263
w, s, r, 1048576, 1, 322.455131
r, s, s, 1048576, 1, 332.589593
r, s, r, 1048576, 1, 319.626290
w, s, s, 1048576, 1, 324.266239
w, s, r, 1048576, 1, 358.104366
r, s, s, 1048576, 1, 310.118368
r, s, r, 1048576, 1, 317.601689
r, a, s, 4096, 1, 264.638913
r, a, r, 4096, 1, 31.539848
r, a, s, 4096, 1, 265.397703
r, a, r, 4096, 1, 32.353599
r, a, s, 4096, 15, 285.875586
r, a, r, 4096, 15, 33.133979
r, a, s, 4096, 15, 285.990001
r, a, r, 4096, 15, 38.385160
r, a, s, 4096, 31, 327.570602
r, a, r, 4096, 31, 38.511830
r, a, s, 4096, 31, 373.255835
r, a, r, 4096, 31, 38.344143
r, a, s, 4096, 62, 346.761971
r, a, r, 4096, 62, 38.847171
r, a, s, 4096, 62, 342.528010
r, a, r, 4096, 62, 38.503744
r, a, s, 1048576, 1, 344.212053
r, a, r, 1048576, 1, 311.917577
r, a, s, 1048576, 1, 354.655530
r, a, r, 1048576, 1, 311.103153
r, a, s, 1048576, 15, 414.584448
r, a, r, 1048576, 15, 308.467267
r, a, s, 1048576, 15, 399.526925
r, a, r, 1048576, 15, 307.916878
r, a, s, 1048576, 31, 387.895982
r, a, r, 1048576, 31, 306.777259
r, a, s, 1048576, 31, 386.523197
r, a, r, 1048576, 31, 308.631058
r, a, s, 1048576, 62, 421.468992
r, a, r, 1048576, 62, 309.030432
r, a, s, 1048576, 62, 406.412726
r, a, r, 1048576, 62, 307.292696
r, a, s, 4096, 1, 59.474351
r, a, r, 4096, 1, 38.181820
r, a, s, 4096, 1, 58.420099
r, a, r, 4096, 1, 38.228818
r, a, s, 4096, 15, 218.317751
r, a, r, 4096, 15, 38.302711
r, a, s, 4096, 15, 202.181748
r, a, r, 4096, 15, 38.570528
r, a, s, 4096, 31, 236.206664
r, a, r, 4096, 31, 38.484732
r, a, s, 4096, 31, 235.041636
r, a, r, 4096, 31, 38.483677
r, a, s, 4096, 62, 327.686156
r, a, r, 4096, 62, 38.800194
r, a, s, 4096, 62, 318.813273
r, a, r, 4096, 62, 38.574072
r, a, s, 1048576, 1, 384.383471
r, a, r, 1048576, 1, 310.620682
r, a, s, 1048576, 1, 393.112945
r, a, r, 1048576, 1, 322.249379
r, a, s, 1048576, 15, 461.496875
r, a, r, 1048576, 15, 308.283188
r, a, s, 1048576, 15, 463.920896
r, a, r, 1048576, 15, 309.155475
r, a, s, 1048576, 31, 433.774060
r, a, r, 1048576, 31, 312.058729
r, a, s, 1048576, 31, 435.804727
r, a, r, 1048576, 31, 308.255443
r, a, s, 1048576, 62, 434.913995
r, a, r, 1048576, 62, 307.858681
r, a, s, 1048576, 62, 435.139557
r, a, r, 1048576, 62, 307.808956
