25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.21461 s, 489 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.397275 s, 264 MB/s
2015-08-15 17:46:21.349379
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.30542 s, 343 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.305471 s, 343 MB/s
2015-08-15 17:46:24.077815
w, s, s, 4096, 1, 339.966873
w, s, r, 4096, 1, 326.297748
r, s, s, 4096, 1, 285.313599
r, s, r, 4096, 1, 33.487377
w, s, s, 4096, 1, 317.600477
w, s, r, 4096, 1, 324.887853
r, s, s, 4096, 1, 282.338822
r, s, r, 4096, 1, 33.359255
w, s, s, 1048576, 1, 325.142621
w, s, r, 1048576, 1, 350.716863
r, s, s, 1048576, 1, 283.092058
r, s, r, 1048576, 1, 278.305371
w, s, s, 1048576, 1, 330.637408
w, s, r, 1048576, 1, 354.163751
r, s, s, 1048576, 1, 281.877621
r, s, r, 1048576, 1, 272.206500
w, s, s, 4096, 1, 47.405587
w, s, r, 4096, 1, 49.325229
r, s, s, 4096, 1, 49.340991
r, s, r, 4096, 1, 23.160643
w, s, s, 4096, 1, 48.446787
w, s, r, 4096, 1, 48.783297
r, s, s, 4096, 1, 48.052205
r, s, r, 4096, 1, 23.246476
w, s, s, 1048576, 1, 319.105692
w, s, r, 1048576, 1, 319.039353
r, s, s, 1048576, 1, 320.642139
r, s, r, 1048576, 1, 327.712892
w, s, s, 1048576, 1, 325.506630
w, s, r, 1048576, 1, 322.786845
r, s, s, 1048576, 1, 318.694645
r, s, r, 1048576, 1, 322.508076
r, a, s, 4096, 1, 288.074545
r, a, r, 4096, 1, 33.321529
r, a, s, 4096, 1, 284.936090
r, a, r, 4096, 1, 32.557241
r, a, s, 4096, 15, 264.889570
r, a, r, 4096, 15, 32.591906
r, a, s, 4096, 15, 305.483490
r, a, r, 4096, 15, 38.324875
r, a, s, 4096, 31, 383.214788
r, a, r, 4096, 31, 38.607847
r, a, s, 4096, 31, 321.301867
r, a, r, 4096, 31, 38.281691
r, a, s, 4096, 62, 362.511389
r, a, r, 4096, 62, 38.703340
r, a, s, 4096, 62, 385.907331
r, a, r, 4096, 62, 38.728308
r, a, s, 1048576, 1, 381.343378
r, a, r, 1048576, 1, 313.338342
r, a, s, 1048576, 1, 408.382842
r, a, r, 1048576, 1, 312.925484
r, a, s, 1048576, 15, 394.438940
r, a, r, 1048576, 15, 318.924363
r, a, s, 1048576, 15, 380.195811
r, a, r, 1048576, 15, 311.880394
r, a, s, 1048576, 31, 392.739706
r, a, r, 1048576, 31, 310.129662
r, a, s, 1048576, 31, 393.767724
r, a, r, 1048576, 31, 310.533408
r, a, s, 1048576, 62, 416.188715
r, a, r, 1048576, 62, 310.552694
r, a, s, 1048576, 62, 378.609706
r, a, r, 1048576, 62, 310.952800
r, a, s, 4096, 1, 63.336374
r, a, r, 4096, 1, 38.078011
r, a, s, 4096, 1, 57.532657
r, a, r, 4096, 1, 38.227841
r, a, s, 4096, 15, 204.506280
r, a, r, 4096, 15, 38.282795
r, a, s, 4096, 15, 224.369199
r, a, r, 4096, 15, 37.868614
r, a, s, 4096, 31, 229.083629
r, a, r, 4096, 31, 38.203713
r, a, s, 4096, 31, 237.344682
r, a, r, 4096, 31, 38.157426
r, a, s, 4096, 62, 314.133539
r, a, r, 4096, 62, 37.966698
r, a, s, 4096, 62, 310.855446
r, a, r, 4096, 62, 38.080772
r, a, s, 1048576, 1, 392.116446
r, a, r, 1048576, 1, 312.969311
r, a, s, 1048576, 1, 395.252881
r, a, r, 1048576, 1, 312.596267
r, a, s, 1048576, 15, 467.171149
r, a, r, 1048576, 15, 309.441709
r, a, s, 1048576, 15, 467.987832
r, a, r, 1048576, 15, 309.738049
r, a, s, 1048576, 31, 432.228131
r, a, r, 1048576, 31, 310.207026
r, a, s, 1048576, 31, 429.865501
r, a, r, 1048576, 31, 308.370850
r, a, s, 1048576, 62, 434.270563
r, a, r, 1048576, 62, 309.134278
r, a, s, 1048576, 62, 437.717935
r, a, r, 1048576, 62, 308.585550
