25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.215695 s, 486 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.45129 s, 232 MB/s
2015-08-15 17:46:21.349369
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.302486 s, 347 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.305089 s, 344 MB/s
2015-08-15 17:46:24.077803
w, s, s, 4096, 1, 345.031854
w, s, r, 4096, 1, 333.761521
r, s, s, 4096, 1, 282.210743
r, s, r, 4096, 1, 33.438366
w, s, s, 4096, 1, 328.433808
w, s, r, 4096, 1, 324.211541
r, s, s, 4096, 1, 295.678364
r, s, r, 4096, 1, 33.246656
w, s, s, 1048576, 1, 341.458930
w, s, r, 1048576, 1, 350.812247
r, s, s, 1048576, 1, 292.322298
r, s, r, 1048576, 1, 266.918859
w, s, s, 1048576, 1, 341.782537
w, s, r, 1048576, 1, 339.391861
r, s, s, 1048576, 1, 297.624179
r, s, r, 1048576, 1, 274.654065
w, s, s, 4096, 1, 47.793200
w, s, r, 4096, 1, 48.128639
r, s, s, 4096, 1, 47.674713
r, s, r, 4096, 1, 22.940516
w, s, s, 4096, 1, 48.046587
w, s, r, 4096, 1, 48.046190
r, s, s, 4096, 1, 47.435502
r, s, r, 4096, 1, 22.769429
w, s, s, 1048576, 1, 317.261948
w, s, r, 1048576, 1, 317.514415
r, s, s, 1048576, 1, 309.574977
r, s, r, 1048576, 1, 313.950967
w, s, s, 1048576, 1, 317.748304
w, s, r, 1048576, 1, 315.376958
r, s, s, 1048576, 1, 307.442940
r, s, r, 1048576, 1, 311.037273
r, a, s, 4096, 1, 265.704835
r, a, r, 4096, 1, 32.301764
r, a, s, 4096, 1, 301.288350
r, a, r, 4096, 1, 33.019200
r, a, s, 4096, 15, 289.360435
r, a, r, 4096, 15, 33.196238
r, a, s, 4096, 15, 425.258194
r, a, r, 4096, 15, 37.622506
r, a, s, 4096, 31, 418.579090
r, a, r, 4096, 31, 37.802260
r, a, s, 4096, 31, 419.537348
r, a, r, 4096, 31, 37.352790
r, a, s, 4096, 62, 363.642255
r, a, r, 4096, 62, 37.906884
r, a, s, 4096, 62, 405.730850
r, a, r, 4096, 62, 37.790384
r, a, s, 1048576, 1, 420.670185
r, a, r, 1048576, 1, 304.788425
r, a, s, 1048576, 1, 388.573900
r, a, r, 1048576, 1, 306.112953
r, a, s, 1048576, 15, 403.518040
r, a, r, 1048576, 15, 314.186576
r, a, s, 1048576, 15, 367.591206
r, a, r, 1048576, 15, 307.027120
r, a, s, 1048576, 31, 415.194357
r, a, r, 1048576, 31, 303.709990
r, a, s, 1048576, 31, 418.363443
r, a, r, 1048576, 31, 303.466413
r, a, s, 1048576, 62, 414.648969
r, a, r, 1048576, 62, 304.861538
r, a, s, 1048576, 62, 350.876883
r, a, r, 1048576, 62, 303.361971
r, a, s, 4096, 1, 61.151285
r, a, r, 4096, 1, 37.673706
r, a, s, 4096, 1, 58.441963
r, a, r, 4096, 1, 37.524035
r, a, s, 4096, 15, 220.390309
r, a, r, 4096, 15, 37.838139
r, a, s, 4096, 15, 198.374554
r, a, r, 4096, 15, 37.675390
r, a, s, 4096, 31, 216.249650
r, a, r, 4096, 31, 37.943744
r, a, s, 4096, 31, 239.580893
r, a, r, 4096, 31, 37.829462
r, a, s, 4096, 62, 319.258342
r, a, r, 4096, 62, 37.676909
r, a, s, 4096, 62, 322.068795
r, a, r, 4096, 62, 37.952104
r, a, s, 1048576, 1, 387.517014
r, a, r, 1048576, 1, 306.865942
r, a, s, 1048576, 1, 390.643261
r, a, r, 1048576, 1, 306.836851
r, a, s, 1048576, 15, 464.623493
r, a, r, 1048576, 15, 303.410676
r, a, s, 1048576, 15, 463.117564
r, a, r, 1048576, 15, 303.424966
r, a, s, 1048576, 31, 429.765128
r, a, r, 1048576, 31, 304.556780
r, a, s, 1048576, 31, 428.704841
r, a, r, 1048576, 31, 301.179605
r, a, s, 1048576, 62, 433.657560
r, a, r, 1048576, 62, 301.893210
r, a, s, 1048576, 62, 437.576554
r, a, r, 1048576, 62, 303.319369
