25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.213026 s, 492 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.439812 s, 238 MB/s
2015-08-15 17:46:21.737802
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.267127 s, 393 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.306967 s, 342 MB/s
2015-08-15 17:46:24.458383
w, s, s, 4096, 1, 327.398499
w, s, r, 4096, 1, 334.351014
r, s, s, 4096, 1, 291.554926
r, s, r, 4096, 1, 33.101879
w, s, s, 4096, 1, 316.837389
w, s, r, 4096, 1, 349.832517
r, s, s, 4096, 1, 291.647031
r, s, r, 4096, 1, 33.200234
w, s, s, 1048576, 1, 340.625950
w, s, r, 1048576, 1, 354.012970
r, s, s, 1048576, 1, 304.896376
r, s, r, 1048576, 1, 264.668146
w, s, s, 1048576, 1, 349.518630
w, s, r, 1048576, 1, 345.270768
r, s, s, 1048576, 1, 297.931238
r, s, r, 1048576, 1, 272.383390
w, s, s, 4096, 1, 47.020015
w, s, r, 4096, 1, 47.929047
r, s, s, 4096, 1, 47.191513
r, s, r, 4096, 1, 22.911855
w, s, s, 4096, 1, 46.976464
w, s, r, 4096, 1, 47.749699
r, s, s, 4096, 1, 47.179889
r, s, r, 4096, 1, 22.527869
w, s, s, 1048576, 1, 324.369719
w, s, r, 1048576, 1, 319.247499
r, s, s, 1048576, 1, 317.403432
r, s, r, 1048576, 1, 324.127248
w, s, s, 1048576, 1, 319.296431
w, s, r, 1048576, 1, 339.979965
r, s, s, 1048576, 1, 331.806448
r, s, r, 1048576, 1, 328.393663
r, a, s, 4096, 1, 292.844420
r, a, r, 4096, 1, 33.147999
r, a, s, 4096, 1, 297.929808
r, a, r, 4096, 1, 32.910026
r, a, s, 4096, 15, 291.983261
r, a, r, 4096, 15, 33.170556
r, a, s, 4096, 15, 395.206943
r, a, r, 4096, 15, 37.619207
r, a, s, 4096, 31, 417.047354
r, a, r, 4096, 31, 37.788783
r, a, s, 4096, 31, 365.371634
r, a, r, 4096, 31, 37.867853
r, a, s, 4096, 62, 365.579570
r, a, r, 4096, 62, 38.082186
r, a, s, 4096, 62, 400.027231
r, a, r, 4096, 62, 37.992405
r, a, s, 1048576, 1, 353.930248
r, a, r, 1048576, 1, 304.549378
r, a, s, 1048576, 1, 379.047700
r, a, r, 1048576, 1, 306.746723
r, a, s, 1048576, 15, 355.307050
r, a, r, 1048576, 15, 298.769564
r, a, s, 1048576, 15, 400.463503
r, a, r, 1048576, 15, 301.714350
r, a, s, 1048576, 31, 397.175407
r, a, r, 1048576, 31, 300.274213
r, a, s, 1048576, 31, 393.955175
r, a, r, 1048576, 31, 297.400504
r, a, s, 1048576, 62, 370.884803
r, a, r, 1048576, 62, 302.371355
r, a, s, 1048576, 62, 394.464167
r, a, r, 1048576, 62, 301.316210
r, a, s, 4096, 1, 57.271833
r, a, r, 4096, 1, 37.710299
r, a, s, 4096, 1, 56.823971
r, a, r, 4096, 1, 37.480281
r, a, s, 4096, 15, 178.473077
r, a, r, 4096, 15, 38.095957
r, a, s, 4096, 15, 204.614126
r, a, r, 4096, 15, 37.899601
r, a, s, 4096, 31, 231.959172
r, a, r, 4096, 31, 37.769014
r, a, s, 4096, 31, 225.113166
r, a, r, 4096, 31, 38.061832
r, a, s, 4096, 62, 325.303060
r, a, r, 4096, 62, 37.961001
r, a, s, 4096, 62, 326.978814
r, a, r, 4096, 62, 37.915585
r, a, s, 1048576, 1, 388.126861
r, a, r, 1048576, 1, 300.153683
r, a, s, 1048576, 1, 388.164004
r, a, r, 1048576, 1, 303.720983
r, a, s, 1048576, 15, 464.089430
r, a, r, 1048576, 15, 304.318350
r, a, s, 1048576, 15, 463.644199
r, a, r, 1048576, 15, 301.734799
r, a, s, 1048576, 31, 434.920505
r, a, r, 1048576, 31, 302.316241
r, a, s, 1048576, 31, 435.875376
r, a, r, 1048576, 31, 300.798870
r, a, s, 1048576, 62, 445.381363
r, a, r, 1048576, 62, 300.075680
r, a, s, 1048576, 62, 453.127714
r, a, r, 1048576, 62, 302.856365
