25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.211513 s, 496 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.371929 s, 282 MB/s
2015-08-15 17:46:21.737778
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.265365 s, 395 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.306208 s, 342 MB/s
2015-08-15 17:46:24.458360
w, s, s, 4096, 1, 347.565430
w, s, r, 4096, 1, 314.180802
r, s, s, 4096, 1, 285.489558
r, s, r, 4096, 1, 33.507760
w, s, s, 4096, 1, 331.753250
w, s, r, 4096, 1, 331.412884
r, s, s, 4096, 1, 291.324365
r, s, r, 4096, 1, 33.669598
w, s, s, 1048576, 1, 325.606728
w, s, r, 1048576, 1, 349.915128
r, s, s, 1048576, 1, 281.568970
r, s, r, 1048576, 1, 271.946195
w, s, s, 1048576, 1, 349.232867
w, s, r, 1048576, 1, 358.446344
r, s, s, 1048576, 1, 283.399339
r, s, r, 1048576, 1, 280.361197
w, s, s, 4096, 1, 47.944278
w, s, r, 4096, 1, 48.306155
r, s, s, 4096, 1, 48.240559
r, s, r, 4096, 1, 23.225110
w, s, s, 4096, 1, 47.790710
w, s, r, 4096, 1, 49.467405
r, s, s, 4096, 1, 48.505901
r, s, r, 4096, 1, 23.016568
w, s, s, 1048576, 1, 326.323482
w, s, r, 1048576, 1, 321.436723
r, s, s, 1048576, 1, 313.010504
r, s, r, 1048576, 1, 329.681322
w, s, s, 1048576, 1, 320.107993
w, s, r, 1048576, 1, 349.749629
r, s, s, 1048576, 1, 326.697223
r, s, r, 1048576, 1, 328.744928
r, a, s, 4096, 1, 265.633264
r, a, r, 4096, 1, 32.971384
r, a, s, 4096, 1, 281.736301
r, a, r, 4096, 1, 33.121252
r, a, s, 4096, 15, 283.747956
r, a, r, 4096, 15, 33.411187
r, a, s, 4096, 15, 361.011354
r, a, r, 4096, 15, 38.114773
r, a, s, 4096, 31, 379.570756
r, a, r, 4096, 31, 38.295526
r, a, s, 4096, 31, 349.768564
r, a, r, 4096, 31, 37.955622
r, a, s, 4096, 62, 378.877043
r, a, r, 4096, 62, 38.100674
r, a, s, 4096, 62, 356.621356
r, a, r, 4096, 62, 38.295744
r, a, s, 1048576, 1, 322.127566
r, a, r, 1048576, 1, 312.404140
r, a, s, 1048576, 1, 380.709344
r, a, r, 1048576, 1, 317.309161
r, a, s, 1048576, 15, 385.094277
r, a, r, 1048576, 15, 312.537270
r, a, s, 1048576, 15, 364.870499
r, a, r, 1048576, 15, 311.785723
r, a, s, 1048576, 31, 377.399523
r, a, r, 1048576, 31, 310.722229
r, a, s, 1048576, 31, 400.324514
r, a, r, 1048576, 31, 311.467066
r, a, s, 1048576, 62, 343.932725
r, a, r, 1048576, 62, 311.518506
r, a, s, 1048576, 62, 406.070636
r, a, r, 1048576, 62, 310.825378
r, a, s, 4096, 1, 58.849884
r, a, r, 4096, 1, 37.893866
r, a, s, 4096, 1, 62.209127
r, a, r, 4096, 1, 38.098690
r, a, s, 4096, 15, 215.347324
r, a, r, 4096, 15, 38.184590
r, a, s, 4096, 15, 222.282043
r, a, r, 4096, 15, 37.975025
r, a, s, 4096, 31, 219.268253
r, a, r, 4096, 31, 37.827597
r, a, s, 4096, 31, 218.957092
r, a, r, 4096, 31, 38.278387
r, a, s, 4096, 62, 330.654413
r, a, r, 4096, 62, 37.968078
r, a, s, 4096, 62, 322.782328
r, a, r, 4096, 62, 38.020523
r, a, s, 1048576, 1, 395.841418
r, a, r, 1048576, 1, 315.268494
r, a, s, 1048576, 1, 391.016867
r, a, r, 1048576, 1, 313.417644
r, a, s, 1048576, 15, 465.832364
r, a, r, 1048576, 15, 311.596418
r, a, s, 1048576, 15, 464.601252
r, a, r, 1048576, 15, 310.876223
r, a, s, 1048576, 31, 435.978984
r, a, r, 1048576, 31, 310.618826
r, a, s, 1048576, 31, 436.484258
r, a, r, 1048576, 31, 309.468093
r, a, s, 1048576, 62, 444.498055
r, a, r, 1048576, 62, 307.578921
r, a, s, 1048576, 62, 454.749619
r, a, r, 1048576, 62, 310.360371
