25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.214121 s, 490 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.368273 s, 285 MB/s
2015-08-15 22:37:09.718819
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.25077 s, 418 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.30073 s, 349 MB/s
2015-08-15 22:37:12.356469
w, s, s, 4096, 1, 350.244160
w, s, r, 4096, 1, 339.403797
r, s, s, 4096, 1, 423.750433
r, s, r, 4096, 1, 37.856659
w, s, s, 4096, 1, 340.572496
w, s, r, 4096, 1, 340.468683
r, s, s, 4096, 1, 414.687305
r, s, r, 4096, 1, 37.036770
w, s, s, 1048576, 1, 345.101837
w, s, r, 1048576, 1, 360.139883
r, s, s, 1048576, 1, 429.280921
r, s, r, 1048576, 1, 300.769642
w, s, s, 1048576, 1, 368.850702
w, s, r, 1048576, 1, 365.307375
r, s, s, 1048576, 1, 418.375311
r, s, r, 1048576, 1, 307.435907
w, s, s, 4096, 1, 54.402978
w, s, r, 4096, 1, 55.898074
r, s, s, 4096, 1, 57.129624
r, s, r, 4096, 1, 25.256408
w, s, s, 4096, 1, 55.463457
w, s, r, 4096, 1, 55.682459
r, s, s, 4096, 1, 57.075565
r, s, r, 4096, 1, 25.182176
w, s, s, 1048576, 1, 386.692279
w, s, r, 1048576, 1, 372.399728
r, s, s, 1048576, 1, 386.918129
r, s, r, 1048576, 1, 376.628856
w, s, s, 1048576, 1, 379.005268
w, s, r, 1048576, 1, 382.251338
r, s, s, 1048576, 1, 375.613186
r, s, r, 1048576, 1, 370.818024
r, a, s, 4096, 1, 425.823510
r, a, r, 4096, 1, 36.253177
r, a, s, 4096, 1, 409.773714
r, a, r, 4096, 1, 37.016187
r, a, s, 4096, 15, 390.325247
r, a, r, 4096, 15, 37.244598
r, a, s, 4096, 15, 407.074433
r, a, r, 4096, 15, 37.378537
r, a, s, 4096, 31, 411.613525
r, a, r, 4096, 31, 36.800458
r, a, s, 4096, 31, 407.202203
r, a, r, 4096, 31, 37.129546
r, a, s, 4096, 62, 415.295371
r, a, r, 4096, 62, 36.164789
r, a, s, 4096, 62, 409.780276
r, a, r, 4096, 62, 36.874715
r, a, s, 1048576, 1, 417.614901
r, a, r, 1048576, 1, 285.786619
r, a, s, 1048576, 1, 413.786569
r, a, r, 1048576, 1, 295.966420
r, a, s, 1048576, 15, 414.872399
r, a, r, 1048576, 15, 284.685058
r, a, s, 1048576, 15, 414.096947
r, a, r, 1048576, 15, 282.640126
r, a, s, 1048576, 31, 407.309624
r, a, r, 1048576, 31, 284.827902
r, a, s, 1048576, 31, 407.703550
r, a, r, 1048576, 31, 280.911201
r, a, s, 1048576, 62, 412.186316
r, a, r, 1048576, 62, 279.935139
r, a, s, 1048576, 62, 408.816611
r, a, r, 1048576, 62, 282.159160
r, a, s, 4096, 1, 64.104082
r, a, r, 4096, 1, 35.820790
r, a, s, 4096, 1, 64.961564
r, a, r, 4096, 1, 36.718901
r, a, s, 4096, 15, 240.538879
r, a, r, 4096, 15, 37.570728
r, a, s, 4096, 15, 222.247220
r, a, r, 4096, 15, 36.996221
r, a, s, 4096, 31, 323.115069
r, a, r, 4096, 31, 36.751509
r, a, s, 4096, 31, 324.664871
r, a, r, 4096, 31, 37.523649
r, a, s, 4096, 62, 305.669764
r, a, r, 4096, 62, 36.327195
r, a, s, 4096, 62, 307.304587
r, a, r, 4096, 62, 36.085938
r, a, s, 1048576, 1, 381.403097
r, a, r, 1048576, 1, 293.110731
r, a, s, 1048576, 1, 383.165479
r, a, r, 1048576, 1, 295.866554
r, a, s, 1048576, 15, 473.012879
r, a, r, 1048576, 15, 284.987859
r, a, s, 1048576, 15, 474.193213
r, a, r, 1048576, 15, 283.897525
r, a, s, 1048576, 31, 440.763429
r, a, r, 1048576, 31, 284.066771
r, a, s, 1048576, 31, 458.554961
r, a, r, 1048576, 31, 283.949803
r, a, s, 1048576, 62, 446.399291
r, a, r, 1048576, 62, 285.103302
r, a, s, 1048576, 62, 451.453617
r, a, r, 1048576, 62, 283.798552
