25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.21088 s, 497 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.46812 s, 224 MB/s
2015-08-15 17:46:21.601982
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.315739 s, 332 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.290718 s, 361 MB/s
2015-08-15 17:46:24.333392
w, s, s, 4096, 1, 0, 343.724801
w, s, r, 4096, 1, 0, 318.160232
r, s, s, 4096, 1, 0, 279.476848
r, s, r, 4096, 1, 0, 33.745836
w, s, s, 4096, 1, 0, 338.833046
w, s, r, 4096, 1, 0, 336.047488
r, s, s, 4096, 1, 0, 286.018287
r, s, r, 4096, 1, 0, 33.580511
w, s, s, 1048576, 1, 0, 327.276099
w, s, r, 1048576, 1, 0, 353.850681
r, s, s, 1048576, 1, 0, 281.062159
r, s, r, 1048576, 1, 0, 270.444244
w, s, s, 1048576, 1, 0, 346.992010
w, s, r, 1048576, 1, 0, 353.769392
r, s, s, 1048576, 1, 0, 264.545751
r, s, r, 1048576, 1, 0, 263.973097
w, s, s, 4096, 1, 1, 47.810619
w, s, r, 4096, 1, 1, 49.011324
r, s, s, 4096, 1, 1, 47.904559
r, s, r, 4096, 1, 1, 23.008065
w, s, s, 4096, 1, 1, 48.320399
w, s, r, 4096, 1, 1, 48.927845
r, s, s, 4096, 1, 1, 48.727857
r, s, r, 4096, 1, 1, 23.318219
w, s, s, 1048576, 1, 1, 323.844602
w, s, r, 1048576, 1, 1, 322.877161
r, s, s, 1048576, 1, 1, 322.144440
r, s, r, 1048576, 1, 1, 335.610934
w, s, s, 1048576, 1, 1, 324.377568
w, s, r, 1048576, 1, 1, 322.669847
r, s, s, 1048576, 1, 1, 322.290924
r, s, r, 1048576, 1, 1, 329.886228
r, a, s, 4096, 1, 0, 291.303640
r, a, r, 4096, 1, 0, 33.761011
r, a, s, 4096, 1, 0, 286.522173
r, a, r, 4096, 1, 0, 33.462171
r, a, s, 4096, 15, 0, 286.452849
r, a, r, 4096, 15, 0, 34.129413
r, a, s, 4096, 15, 0, 372.590627
r, a, r, 4096, 15, 0, 38.517427
r, a, s, 4096, 31, 0, 404.781270
r, a, r, 4096, 31, 0, 38.456484
r, a, s, 4096, 31, 0, 346.154549
r, a, r, 4096, 31, 0, 38.593526
r, a, s, 4096, 62, 0, 353.901967
r, a, r, 4096, 62, 0, 38.045788
r, a, s, 4096, 62, 0, 364.203128
r, a, r, 4096, 62, 0, 38.600119
r, a, s, 1048576, 1, 0, 350.259485
r, a, r, 1048576, 1, 0, 313.183438
r, a, s, 1048576, 1, 0, 354.841214
r, a, r, 1048576, 1, 0, 314.244550
r, a, s, 1048576, 15, 0, 391.171427
r, a, r, 1048576, 15, 0, 310.056408
r, a, s, 1048576, 15, 0, 395.156309
r, a, r, 1048576, 15, 0, 311.973209
r, a, s, 1048576, 31, 0, 367.889336
r, a, r, 1048576, 31, 0, 310.287150
r, a, s, 1048576, 31, 0, 410.827874
r, a, r, 1048576, 31, 0, 309.689180
r, a, s, 1048576, 62, 0, 372.053066
r, a, r, 1048576, 62, 0, 309.170768
r, a, s, 1048576, 62, 0, 397.075678
r, a, r, 1048576, 62, 0, 308.456935
r, a, s, 4096, 1, 1, 57.930719
r, a, r, 4096, 1, 1, 38.104369
r, a, s, 4096, 1, 1, 59.960532
r, a, r, 4096, 1, 1, 38.361258
r, a, s, 4096, 15, 1, 209.796647
r, a, r, 4096, 15, 1, 38.256284
r, a, s, 4096, 15, 1, 222.289728
r, a, r, 4096, 15, 1, 38.453376
r, a, s, 4096, 31, 1, 256.119574
r, a, r, 4096, 31, 1, 38.271475
r, a, s, 4096, 31, 1, 326.971906
r, a, r, 4096, 31, 1, 38.460865
r, a, s, 4096, 62, 1, 336.681111
r, a, r, 4096, 62, 1, 38.361381
r, a, s, 4096, 62, 1, 315.894241
r, a, r, 4096, 62, 1, 38.239643
r, a, s, 1048576, 1, 1, 397.006095
r, a, r, 1048576, 1, 1, 312.467857
r, a, s, 1048576, 1, 1, 390.719167
r, a, r, 1048576, 1, 1, 311.990980
r, a, s, 1048576, 15, 1, 468.012056
r, a, r, 1048576, 15, 1, 310.102251
r, a, s, 1048576, 15, 1, 464.938746
r, a, r, 1048576, 15, 1, 312.491834
r, a, s, 1048576, 31, 1, 433.641699
r, a, r, 1048576, 31, 1, 314.027264
r, a, s, 1048576, 31, 1, 459.327626
r, a, r, 1048576, 31, 1, 309.316186
r, a, s, 1048576, 62, 1, 460.221136
r, a, r, 1048576, 62, 1, 309.541300
r, a, s, 1048576, 62, 1, 440.689864
r, a, r, 1048576, 62, 1, 303.332959
