25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.206408 s, 508 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.324281 s, 323 MB/s
2015-07-31 22:26:29.423219
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.254654 s, 412 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.292651 s, 358 MB/s
2015-07-31 22:26:31.991123
w, s, s, 4096, 1, 355.378040
w, s, r, 4096, 1, 346.374983
r, s, s, 4096, 1, 416.449692
r, s, r, 4096, 1, 38.632994
w, s, s, 4096, 1, 343.583603
w, s, r, 4096, 1, 353.798494
r, s, s, 4096, 1, 408.494169
r, s, r, 4096, 1, 38.274554
w, s, s, 1048576, 1, 362.558495
w, s, r, 1048576, 1, 368.932491
r, s, s, 1048576, 1, 401.361258
r, s, r, 1048576, 1, 310.857812
w, s, s, 1048576, 1, 362.728631
w, s, r, 1048576, 1, 369.877459
r, s, s, 1048576, 1, 410.127230
r, s, r, 1048576, 1, 305.044801
w, s, s, 4096, 1, 55.588917
w, s, r, 4096, 1, 59.411669
r, s, s, 4096, 1, 60.643545
r, s, r, 4096, 1, 25.432673
w, s, s, 4096, 1, 58.736608
w, s, r, 4096, 1, 59.524322
r, s, s, 4096, 1, 61.115638
r, s, r, 4096, 1, 25.582931
w, s, s, 1048576, 1, 394.090587
w, s, r, 1048576, 1, 396.715926
r, s, s, 1048576, 1, 384.748169
r, s, r, 1048576, 1, 381.228404
w, s, s, 1048576, 1, 396.044797
w, s, r, 1048576, 1, 399.613645
r, s, s, 1048576, 1, 381.453344
r, s, r, 1048576, 1, 379.074066
r, a, s, 4096, 1, 398.796971
r, a, r, 4096, 1, 38.773822
r, a, s, 4096, 1, 432.332383
r, a, r, 4096, 1, 38.182188
r, a, s, 4096, 15, 426.460510
r, a, r, 4096, 15, 38.644064
r, a, s, 4096, 15, 422.001956
r, a, r, 4096, 15, 38.260344
r, a, s, 4096, 31, 435.619766
r, a, r, 4096, 31, 38.047271
r, a, s, 4096, 31, 430.196287
r, a, r, 4096, 31, 37.997453
r, a, s, 4096, 62, 429.664232
r, a, r, 4096, 62, 38.590622
r, a, s, 4096, 62, 422.697086
r, a, r, 4096, 62, 38.729669
r, a, s, 1048576, 1, 404.989303
r, a, r, 1048576, 1, 304.932383
r, a, s, 1048576, 1, 419.924177
r, a, r, 1048576, 1, 316.654842
r, a, s, 1048576, 15, 415.589517
r, a, r, 1048576, 15, 307.689324
r, a, s, 1048576, 15, 414.512320
r, a, r, 1048576, 15, 296.864364
r, a, s, 1048576, 31, 415.732959
r, a, r, 1048576, 31, 295.369866
r, a, s, 1048576, 31, 405.116179
r, a, r, 1048576, 31, 293.334450
r, a, s, 1048576, 62, 427.790006
r, a, r, 1048576, 62, 300.466534
r, a, s, 1048576, 62, 393.375705
r, a, r, 1048576, 62, 291.674828
r, a, s, 4096, 1, 71.445409
r, a, r, 4096, 1, 38.177183
r, a, s, 4096, 1, 67.737537
r, a, r, 4096, 1, 38.457752
r, a, s, 4096, 15, 291.019173
r, a, r, 4096, 15, 38.732101
r, a, s, 4096, 15, 243.991704
r, a, r, 4096, 15, 38.775671
r, a, s, 4096, 31, 310.074711
r, a, r, 4096, 31, 38.501665
r, a, s, 4096, 31, 311.543128
r, a, r, 4096, 31, 38.685342
r, a, s, 4096, 62, 333.495664
r, a, r, 4096, 62, 38.564697
r, a, s, 4096, 62, 330.210606
r, a, r, 4096, 62, 38.692021
r, a, s, 1048576, 1, 385.470828
r, a, r, 1048576, 1, 305.035353
r, a, s, 1048576, 1, 388.864266
r, a, r, 1048576, 1, 307.412532
r, a, s, 1048576, 15, 473.288593
r, a, r, 1048576, 15, 305.017356
r, a, s, 1048576, 15, 476.401363
r, a, r, 1048576, 15, 296.365193
r, a, s, 1048576, 31, 479.276984
r, a, r, 1048576, 31, 297.999611
r, a, s, 1048576, 31, 477.752719
r, a, r, 1048576, 31, 293.914505
r, a, s, 1048576, 62, 477.491040
r, a, r, 1048576, 62, 294.682638
r, a, s, 1048576, 62, 478.777266
r, a, r, 1048576, 62, 291.802555
