25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.208683 s, 502 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.322237 s, 325 MB/s
2015-08-18 22:34:23.003481
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.317792 s, 330 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.274063 s, 383 MB/s
2015-08-18 22:34:25.572011
w, s, s, 4096, 1, 0, 385.715478
w, s, r, 4096, 1, 0, 377.259696
r, s, s, 4096, 1, 0, 295.433527
r, s, r, 4096, 1, 0, 34.889275
w, s, s, 4096, 1, 0, 371.913973
w, s, r, 4096, 1, 0, 380.318870
r, s, s, 4096, 1, 0, 296.784920
r, s, r, 4096, 1, 0, 34.484443
w, s, s, 1048576, 1, 0, 370.041475
w, s, r, 1048576, 1, 0, 386.004413
r, s, s, 1048576, 1, 0, 282.929443
r, s, r, 1048576, 1, 0, 280.722406
w, s, s, 1048576, 1, 0, 381.710753
w, s, r, 1048576, 1, 0, 363.393330
r, s, s, 1048576, 1, 0, 271.248864
r, s, r, 1048576, 1, 0, 268.494996
w, s, s, 4096, 1, 1, 50.933877
w, s, r, 4096, 1, 1, 52.530711
r, s, s, 4096, 1, 1, 51.467483
r, s, r, 4096, 1, 1, 23.853510
w, s, s, 4096, 1, 1, 52.089211
w, s, r, 4096, 1, 1, 52.690827
r, s, s, 4096, 1, 1, 51.763775
r, s, r, 4096, 1, 1, 23.939293
w, s, s, 1048576, 1, 1, 372.471699
w, s, r, 1048576, 1, 1, 376.008104
r, s, s, 1048576, 1, 1, 341.275716
r, s, r, 1048576, 1, 1, 345.473789
w, s, s, 1048576, 1, 1, 369.203688
w, s, r, 1048576, 1, 1, 369.538071
r, s, s, 1048576, 1, 1, 343.716261
r, s, r, 1048576, 1, 1, 341.311912
r, a, s, 4096, 1, 0, 294.261476
r, a, r, 4096, 1, 0, 34.487756
r, a, s, 4096, 1, 0, 296.854862
r, a, r, 4096, 1, 0, 34.574808
r, a, s, 4096, 15, 0, 300.787949
r, a, r, 4096, 15, 0, 34.559613
r, a, s, 4096, 15, 0, 299.353498
r, a, r, 4096, 15, 0, 34.768699
r, a, s, 4096, 31, 0, 304.486692
r, a, r, 4096, 31, 0, 39.737619
r, a, s, 4096, 31, 0, 340.127797
r, a, r, 4096, 31, 0, 39.661275
r, a, s, 4096, 62, 0, 340.661907
r, a, r, 4096, 62, 0, 39.578533
r, a, s, 4096, 62, 0, 340.045821
r, a, r, 4096, 62, 0, 39.436089
r, a, s, 1048576, 1, 0, 340.209001
r, a, r, 1048576, 1, 0, 327.802822
r, a, s, 1048576, 1, 0, 339.668043
r, a, r, 1048576, 1, 0, 328.910851
r, a, s, 1048576, 15, 0, 335.580977
r, a, r, 1048576, 15, 0, 325.628857
r, a, s, 1048576, 15, 0, 336.545522
r, a, r, 1048576, 15, 0, 325.826809
r, a, s, 1048576, 31, 0, 346.476018
r, a, r, 1048576, 31, 0, 325.161413
r, a, s, 1048576, 31, 0, 337.182390
r, a, r, 1048576, 31, 0, 326.290755
r, a, s, 1048576, 62, 0, 335.957448
r, a, r, 1048576, 62, 0, 324.941896
r, a, s, 1048576, 62, 0, 336.454561
r, a, r, 1048576, 62, 0, 326.231690
r, a, s, 4096, 1, 1, 66.189159
r, a, r, 4096, 1, 1, 39.257505
r, a, s, 4096, 1, 1, 68.897749
r, a, r, 4096, 1, 1, 39.281391
r, a, s, 4096, 15, 1, 228.224935
r, a, r, 4096, 15, 1, 39.526733
r, a, s, 4096, 15, 1, 245.581036
r, a, r, 4096, 15, 1, 39.535358
r, a, s, 4096, 31, 1, 336.856783
r, a, r, 4096, 31, 1, 39.466498
r, a, s, 4096, 31, 1, 223.743690
r, a, r, 4096, 31, 1, 39.612876
r, a, s, 4096, 62, 1, 336.063764
r, a, r, 4096, 62, 1, 39.393757
r, a, s, 4096, 62, 1, 316.419020
r, a, r, 4096, 62, 1, 39.647170
r, a, s, 1048576, 1, 1, 399.623558
r, a, r, 1048576, 1, 1, 329.802312
r, a, s, 1048576, 1, 1, 399.019133
r, a, r, 1048576, 1, 1, 329.915305
r, a, s, 1048576, 15, 1, 482.442251
r, a, r, 1048576, 15, 1, 326.687843
r, a, s, 1048576, 15, 1, 482.054056
r, a, r, 1048576, 15, 1, 326.319007
r, a, s, 1048576, 31, 1, 481.354332
r, a, r, 1048576, 31, 1, 326.442896
r, a, s, 1048576, 31, 1, 481.393136
r, a, r, 1048576, 31, 1, 325.967923
r, a, s, 1048576, 62, 1, 481.576702
r, a, r, 1048576, 62, 1, 326.202050
r, a, s, 1048576, 62, 1, 481.341807
r, a, r, 1048576, 62, 1, 326.106833
