25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.214868 s, 488 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.414533 s, 253 MB/s
2015-08-15 17:46:21.601971
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.29267 s, 358 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.294292 s, 356 MB/s
2015-08-15 17:46:24.333380
w, s, s, 4096, 1, 328.277195
w, s, r, 4096, 1, 317.632848
r, s, s, 4096, 1, 278.661542
r, s, r, 4096, 1, 33.336121
w, s, s, 4096, 1, 319.869818
w, s, r, 4096, 1, 322.044578
r, s, s, 4096, 1, 294.877914
r, s, r, 4096, 1, 33.249977
w, s, s, 1048576, 1, 338.035796
w, s, r, 1048576, 1, 338.438190
r, s, s, 1048576, 1, 296.362968
r, s, r, 1048576, 1, 265.433088
w, s, s, 1048576, 1, 329.102718
w, s, r, 1048576, 1, 343.922289
r, s, s, 1048576, 1, 283.379612
r, s, r, 1048576, 1, 276.884302
w, s, s, 4096, 1, 47.550145
w, s, r, 4096, 1, 49.317215
r, s, s, 4096, 1, 47.440403
r, s, r, 4096, 1, 23.073008
w, s, s, 4096, 1, 47.447584
w, s, r, 4096, 1, 48.733068
r, s, s, 4096, 1, 48.107230
r, s, r, 4096, 1, 22.825398
w, s, s, 1048576, 1, 325.503600
w, s, r, 1048576, 1, 318.081285
r, s, s, 1048576, 1, 315.777118
r, s, r, 1048576, 1, 331.725749
w, s, s, 1048576, 1, 319.058541
w, s, r, 1048576, 1, 316.583454
r, s, s, 1048576, 1, 310.651704
r, s, r, 1048576, 1, 318.751515
r, a, s, 4096, 1, 296.052458
r, a, r, 4096, 1, 33.310497
r, a, s, 4096, 1, 295.613480
r, a, r, 4096, 1, 33.049171
r, a, s, 4096, 15, 298.787878
r, a, r, 4096, 15, 33.010601
r, a, s, 4096, 15, 411.791217
r, a, r, 4096, 15, 37.690923
r, a, s, 4096, 31, 414.508563
r, a, r, 4096, 31, 37.824474
r, a, s, 4096, 31, 390.014227
r, a, r, 4096, 31, 37.780373
r, a, s, 4096, 62, 395.097631
r, a, r, 4096, 62, 37.315132
r, a, s, 4096, 62, 375.777263
r, a, r, 4096, 62, 37.972748
r, a, s, 1048576, 1, 409.074450
r, a, r, 1048576, 1, 308.811152
r, a, s, 1048576, 1, 407.301556
r, a, r, 1048576, 1, 311.682817
r, a, s, 1048576, 15, 418.589624
r, a, r, 1048576, 15, 302.174184
r, a, s, 1048576, 15, 413.832294
r, a, r, 1048576, 15, 306.205179
r, a, s, 1048576, 31, 371.811036
r, a, r, 1048576, 31, 306.040442
r, a, s, 1048576, 31, 404.880888
r, a, r, 1048576, 31, 305.671437
r, a, s, 1048576, 62, 417.816142
r, a, r, 1048576, 62, 304.014666
r, a, s, 1048576, 62, 389.110092
r, a, r, 1048576, 62, 305.284908
r, a, s, 4096, 1, 62.214660
r, a, r, 4096, 1, 37.825612
r, a, s, 4096, 1, 57.971185
r, a, r, 4096, 1, 37.929055
r, a, s, 4096, 15, 217.786509
r, a, r, 4096, 15, 38.055102
r, a, s, 4096, 15, 224.890208
r, a, r, 4096, 15, 37.876582
r, a, s, 4096, 31, 238.122567
r, a, r, 4096, 31, 37.861080
r, a, s, 4096, 31, 247.159988
r, a, r, 4096, 31, 37.920422
r, a, s, 4096, 62, 316.149973
r, a, r, 4096, 62, 37.760560
r, a, s, 4096, 62, 313.383476
r, a, r, 4096, 62, 38.072279
r, a, s, 1048576, 1, 391.950057
r, a, r, 1048576, 1, 309.411239
r, a, s, 1048576, 1, 393.120166
r, a, r, 1048576, 1, 308.943221
r, a, s, 1048576, 15, 464.579409
r, a, r, 1048576, 15, 306.324215
r, a, s, 1048576, 15, 461.346352
r, a, r, 1048576, 15, 308.741073
r, a, s, 1048576, 31, 433.094340
r, a, r, 1048576, 31, 315.505334
r, a, s, 1048576, 31, 457.157337
r, a, r, 1048576, 31, 307.846013
r, a, s, 1048576, 62, 456.176294
r, a, r, 1048576, 62, 306.739833
r, a, s, 1048576, 62, 439.165676
r, a, r, 1048576, 62, 305.392063
