25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.217623 s, 482 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.445907 s, 235 MB/s
2015-08-15 17:46:21.601960
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.257832 s, 407 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.290213 s, 361 MB/s
2015-08-15 17:46:24.333368
w, s, s, 4096, 1, 330.555314
w, s, r, 4096, 1, 337.719617
r, s, s, 4096, 1, 285.084150
r, s, r, 4096, 1, 33.773034
w, s, s, 4096, 1, 322.516566
w, s, r, 4096, 1, 338.599097
r, s, s, 4096, 1, 283.886998
r, s, r, 4096, 1, 33.637512
w, s, s, 1048576, 1, 318.479303
w, s, r, 1048576, 1, 338.490900
r, s, s, 1048576, 1, 284.586640
r, s, r, 1048576, 1, 275.538072
w, s, s, 1048576, 1, 334.296710
w, s, r, 1048576, 1, 343.624495
r, s, s, 1048576, 1, 292.736119
r, s, r, 1048576, 1, 283.134258
w, s, s, 4096, 1, 47.434486
w, s, r, 4096, 1, 49.077585
r, s, s, 4096, 1, 48.418705
r, s, r, 4096, 1, 23.406662
w, s, s, 4096, 1, 48.309622
w, s, r, 4096, 1, 49.824115
r, s, s, 4096, 1, 48.274753
r, s, r, 4096, 1, 22.981054
w, s, s, 1048576, 1, 327.628862
w, s, r, 1048576, 1, 321.136267
r, s, s, 1048576, 1, 315.139960
r, s, r, 1048576, 1, 325.782161
w, s, s, 1048576, 1, 318.848177
w, s, r, 1048576, 1, 318.752850
r, s, s, 1048576, 1, 312.248240
r, s, r, 1048576, 1, 327.336055
r, a, s, 4096, 1, 282.269953
r, a, r, 4096, 1, 33.577203
r, a, s, 4096, 1, 292.113477
r, a, r, 4096, 1, 33.436106
r, a, s, 4096, 15, 287.979037
r, a, r, 4096, 15, 33.467823
r, a, s, 4096, 15, 382.662004
r, a, r, 4096, 15, 38.370099
r, a, s, 4096, 31, 375.351965
r, a, r, 4096, 31, 38.395489
r, a, s, 4096, 31, 410.675867
r, a, r, 4096, 31, 38.590890
r, a, s, 4096, 62, 371.975565
r, a, r, 4096, 62, 38.179989
r, a, s, 4096, 62, 362.650527
r, a, r, 4096, 62, 38.916476
r, a, s, 1048576, 1, 344.188502
r, a, r, 1048576, 1, 313.933281
r, a, s, 1048576, 1, 395.969014
r, a, r, 1048576, 1, 313.950113
r, a, s, 1048576, 15, 422.229400
r, a, r, 1048576, 15, 311.497200
r, a, s, 1048576, 15, 420.815998
r, a, r, 1048576, 15, 311.876920
r, a, s, 1048576, 31, 392.787276
r, a, r, 1048576, 31, 310.745871
r, a, s, 1048576, 31, 419.670752
r, a, r, 1048576, 31, 309.818316
r, a, s, 1048576, 62, 384.629860
r, a, r, 1048576, 62, 310.147264
r, a, s, 1048576, 62, 386.117763
r, a, r, 1048576, 62, 310.431791
r, a, s, 4096, 1, 60.185245
r, a, r, 4096, 1, 38.307168
r, a, s, 4096, 1, 62.105108
r, a, r, 4096, 1, 38.744735
r, a, s, 4096, 15, 180.207604
r, a, r, 4096, 15, 38.208585
r, a, s, 4096, 15, 244.690224
r, a, r, 4096, 15, 38.677215
r, a, s, 4096, 31, 221.634003
r, a, r, 4096, 31, 38.251621
r, a, s, 4096, 31, 228.877358
r, a, r, 4096, 31, 38.495470
r, a, s, 4096, 62, 333.759479
r, a, r, 4096, 62, 38.647833
r, a, s, 4096, 62, 312.104025
r, a, r, 4096, 62, 38.157501
r, a, s, 1048576, 1, 395.528995
r, a, r, 1048576, 1, 313.180237
r, a, s, 1048576, 1, 394.545511
r, a, r, 1048576, 1, 313.031068
r, a, s, 1048576, 15, 464.231270
r, a, r, 1048576, 15, 310.530250
r, a, s, 1048576, 15, 460.291096
r, a, r, 1048576, 15, 311.951704
r, a, s, 1048576, 31, 431.887922
r, a, r, 1048576, 31, 317.669592
r, a, s, 1048576, 31, 451.716443
r, a, r, 1048576, 31, 309.064422
r, a, s, 1048576, 62, 456.775444
r, a, r, 1048576, 62, 306.730406
r, a, s, 1048576, 62, 436.871936
r, a, r, 1048576, 62, 307.837002
