25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.216178 s, 485 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.412271 s, 254 MB/s
2015-08-12 08:35:16.603539
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.253011 s, 414 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.302299 s, 347 MB/s
2015-08-12 08:35:19.332416
w, s, s, 4096, 1, 328.102648
w, s, r, 4096, 1, 338.217578
r, s, s, 4096, 1, 287.255242
r, s, r, 4096, 1, 33.460810
w, s, s, 4096, 1, 314.954933
w, s, r, 4096, 1, 340.122646
r, s, s, 4096, 1, 283.395166
r, s, r, 4096, 1, 33.717726
w, s, s, 1048576, 1, 322.208981
w, s, r, 1048576, 1, 362.741980
r, s, s, 1048576, 1, 283.996917
r, s, r, 1048576, 1, 274.053905
w, s, s, 1048576, 1, 334.123872
w, s, r, 1048576, 1, 357.318209
r, s, s, 1048576, 1, 286.438950
r, s, r, 1048576, 1, 267.027337
w, s, s, 4096, 1, 47.718415
w, s, r, 4096, 1, 47.998254
r, s, s, 4096, 1, 48.339773
r, s, r, 4096, 1, 22.969045
w, s, s, 4096, 1, 47.998254
w, s, r, 4096, 1, 48.037486
r, s, s, 4096, 1, 48.209836
r, s, r, 4096, 1, 23.004597
w, s, s, 1048576, 1, 317.606439
w, s, r, 1048576, 1, 316.290985
r, s, s, 1048576, 1, 312.359623
r, s, r, 1048576, 1, 311.732235
w, s, s, 1048576, 1, 317.797454
w, s, r, 1048576, 1, 339.377451
r, s, s, 1048576, 1, 307.298581
r, s, r, 1048576, 1, 308.928665
r, a, s, 4096, 1, 270.290110
r, a, r, 4096, 1, 31.418646
r, a, s, 4096, 1, 272.963387
r, a, r, 4096, 1, 32.811234
r, a, s, 4096, 15, 288.738212
r, a, r, 4096, 15, 33.280314
r, a, s, 4096, 15, 388.672852
r, a, r, 4096, 15, 38.250776
r, a, s, 4096, 31, 346.610397
r, a, r, 4096, 31, 38.093044
r, a, s, 4096, 31, 422.999018
r, a, r, 4096, 31, 37.963461
r, a, s, 4096, 62, 419.898560
r, a, r, 4096, 62, 38.395340
r, a, s, 4096, 62, 411.763943
r, a, r, 4096, 62, 38.205666
r, a, s, 1048576, 1, 408.853744
r, a, r, 1048576, 1, 311.150808
r, a, s, 1048576, 1, 408.822965
r, a, r, 1048576, 1, 310.550892
r, a, s, 1048576, 15, 409.358099
r, a, r, 1048576, 15, 307.910699
r, a, s, 1048576, 15, 401.994516
r, a, r, 1048576, 15, 307.663462
r, a, s, 1048576, 31, 413.052854
r, a, r, 1048576, 31, 307.790846
r, a, s, 1048576, 31, 426.085879
r, a, r, 1048576, 31, 306.383568
r, a, s, 1048576, 62, 421.122685
r, a, r, 1048576, 62, 306.801044
r, a, s, 1048576, 62, 423.101927
r, a, r, 1048576, 62, 307.390755
r, a, s, 4096, 1, 60.495900
r, a, r, 4096, 1, 37.788121
r, a, s, 4096, 1, 58.036998
r, a, r, 4096, 1, 37.732159
r, a, s, 4096, 15, 227.834700
r, a, r, 4096, 15, 37.849154
r, a, s, 4096, 15, 179.113607
r, a, r, 4096, 15, 37.920058
r, a, s, 4096, 31, 263.125031
r, a, r, 4096, 31, 37.818666
r, a, s, 4096, 31, 242.491005
r, a, r, 4096, 31, 37.950156
r, a, s, 4096, 62, 325.418366
r, a, r, 4096, 62, 38.241776
r, a, s, 4096, 62, 325.805539
r, a, r, 4096, 62, 38.011506
r, a, s, 1048576, 1, 391.518712
r, a, r, 1048576, 1, 311.131178
r, a, s, 1048576, 1, 391.674675
r, a, r, 1048576, 1, 310.664413
r, a, s, 1048576, 15, 461.627597
r, a, r, 1048576, 15, 305.530561
r, a, s, 1048576, 15, 464.415626
r, a, r, 1048576, 15, 305.444332
r, a, s, 1048576, 31, 435.336832
r, a, r, 1048576, 31, 305.264250
r, a, s, 1048576, 31, 448.000520
r, a, r, 1048576, 31, 306.148165
r, a, s, 1048576, 62, 444.886624
r, a, r, 1048576, 62, 305.102797
r, a, s, 1048576, 62, 445.001705
r, a, r, 1048576, 62, 304.631116
