25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.217968 s, 481 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.450261 s, 233 MB/s
2015-08-17 07:38:31.135820
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.273071 s, 384 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.309693 s, 339 MB/s
2015-08-17 07:38:33.869613
w, s, s, 4096, 1, 342.568778
w, s, r, 4096, 1, 321.268360
r, s, s, 4096, 1, 286.819532
r, s, r, 4096, 1, 33.072880
w, s, s, 4096, 1, 331.368109
w, s, r, 4096, 1, 339.311302
r, s, s, 4096, 1, 299.414432
r, s, r, 4096, 1, 33.086261
w, s, s, 1048576, 1, 336.992581
w, s, r, 1048576, 1, 339.649830
r, s, s, 1048576, 1, 291.749476
r, s, r, 1048576, 1, 265.943763
w, s, s, 1048576, 1, 350.464897
w, s, r, 1048576, 1, 338.061933
r, s, s, 1048576, 1, 291.494281
r, s, r, 1048576, 1, 273.224682
w, s, s, 4096, 1, 46.794593
w, s, r, 4096, 1, 48.088480
r, s, s, 4096, 1, 46.956250
r, s, r, 4096, 1, 22.541818
w, s, s, 4096, 1, 46.959412
w, s, r, 4096, 1, 47.048822
r, s, s, 4096, 1, 46.950349
r, s, r, 4096, 1, 22.582682
w, s, s, 1048576, 1, 322.841929
w, s, r, 1048576, 1, 323.946815
r, s, s, 1048576, 1, 339.428610
r, s, r, 1048576, 1, 332.405362
w, s, s, 1048576, 1, 318.390773
w, s, r, 1048576, 1, 321.704642
r, s, s, 1048576, 1, 321.854982
r, s, r, 1048576, 1, 321.816072
r, a, s, 4096, 1, 296.330045
r, a, r, 4096, 1, 32.963460
r, a, s, 4096, 1, 305.674961
r, a, r, 4096, 1, 32.725642
r, a, s, 4096, 15, 308.623017
r, a, r, 4096, 15, 32.859745
r, a, s, 4096, 15, 405.054089
r, a, r, 4096, 15, 37.372513
r, a, s, 4096, 31, 401.493677
r, a, r, 4096, 31, 37.610905
r, a, s, 4096, 31, 404.095253
r, a, r, 4096, 31, 38.026940
r, a, s, 4096, 62, 407.638427
r, a, r, 4096, 62, 37.991702
r, a, s, 4096, 62, 400.259605
r, a, r, 4096, 62, 38.084550
r, a, s, 1048576, 1, 395.164989
r, a, r, 1048576, 1, 303.202082
r, a, s, 1048576, 1, 382.047240
r, a, r, 1048576, 1, 302.960060
r, a, s, 1048576, 15, 405.392285
r, a, r, 1048576, 15, 300.471390
r, a, s, 1048576, 15, 405.868928
r, a, r, 1048576, 15, 299.427808
r, a, s, 1048576, 31, 396.544310
r, a, r, 1048576, 31, 299.434258
r, a, s, 1048576, 31, 399.473700
r, a, r, 1048576, 31, 298.251699
r, a, s, 1048576, 62, 405.336489
r, a, r, 1048576, 62, 299.408643
r, a, s, 1048576, 62, 407.476670
r, a, r, 1048576, 62, 298.860261
r, a, s, 4096, 1, 61.564290
r, a, r, 4096, 1, 37.494779
r, a, s, 4096, 1, 62.035864
r, a, r, 4096, 1, 37.615553
r, a, s, 4096, 15, 217.724418
r, a, r, 4096, 15, 37.769645
r, a, s, 4096, 15, 201.335065
r, a, r, 4096, 15, 37.715406
r, a, s, 4096, 31, 229.411778
r, a, r, 4096, 31, 37.924697
r, a, s, 4096, 31, 249.953491
r, a, r, 4096, 31, 38.021595
r, a, s, 4096, 62, 307.056199
r, a, r, 4096, 62, 37.407976
r, a, s, 4096, 62, 318.499454
r, a, r, 4096, 62, 37.624897
r, a, s, 1048576, 1, 390.106447
r, a, r, 1048576, 1, 300.492396
r, a, s, 1048576, 1, 388.788391
r, a, r, 1048576, 1, 307.992713
r, a, s, 1048576, 15, 463.354594
r, a, r, 1048576, 15, 299.644154
r, a, s, 1048576, 15, 462.381099
r, a, r, 1048576, 15, 302.330744
r, a, s, 1048576, 31, 437.648805
r, a, r, 1048576, 31, 301.065771
r, a, s, 1048576, 31, 435.576757
r, a, r, 1048576, 31, 301.505897
r, a, s, 1048576, 62, 436.032719
r, a, r, 1048576, 62, 299.945735
r, a, s, 1048576, 62, 437.025903
r, a, r, 1048576, 62, 309.129743
