25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.212861 s, 493 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.45056 s, 233 MB/s
2015-08-17 07:38:31.135802
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.257983 s, 406 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.304599 s, 344 MB/s
2015-08-17 07:38:33.869600
w, s, s, 4096, 1, 342.696198
w, s, r, 4096, 1, 337.134935
r, s, s, 4096, 1, 292.493797
r, s, r, 4096, 1, 33.740719
w, s, s, 4096, 1, 313.273791
w, s, r, 4096, 1, 320.835477
r, s, s, 4096, 1, 284.114538
r, s, r, 4096, 1, 33.701187
w, s, s, 1048576, 1, 323.084073
w, s, r, 1048576, 1, 336.827364
r, s, s, 1048576, 1, 283.519512
r, s, r, 1048576, 1, 272.692710
w, s, s, 1048576, 1, 336.440730
w, s, r, 1048576, 1, 337.013711
r, s, s, 1048576, 1, 289.202000
r, s, r, 1048576, 1, 274.882362
w, s, s, 4096, 1, 47.526551
w, s, r, 4096, 1, 49.444115
r, s, s, 4096, 1, 47.919797
r, s, r, 4096, 1, 23.201843
w, s, s, 4096, 1, 47.911764
w, s, r, 4096, 1, 48.103227
r, s, s, 4096, 1, 47.581209
r, s, r, 4096, 1, 22.848972
w, s, s, 1048576, 1, 323.886674
w, s, r, 1048576, 1, 326.755735
r, s, s, 1048576, 1, 324.912615
r, s, r, 1048576, 1, 325.063227
w, s, s, 1048576, 1, 325.692004
w, s, r, 1048576, 1, 322.579955
r, s, s, 1048576, 1, 308.325301
r, s, r, 1048576, 1, 324.536470
r, a, s, 4096, 1, 286.427366
r, a, r, 4096, 1, 33.405549
r, a, s, 4096, 1, 284.474985
r, a, r, 4096, 1, 33.595047
r, a, s, 4096, 15, 285.165045
r, a, r, 4096, 15, 33.492552
r, a, s, 4096, 15, 288.315422
r, a, r, 4096, 15, 38.399393
r, a, s, 4096, 31, 336.065896
r, a, r, 4096, 31, 38.512168
r, a, s, 4096, 31, 334.611128
r, a, r, 4096, 31, 38.562219
r, a, s, 4096, 62, 315.976131
r, a, r, 4096, 62, 38.522702
r, a, s, 4096, 62, 369.439346
r, a, r, 4096, 62, 38.533316
r, a, s, 1048576, 1, 316.289099
r, a, r, 1048576, 1, 311.948997
r, a, s, 1048576, 1, 344.052263
r, a, r, 1048576, 1, 311.788381
r, a, s, 1048576, 15, 385.587711
r, a, r, 1048576, 15, 306.186960
r, a, s, 1048576, 15, 356.822749
r, a, r, 1048576, 15, 309.636901
r, a, s, 1048576, 31, 410.898954
r, a, r, 1048576, 31, 309.161329
r, a, s, 1048576, 31, 407.035664
r, a, r, 1048576, 31, 305.151133
r, a, s, 1048576, 62, 411.205828
r, a, r, 1048576, 62, 308.141600
r, a, s, 1048576, 62, 377.390918
r, a, r, 1048576, 62, 304.499017
r, a, s, 4096, 1, 63.204496
r, a, r, 4096, 1, 38.194017
r, a, s, 4096, 1, 61.711310
r, a, r, 4096, 1, 38.592594
r, a, s, 4096, 15, 204.902187
r, a, r, 4096, 15, 38.531623
r, a, s, 4096, 15, 245.385441
r, a, r, 4096, 15, 38.278104
r, a, s, 4096, 31, 243.478122
r, a, r, 4096, 31, 38.636166
r, a, s, 4096, 31, 225.151945
r, a, r, 4096, 31, 38.590113
r, a, s, 4096, 62, 287.839654
r, a, r, 4096, 62, 38.394943
r, a, s, 4096, 62, 304.605575
r, a, r, 4096, 62, 38.346522
r, a, s, 1048576, 1, 397.390295
r, a, r, 1048576, 1, 310.999363
r, a, s, 1048576, 1, 396.134430
r, a, r, 1048576, 1, 310.948623
r, a, s, 1048576, 15, 465.869351
r, a, r, 1048576, 15, 309.277343
r, a, s, 1048576, 15, 464.269218
r, a, r, 1048576, 15, 308.715502
r, a, s, 1048576, 31, 436.762380
r, a, r, 1048576, 31, 308.757794
r, a, s, 1048576, 31, 436.095997
r, a, r, 1048576, 31, 307.675757
r, a, s, 1048576, 62, 436.306088
r, a, r, 1048576, 62, 308.672823
r, a, s, 1048576, 62, 437.866538
r, a, r, 1048576, 62, 313.921448
